Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Browning?,--,0,0,,54,3,0,,,0,0,0.1,5,5,2,0,2,0,0,0,1,0,9,21,135,0,54,0,0,
2,Austin Conway,19,1,0,1,4.32,10,0,,,0,0,8.1,5,4,4,0,6,0,3,3,0,0,37,1.32,5.4,0,6.5,3.2,0.5,
3,Josh Dove,22,3,1,0.75,2.2,20,0,,,0,3,32.2,23,13,8,1,10,1,16,8,1,3,141,1.01,6.3,0.3,2.8,4.4,1.6,
4,Mike Hammel?,--,0,0,,1.5,3,1,,,0,0,6,6,2,1,0,2,0,0,1,0,0,26,1.333,9,0,3,0,0,
5,Ryan Keaffaber*,19,3,2,0.6,3.26,24,3,,,0,11,60.2,46,24,22,1,19,3,38,5,0,2,249,1.071,6.8,0.1,2.8,5.6,2,
6,Nick Kolarik,21,5,1,0.833,3.06,26,0,,,0,0,32.1,26,14,11,1,19,1,23,13,0,4,153,1.392,7.2,0.3,5.3,6.4,1.21,
7,Kurt Kudrecki,22,6,4,0.6,3.91,15,13,,,0,0,76,79,44,33,1,35,1,38,8,0,3,346,1.5,9.4,0.1,4.1,4.5,1.09,
8,Brad Lombard,21,6,3,0.667,3.48,14,14,,,0,0,85.1,84,46,33,5,30,0,55,6,0,5,371,1.336,8.9,0.5,3.2,5.8,1.83,
9,Trent Lunsford*,19,2,2,0.5,1.99,19,7,,,0,3,45.1,33,15,10,2,15,0,24,2,0,1,181,1.059,6.6,0.4,3,4.8,1.6,
10,Nick Martin,20,0,0,,0,3,0,,,0,0,3,1,0,0,0,2,0,1,0,0,0,12,1,3,0,6,3,0.5,
11,A.J. McElderry*,22,2,0,1,4.84,20,0,,,0,0,22.1,27,13,12,2,4,0,10,0,0,1,98,1.388,10.9,0.8,1.6,4,2.5,
12,John Patterson*,21,0,0,,11.25,3,0,,,0,0,4,8,5,5,2,0,0,2,1,0,1,19,2,18,4.5,0,4.5,,
13,David Stagg*,--,7,5,0.583,3.22,15,15,,,0,0,95,74,37,34,4,45,0,89,10,1,5,397,1.253,7,0.4,4.3,8.4,1.98,
,13 Players,20.6,,,,3.34,53,53,53,0,4,0,471.1,417,222,175,19,189,6,299,57,3,25,2039,1.286,8,0.4,3.6,5.7,1.58,
