Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dakota Bacus,21,7,3,0.7,2.7,17,16,,,2,0,116.2,103,43,35,6,32,0,89,8,1,4,479,1.157,7.9,0.5,2.5,6.9,2.78,
2,Tyler Browning?,--,1,0,1,7.9,15,0,,,0,1,13.2,20,12,12,3,9,1,18,0,0,4,69,2.122,13.2,2,5.9,11.9,2,
3,Brandon Dorsett,22,2,0,1,1.99,28,0,,,0,1,22.2,21,5,5,0,7,0,9,6,0,4,97,1.235,8.3,0,2.8,3.6,1.29,
4,Tyler Fehringer?,--,0,0,,6,9,0,,,0,0,9,4,6,6,0,8,0,8,1,0,2,38,1.333,4,0,8,8,1,
5,Brandon Flora?,--,0,0,,8.44,9,1,,,0,1,5.1,6,5,5,1,6,0,3,3,1,0,30,2.25,10.1,1.7,10.1,5.1,0.5,
6,Reggie Hochstedler*,22,4,2,0.667,3.56,26,0,,,0,3,30.1,31,16,12,4,10,1,27,2,0,2,133,1.352,9.2,1.2,3,8,2.7,
7,Kurt Kudrecki,20,2,1,0.667,3.86,22,0,,,0,0,21,17,12,9,1,9,0,14,3,1,3,96,1.238,7.3,0.4,3.9,6,1.56,
8,Chris Machado?,--,0,1,0,3.71,21,0,,,0,3,17,15,8,7,1,10,3,13,1,0,1,76,1.471,7.9,0.5,5.3,6.9,1.3,
9,Sean Manaea*,20,5,3,0.625,3.34,17,17,,,0,0,105,94,42,39,6,37,0,115,8,4,3,438,1.248,8.1,0.5,3.2,9.9,3.11,
10,Devin Moore,21,4,3,0.571,3.69,29,1,,,0,2,31.2,29,14,13,2,13,1,31,4,1,2,137,1.326,8.2,0.6,3.7,8.8,2.38,
11,Josh Negele?,--,0,0,,3.12,12,0,,,0,0,8.2,8,5,3,1,1,0,6,3,0,0,37,1.038,8.3,1,1,6.2,6,
12,Tyler Pazik?,--,2,1,0.667,2.45,16,0,,,0,0,22,12,6,6,0,4,0,12,1,1,0,77,0.727,4.9,0,1.6,4.9,3,
13,Kyle Rupe?,--,6,1,0.857,2.63,15,11,,,0,1,61.2,62,19,18,0,17,0,32,5,1,2,263,1.281,9,0,2.5,4.7,1.88,
14,Ryan Torgerson?,--,8,3,0.727,3.03,14,14,,,0,0,86,96,40,29,4,14,0,51,7,1,6,368,1.279,10,0.4,1.5,5.3,3.64,
,14 Players,21,,,,3.25,0,0,0,0,8,0,550.2,518,233,199,29,177,6,428,52,11,33,2338,1.262,8.5,0.5,2.9,7,2.42,
