Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Austin Conway,22,2,1,0.667,2.97,28,0,,0,0,12,33.1,34,12,11,1,11,3,35,1,0,5,141,1.35,9.2,0.3,3,9.5,3.18,
2,Brian Eddy*,20,0,0,,36,3,0,,0,0,0,1,2,4,4,0,5,0,0,1,0,4,11,7,18,0,45,0,0,
3,Evan Giles,21,1,0,1,3.24,12,0,,0,0,0,16.2,15,6,6,2,5,0,11,1,0,1,69,1.2,8.1,1.1,2.7,5.9,2.2,
4,Tyler Grauer*,19,1,1,0.5,8.56,9,2,,0,0,0,13.2,20,13,13,3,5,0,15,2,3,3,68,1.829,13.2,2,3.3,9.9,3,
5,Geremy Guerrero*,19,0,0,,0,1,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,9,,
6,Justin Hill*,22,0,0,,6.97,10,2,,0,0,0,10.1,10,10,8,0,6,0,8,2,1,7,47,1.548,8.7,0,5.2,7,1.33,
7,Ryan Keaffaber*,22,4,6,0.4,5.1,16,11,,0,0,1,54.2,64,41,31,10,15,1,41,2,2,1,243,1.445,10.5,1.6,2.5,6.8,2.73,
8,Will Kincanon,21,5,5,0.5,5.24,14,14,,0,0,0,79,82,52,46,6,35,1,93,13,1,12,366,1.481,9.3,0.7,4,10.6,2.66,
9,Ethan Larrison,21,3,2,0.6,3.13,19,1,,0,0,0,31.2,28,14,11,0,13,2,32,3,1,4,137,1.295,8,0,3.7,9.1,2.46,
10,Trent Lunsford*,22,0,1,0,10.54,15,1,,0,0,0,13.2,15,16,16,4,17,1,15,0,1,5,72,2.341,9.9,2.6,11.2,9.9,0.88,
11,Mitch McIntyre,22,0,0,,13.5,4,0,,0,0,0,2,3,5,3,0,2,0,2,0,0,1,11,2.5,13.5,0,9,9,1,
12,Jeremy McKinney,22,5,1,0.833,4.09,16,8,,0,0,1,55,45,28,25,7,35,0,68,7,0,6,246,1.455,7.4,1.1,5.7,11.1,1.94,
13,Damon Olds,22,1,2,0.333,2.85,24,0,,0,0,1,41,32,18,13,2,16,0,44,5,0,7,168,1.171,7,0.4,3.5,9.7,2.75,
14,Triston Polley*,20,3,2,0.6,5.74,18,3,,0,0,0,26.2,22,21,17,3,14,0,35,4,0,8,119,1.35,7.4,1,4.7,11.8,2.5,
15,Tyler Ward,20,4,5,0.444,4.16,14,13,,1,0,0,84.1,90,41,39,6,15,1,58,9,2,9,360,1.245,9.6,0.6,1.6,6.2,3.87,
16,Tyler Whitbread,20,0,0,,5.4,8,0,,0,0,0,8.1,10,5,5,1,4,1,10,1,0,2,39,1.68,10.8,1.1,4.3,10.8,2.5,
,16 Players,21.2,,,,4.73,0,0,0,0,0,0,472.1,472,286,248,45,198,10,468,51,11,75,2100,1.418,9,0.9,3.8,8.9,2.36,
