Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Browning?,--,1,1,0.5,5.52,17,0,,,0,0,14.2,16,13,9,0,11,3,20,3,1,5,79,1.841,9.8,0,6.8,12.3,1.82,
2,Jeff Degano*,20,0,1,0,8.31,3,3,,,0,0,8.2,15,11,8,0,7,0,4,2,1,1,49,2.538,15.6,0,7.3,4.2,0.57,
3,Josh Dove,21,3,0,1,3.91,25,0,,,0,2,23,35,12,10,2,9,2,11,3,0,3,106,1.913,13.7,0.8,3.5,4.3,1.22,
4,Tyler Fehringer?,--,2,2,0.5,3.8,21,8,,,0,0,42.2,40,25,18,2,21,0,32,4,0,5,194,1.43,8.4,0.4,4.4,6.8,1.52,
5,Kurt Kudrecki,21,1,1,0.5,1.57,29,0,,,0,3,46,35,17,8,2,17,2,32,5,0,0,191,1.13,6.8,0.4,3.3,6.3,1.88,
6,Greg Kuhlman*,20,3,2,0.6,4.88,21,5,,,0,2,48,47,29,26,2,26,0,48,4,1,5,216,1.521,8.8,0.4,4.9,9,1.85,
7,Sean Manaea*,21,5,4,0.556,1.47,13,13,,,0,0,73.1,49,17,12,3,27,2,93,5,5,4,295,1.036,6,0.4,3.3,11.4,3.44,
8,A.J. McElderry*,21,1,2,0.333,4.11,17,0,,,0,1,15.1,19,9,7,3,5,1,14,1,0,0,73,1.565,11.2,1.8,2.9,8.2,2.8,
9,Devin Moore,22,5,4,0.556,2.9,14,11,,,1,0,80.2,69,31,26,1,28,2,63,4,1,7,334,1.202,7.7,0.1,3.1,7,2.25,
10,Josh Negele?,--,3,1,0.75,3.64,21,2,,,0,0,42,42,18,17,1,10,0,24,1,3,1,169,1.238,9,0.2,2.1,5.1,2.4,
11,Tyler Pazik?,--,1,2,0.333,8.53,7,0,,,0,0,6.1,3,6,6,1,6,0,2,0,1,2,28,1.421,4.3,1.4,8.5,2.8,0.33,
12,Daniel Peterson?,--,1,5,0.167,4.61,15,9,,,0,0,52.2,68,28,27,1,10,0,43,4,0,4,235,1.481,11.6,0.2,1.7,7.3,4.3,
13,Logan Willard?,--,0,0,,8.31,7,0,,,0,0,4.1,3,5,4,1,2,0,5,2,0,1,21,1.154,6.2,2.1,4.2,10.4,2.5,
,13 Players,20.9,,,,3.5,0,0,0,0,3,0,457.2,441,221,178,19,179,12,391,38,13,38,1990,1.355,8.7,0.4,3.5,7.7,2.18,
