Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kacy Clemens,21,0,0,,3,1,0,,0,0,0,3,2,1,1,1,1,0,1,1,0,0,12,1,6,3,3,3,1,
2,Morgan Cooper,21,3,5,0.375,4.03,13,12,,1,0,0,67,68,38,30,6,17,0,70,5,1,3,286,1.269,9.1,0.8,2.3,9.4,4.12,
3,Ty Culbreth*,22,8,4,0.667,3.74,16,15,,1,0,0,86.2,92,44,36,5,17,1,78,3,1,1,367,1.258,9.6,0.5,1.8,8.1,4.59,
4,Travis Duke*,22,2,1,0.667,3.86,33,0,,0,0,0,23.1,23,11,10,1,7,1,17,1,0,1,97,1.286,8.9,0.4,2.7,6.6,2.43,
5,Eric Dunbar,--,0,3,0,3,14,0,,0,0,0,18,19,7,6,0,6,0,11,2,0,0,81,1.389,9.5,0,3,5.5,1.83,
6,Kyle Johnston,19,3,2,0.6,3.72,15,14,,0,0,0,67.2,62,36,28,3,43,0,64,4,1,6,306,1.552,8.2,0.4,5.7,8.5,1.49,
7,Nick Kennedy*,20,1,1,0.5,8.44,17,1,,0,0,0,16,19,15,15,0,12,1,14,0,0,3,79,1.938,10.7,0,6.8,7.9,1.17,
8,Nolan Kingham,19,2,3,0.4,3.79,21,4,,0,0,2,38,38,21,16,4,16,0,16,2,0,3,168,1.421,9,0.9,3.8,3.8,1,
9,Jon Malmin*,21,1,3,0.25,7.3,14,0,,0,0,0,12.1,13,10,10,0,10,1,16,2,0,2,63,1.865,9.5,0,7.3,11.7,1.6,
10,Connor Mayes,20,0,4,0,3.6,21,11,,0,0,2,60,61,26,24,3,28,1,53,2,1,0,269,1.483,9.2,0.5,4.2,8,1.89,
11,Jake McKenzie,--,0,0,,0,2,0,,0,0,0,1.1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,6.8,,
12,Beau Ridgeway,20,3,1,0.75,3.31,25,0,,0,0,0,35.1,33,16,13,3,3,0,20,3,0,4,146,1.019,8.4,0.8,0.8,5.1,6.67,
13,Parker Joe Robinson,20,0,1,0,15.43,3,0,,0,0,0,2.1,7,4,4,2,1,0,1,0,0,0,14,3.429,27,7.7,3.9,3.9,1,
14,Josh Sawyer*,21,0,0,,0,6,0,,0,0,1,6,3,0,0,0,1,0,10,0,0,0,23,0.667,4.5,0,1.5,15,10,
15,Chase Shugart,19,2,3,0.4,4.53,32,0,,0,0,5,43.2,39,25,22,1,24,4,38,5,0,4,196,1.443,8,0.2,4.9,7.8,1.58,
16,Blake Wellmann,19,0,1,0,5.47,21,0,,0,0,1,24.2,29,19,15,2,10,0,18,3,0,0,115,1.581,10.6,0.7,3.6,6.6,1.8,
,16 Players,20.2,,,,4.08,0,0,0,0,4,0,505.1,508,273,229,31,196,9,428,33,4,27,2226,1.393,9,0.6,3.5,7.6,2.18,
