Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kirby Bellow*,23,3,2,0.6,1.3,24,0,,,0,5,34.2,22,12,5,0,14,2,32,2,0,0,140,1.038,5.7,0,3.6,8.3,2.29,
2,Kacy Clemens,20,3,2,0.6,4.17,1,9,,,0,0,45.1,39,21,21,2,18,0,21,5,0,1,191,1.257,7.7,0.4,3.6,4.2,1.17,
3,Ty Culbreth*,21,4,5,0.444,3.95,27,5,,,0,4,54.2,58,27,24,2,15,6,44,1,0,2,235,1.335,9.5,0.3,2.5,7.2,2.93,
4,Travis Duke*,21,1,1,0.5,3.3,27,0,,,0,1,30,33,13,11,1,5,0,16,4,1,0,126,1.267,9.9,0.3,1.5,4.8,3.2,
5,Parker French,22,5,3,0.625,2.57,16,15,,,0,0,91,97,33,26,2,21,0,58,7,2,5,391,1.297,9.6,0.2,2.1,5.7,2.76,
6,Chad Hollingsworth?,--,3,5,0.375,5.75,10,8,,,0,0,40.2,52,26,26,5,13,1,16,4,0,0,181,1.598,11.5,1.1,2.9,3.5,1.23,
7,Kyle Johnston,18,1,1,0.5,2.21,25,4,,,0,1,40.2,24,11,10,1,27,0,41,5,0,5,175,1.254,5.3,0.2,6,9.1,1.52,
8,Jon Malmin*,20,0,1,0,3.79,18,0,,,0,2,19,17,10,8,1,8,1,13,1,0,0,85,1.316,8.1,0.5,3.8,6.2,1.63,
9,Ty Marlow,23,1,0,1,2.45,12,0,,,0,0,18.1,12,5,5,0,6,1,17,2,0,0,74,0.982,5.9,0,2.9,8.3,2.83,
10,Connor Mayes,19,2,4,0.333,2.58,29,4,,,1,2,66.1,56,21,19,3,21,5,54,5,1,3,278,1.161,7.6,0.4,2.8,7.3,2.57,
11,Andy McGuire,20,1,0,1,5.25,13,0,,,0,0,12,14,8,7,4,5,0,10,3,0,1,61,1.583,10.5,3,3.8,7.5,2,
12,Jake McKenzie,--,2,0,1,0.5,15,0,,,0,0,18,10,1,1,1,7,1,13,3,0,1,71,0.944,5,0.5,3.5,6.5,1.86,
13,Josh Sawyer*,20,3,3,0.5,4.82,13,11,,,0,0,46.2,43,29,25,1,23,0,32,6,3,1,209,1.414,8.3,0.2,4.4,6.2,1.39,
14,Tyler Schimpf,19,1,0,1,3.6,5,1,,,0,0,5,4,2,2,0,3,0,4,1,1,1,23,1.4,7.2,0,5.4,7.2,1.33,
,14 Players,20.5,,,,3.27,0,0,0,0,5,0,522.1,481,219,190,23,186,17,371,49,8,20,2240,1.277,8.3,0.4,3.2,6.4,1.99,
