Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Morgan Cooper,19,4,2,0.667,2.89,29,1,,,0,3,56,53,23,18,3,9,1,41,0,3,6,227,1.107,8.5,0.5,1.4,6.6,4.56,
2,Ty Culbreth*,20,2,0,1,1.98,20,0,,,0,0,27.1,16,8,6,1,18,2,20,1,1,0,112,1.244,5.3,0.3,5.9,6.6,1.11,
3,John Curtiss,21,2,3,0.4,2.28,28,1,,,0,9,43.1,34,12,11,0,15,1,33,3,1,2,179,1.131,7.1,0,3.1,6.9,2.2,
4,Travis Duke*,20,2,1,0.667,0.29,29,0,,,0,2,30.2,22,2,1,0,7,0,27,3,2,0,123,0.946,6.5,0,2.1,7.9,3.86,
5,Parker French,21,7,5,0.583,2.41,20,17,,,0,1,104.2,88,43,28,0,44,1,62,15,0,4,456,1.261,7.6,0,3.8,5.3,1.41,
6,Blake Goins,19,1,0,1,3.38,7,4,,,0,0,10.2,10,4,4,0,8,0,7,3,0,1,52,1.688,8.4,0,6.8,5.9,0.88,
7,Chad Hollingsworth?,--,4,0,1,1.15,25,2,,,0,2,54.2,34,10,7,0,13,0,28,6,0,2,212,0.86,5.6,0,2.1,4.6,2.15,
8,Jon Malmin*,19,0,0,,0,2,0,,,0,0,2.1,2,0,0,0,2,0,1,0,0,1,12,1.714,7.7,0,7.7,3.9,0.5,
9,Ty Marlow,22,0,0,,0,2,0,,,0,0,2,2,0,0,0,0,0,0,0,0,0,7,1,9,0,0,0,,
10,Dillon Peters*,21,7,4,0.636,2.13,13,13,,,0,0,80.1,72,24,19,0,21,0,53,8,0,9,334,1.158,8.1,0,2.4,5.9,2.52,
11,Justin Peters,22,0,0,,7.71,3,0,,,0,0,2.1,5,2,2,0,1,0,1,0,0,0,13,2.571,19.3,0,3.9,3.9,1,
12,Josh Sawyer*,19,1,0,1,5.59,7,0,,,0,0,9.2,14,6,6,0,6,0,8,0,0,3,48,2.069,13,0,5.6,7.4,1.33,
13,Lukas Schiraldi,20,7,3,0.7,4.08,13,13,,,0,0,64,58,33,29,0,39,0,35,2,0,8,286,1.516,8.2,0,5.5,4.9,0.9,
14,Nathan Thornhill,22,9,3,0.75,1.51,21,16,,,0,2,113,82,20,19,2,37,0,68,2,0,6,439,1.053,6.5,0.2,2.9,5.4,1.84,
,14 Players,20.5,,,,2.25,67,67,67,0,13,0,601,492,187,150,6,220,5,384,43,7,42,2500,1.185,7.4,0.1,3.3,5.8,1.75,
