Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Morgan Cooper,22,6,3,0.667,2.32,16,15,,0,0,0,89.1,66,26,23,2,33,0,110,5,0,3,366,1.108,6.6,0.2,3.3,11.1,3.33,
2,Blair Henley,20,4,5,0.444,4.23,17,10,,1,0,0,61.2,61,34,29,1,25,0,47,6,0,6,268,1.395,8.9,0.1,3.6,6.9,1.88,
3,Kyle Johnston,20,3,2,0.6,3.56,17,12,,0,0,2,73.1,63,33,29,1,39,0,52,5,0,5,317,1.391,7.7,0.1,4.8,6.4,1.33,
4,Nick Kennedy*,21,8,2,0.8,3.02,19,9,,1,0,0,53.2,51,20,18,3,20,0,59,4,2,6,224,1.323,8.6,0.5,3.4,9.9,2.95,
5,Nolan Kingham,20,10,4,0.714,2.84,16,13,,2,1,0,92,80,31,29,9,24,0,67,9,0,1,371,1.13,7.8,0.9,2.3,6.6,2.79,
6,Jon Malmin*,22,1,0,1,4.3,10,0,,0,0,0,14.2,18,7,7,1,7,0,13,1,1,0,64,1.705,11,0.6,4.3,8,1.86,
7,Connor Mayes,21,1,2,0.333,6,13,4,,0,0,0,27,20,19,18,3,16,0,22,2,1,1,122,1.333,6.7,1,5.3,7.3,1.38,
8,Jake McKenzie,--,1,1,0.5,3.24,10,0,,0,0,1,16.2,12,6,6,3,4,1,11,2,0,0,66,0.96,6.5,1.6,2.2,5.9,2.75,
9,Beau O'Hara,20,0,0,,7.11,6,0,,0,0,1,6.1,7,5,5,1,4,0,4,0,1,1,28,1.737,9.9,1.4,5.7,5.7,1,
10,Beau Ridgeway,21,2,2,0.5,1.89,37,0,,0,0,12,52.1,35,12,11,4,14,1,40,2,0,2,208,0.936,6,0.7,2.4,6.9,2.86,
11,Parker Joe Robinson,21,0,1,0,1.93,7,0,,0,0,0,9.1,6,2,2,0,6,1,4,1,0,0,38,1.286,5.8,0,5.8,3.9,0.67,
12,Kevin Roliard,19,0,0,,0,5,0,,0,0,0,4.2,4,0,0,0,7,0,3,0,0,1,26,2.357,7.7,0,13.5,5.8,0.43,
13,Tyler Schimpf,21,0,0,,1.56,12,0,,0,0,0,17.1,11,3,3,0,7,0,13,2,1,2,71,1.038,5.7,0,3.6,6.8,1.86,
14,Chase Shugart,20,3,2,0.6,3.43,29,0,,0,0,3,42,39,17,16,3,22,2,30,6,0,2,186,1.452,8.4,0.6,4.7,6.4,1.36,
,14 Players,20.7,,,,3.15,0,0,0,0,7,0,560.1,473,215,196,31,228,5,475,45,6,30,2355,1.251,7.6,0.5,3.7,7.6,2.08,
