Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Miles Chambers,22,3,1,0.75,0.98,20,0,,0,0,1,27.2,25,5,3,1,4,0,21,2,0,4,109,1.048,8.1,0.3,1.3,6.8,5.25,
2,Brett Conine,19,3,3,0.5,5.1,15,3,,0,0,0,30,34,19,17,2,5,0,24,4,0,1,130,1.3,10.2,0.6,1.5,7.2,4.8,
3,Colton Eastman,19,8,3,0.727,2.24,16,15,,0,0,0,100.2,78,28,25,6,20,0,100,2,0,3,392,0.974,7,0.5,1.8,8.9,5,
4,John Gavin*,20,6,3,0.667,2.09,18,14,,0,0,1,86,61,27,20,4,31,1,60,7,0,5,349,1.07,6.4,0.4,3.2,6.3,1.94,
5,Maxwell Gibbs?,--,0,1,0,4.15,15,0,,0,0,0,13,13,7,6,0,9,0,11,4,0,1,63,1.692,9,0,6.2,7.6,1.22,
6,Chad Hockin,21,0,0,,1.05,20,0,,0,0,3,25.2,15,7,3,2,7,0,23,0,3,2,102,0.857,5.3,0.7,2.5,8.1,3.29,
7,Dylan Prohoroff,21,1,1,0.5,0.68,20,0,,0,0,3,26.1,19,4,2,0,5,0,30,0,0,3,106,0.911,6.5,0,1.7,10.3,6,
8,Blake Quinn,22,4,3,0.571,2.16,17,12,,0,0,1,66.2,40,20,16,1,32,0,69,8,1,3,273,1.08,5.4,0.1,4.3,9.3,2.16,
9,Connor Seabold,20,7,6,0.538,2.48,16,13,,0,0,0,83.1,71,26,23,4,9,0,96,12,0,4,339,0.96,7.7,0.4,1,10.4,10.67,
10,Scott Serigstad,21,2,1,0.667,1.22,27,0,,0,0,4,51.2,30,12,7,1,20,0,55,5,0,6,201,0.968,5.2,0.2,3.5,9.6,2.75,
11,Gavin Velasquez,19,1,1,0.5,2.33,14,2,,0,0,0,19.1,11,6,5,1,5,0,10,3,0,2,76,0.828,5.1,0.5,2.3,4.7,2,
12,Blake Workman,18,1,0,1,10.38,4,0,,0,0,0,4.1,6,5,5,1,4,0,3,0,0,2,22,2.308,12.5,2.1,8.3,6.2,0.75,
,12 Players,20.4,,,,2.22,0,0,0,0,4,0,534.2,403,166,132,23,151,1,502,47,4,36,2162,1.036,6.8,0.4,2.5,8.5,3.32,
