Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dave Birosak?,--,1,0,1,1.8,5,0,,,0,0,5,6,4,1,1,1,0,0,0,0,0,22,1.4,10.8,1.8,1.8,0,0,
2,Jose Cardona,20,2,1,0.667,3.38,11,0,,,0,0,10.2,15,5,4,1,4,1,10,0,0,1,52,1.781,12.7,0.8,3.4,8.4,2.5,
3,Bryan Conant*,--,1,0,1,5.4,7,1,,,0,0,8.1,6,5,5,0,3,0,10,1,0,1,35,1.08,6.5,0,3.2,10.8,3.33,
4,J.D. Davis,20,1,2,0.333,2.74,16,3,,,0,4,23,19,8,7,2,7,0,17,4,0,0,95,1.13,7.4,0.8,2.7,6.7,2.43,
5,Thomas Eshelman,19,12,3,0.8,1.48,17,16,,,0,0,115.2,86,26,19,1,3,0,83,3,1,3,440,0.769,6.7,0.1,0.2,6.5,27.67,
6,Justin Garza,19,12,0,1,2.03,17,17,,,0,0,115,84,27,26,3,17,0,95,4,2,4,439,0.878,6.6,0.2,1.3,7.4,5.59,
7,Koby Gauna,19,4,1,0.8,2.6,22,6,,,0,2,55.1,49,22,16,1,7,0,33,2,0,2,220,1.012,8,0.2,1.1,5.4,4.71,
8,Willie Kuhl,20,1,0,1,3.38,24,1,,,0,1,29.1,26,13,11,1,13,1,39,7,1,9,131,1.33,8,0.3,4,12,3,
9,Michael Lopez?,--,1,0,1,3.38,8,1,,,0,0,10.2,10,5,4,0,1,0,1,2,1,0,43,1.031,8.4,0,0.8,0.8,1,
10,Michael Lorenzen,21,3,0,1,1.99,22,0,,,0,19,22.2,17,6,5,0,4,0,20,1,1,3,90,0.926,6.8,0,1.6,7.9,5,
11,Kyle Murray,19,1,0,1,6.35,5,0,,,0,0,5.2,13,4,4,0,2,0,5,0,0,1,31,2.647,20.6,0,3.2,7.9,2.5,
12,Joe Navilhon,19,0,0,,7.71,5,0,,,0,0,4.2,5,5,4,3,2,0,5,0,0,3,20,1.5,9.6,5.8,3.9,9.6,2.5,
13,Henry Omana,19,0,0,,7.71,5,0,,,0,0,4.2,9,4,4,1,5,0,7,0,0,0,28,3,17.4,1.9,9.6,13.5,1.4,
14,Tyler Peitzmeier*,20,3,0,1,0.57,28,0,,,0,1,31.2,22,5,2,0,4,1,24,1,0,0,120,0.821,6.3,0,1.1,6.8,6,
15,Grahamm Wiest,21,9,3,0.75,3.27,16,16,,,0,0,104.2,94,42,38,3,13,0,76,11,1,4,432,1.022,8.1,0.3,1.1,6.5,5.85,
,15 Players,19.9,,,,2.47,0,0,0,0,11,0,547,461,181,150,17,86,3,425,36,7,31,2198,1,7.6,0.3,1.4,7,4.94,
