Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Dave Birosak?,--,1,0,1,3.38,13,1,,,0,0,8,5,3,3,0,1,0,5,3,0,0,33,0.75,5.6,0,1.1,5.6,5,
2,Jose Cardona,19,0,2,0,6.92,8,1,,,0,0,13,17,11,10,0,4,0,7,0,0,2,58,1.615,11.8,0,2.8,4.8,1.75,
3,Christian Coronado,19,1,0,1,2.87,9,0,,,0,0,15.2,16,6,5,1,2,0,10,1,0,3,64,1.149,9.2,0.6,1.1,5.7,5,
4,J.D. Davis,19,2,0,1,3.38,6,5,,,0,0,24,30,11,9,1,3,0,11,4,1,3,106,1.375,11.3,0.4,1.1,4.1,3.67,
5,Dimitri De La Fuente?,--,1,1,0.5,3.52,22,0,,,0,0,30.2,28,12,12,2,11,0,18,3,0,4,130,1.272,8.2,0.6,3.2,5.3,1.64,
6,Dylan Floro,21,10,4,0.714,2.83,17,15,,,1,0,114.1,111,43,36,3,13,0,70,4,1,6,462,1.085,8.7,0.2,1,5.5,5.38,
7,Koby Gauna,18,5,3,0.625,2.85,19,9,,,0,0,66.1,69,32,21,4,8,0,31,7,2,4,274,1.161,9.4,0.5,1.1,4.2,3.88,
8,Phillip Jones?,--,0,0,,27,1,0,,,0,0,0.1,1,1,1,0,2,0,0,0,0,0,4,9,27,0,54,0,0,
9,Willie Kuhl,19,2,4,0.333,3.86,17,0,,,0,1,25.2,25,11,11,2,15,1,34,0,0,5,116,1.558,8.8,0.7,5.3,11.9,2.27,
10,Michael Lopez?,--,0,0,,0,2,0,,,0,0,1.1,1,0,0,0,0,0,1,0,0,0,5,0.75,6.8,0,0,6.8,,
11,Michael Lorenzen,20,2,0,1,1.23,20,0,,,0,16,22,16,3,3,0,5,0,17,2,0,2,85,0.955,6.5,0,2,7,3.4,
12,Kenny Mathews*,18,6,2,0.75,3.68,15,14,,,0,0,78.1,68,36,32,7,16,0,60,11,2,4,330,1.072,7.8,0.8,1.8,6.9,3.75,
13,Tyler Peitzmeier*,19,1,0,1,2.29,16,1,,,0,0,19.2,20,7,5,0,7,0,15,2,0,1,85,1.373,9.2,0,3.2,6.9,2.14,
14,Grahamm Wiest,20,5,5,0.5,3.12,16,11,,,1,1,86.2,65,35,30,3,18,0,57,10,1,1,343,0.958,6.8,0.3,1.9,5.9,3.17,
,14 Players,19.3,,,,3.17,0,0,0,0,5,0,506,472,211,178,23,105,1,336,47,7,35,2095,1.14,8.4,0.4,1.9,6,3.2,
