Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Nelson Berkwich*,21,2,2,0.5,9,22,0,,0,0,0,10,15,10,10,1,5,0,15,2,0,2,50,2,13.5,0.9,4.5,13.5,3,
2,Connor Bovair,21,4,4,0.5,5.57,16,14,,0,0,0,72.2,79,50,45,12,22,0,57,4,1,5,326,1.39,9.8,1.5,2.7,7.1,2.59,
3,Max Carlson,21,5,2,0.714,5.45,17,14,,0,0,1,76,74,49,46,15,32,0,76,4,0,5,325,1.395,8.8,1.8,3.8,9,2.38,
4,Kevin Eaise,23,3,3,0.5,3.04,28,1,,0,0,5,56.1,41,21,19,7,28,3,61,3,0,5,237,1.225,6.6,1.1,4.5,9.7,2.18,
5,Jake Knapp,22,5,4,0.556,5.04,16,16,,0,0,0,64.1,67,40,36,14,36,1,65,5,0,8,299,1.601,9.4,2,5,9.1,1.81,
6,Matthew Matthijs,19,0,1,0,3.86,23,0,,0,0,0,21,28,16,9,3,18,0,28,1,0,3,112,2.19,12,1.3,7.7,12,1.56,
7,Cameron Padgett,19,2,1,0.667,5.73,20,4,,0,0,0,37.2,42,25,24,2,16,0,28,5,0,2,174,1.54,10,0.5,3.8,6.7,1.75,
8,Dalton Pence*,20,4,3,0.571,3.33,27,5,,0,0,2,48.2,40,21,18,6,19,0,50,0,1,0,205,1.212,7.4,1.1,3.5,9.2,2.63,
9,Kyle Percival*,19,2,0,1,3.66,12,4,,0,0,0,19.2,16,11,8,5,13,0,16,0,0,3,89,1.475,7.3,2.3,5.9,7.3,1.23,
10,Ben Peterson,21,3,0,1,5.4,25,0,,0,0,1,35,37,21,21,6,21,0,30,0,0,6,161,1.657,9.5,1.5,5.4,7.7,1.43,
11,Matt Poston,22,3,3,0.5,1.9,31,0,,0,0,5,42.2,21,10,9,2,23,0,49,8,0,8,178,1.031,4.4,0.4,4.9,10.3,2.13,
12,Nik Pry,23,1,0,1,7.15,17,0,,0,0,0,11.1,10,10,9,3,9,0,12,0,0,0,51,1.676,7.9,2.4,7.1,9.5,1.33,
13,Will Sandy*,23,2,0,1,6.21,17,2,,0,0,1,29,35,21,20,7,17,0,35,3,0,2,136,1.793,10.9,2.2,5.3,10.9,2.06,
14,Will Simmons,19,0,0,,0,4,0,,0,0,0,3,3,3,0,0,0,0,2,0,0,0,13,1,9,0,0,6,,
15,Carson Starnes,20,0,0,,0,1,0,,0,0,0,1,0,0,0,0,2,0,2,0,0,1,5,2,0,0,18,18,1,
16,Justin Szestowicki,20,0,1,0,5.68,8,0,,0,0,0,6.1,11,6,4,2,1,0,1,0,0,0,30,1.895,15.6,2.8,1.4,1.4,1,
,16 Players,21.1,36,24,0.6,4.65,60,60,60,0,3,15,534.2,519,314,276,85,262,4,527,35,2,50,2391,1.461,8.7,1.4,4.4,8.9,2.01,
