Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Folger Boaz*,20,3,1,0.75,5.77,9,9,,0,0,0,39,48,26,25,7,19,1,38,5,0,5,188,1.718,11.1,1.6,4.4,8.8,2,
2,Connor Bovair,22,1,0,1,3.62,23,1,,0,0,1,27.1,28,12,11,4,8,0,27,0,0,0,118,1.317,9.2,1.3,2.6,8.9,3.38,
3,Francesco Capocci,20,0,0,,12.27,5,0,,0,0,0,3.2,6,7,5,0,2,0,7,1,1,0,21,2.182,14.7,0,4.9,17.2,3.5,
4,Jason DeCaro,18,6,1,0.857,3.81,18,18,,0,0,0,89.2,74,41,38,10,44,0,78,9,0,3,388,1.316,7.4,1,4.4,7.8,1.77,
5,Ryan Fischer,23,0,0,,4.76,5,0,,0,0,1,5.2,10,5,3,1,5,1,4,0,0,0,32,2.647,15.9,1.6,7.9,6.4,0.8,
6,Boston Flannery,20,0,0,,15.19,6,2,,0,0,0,5.1,10,11,9,0,9,0,2,3,0,2,40,3.563,16.9,0,15.2,3.4,0.22,
7,Aidan Haugh,21,4,3,0.571,4.83,22,8,,0,0,0,54,58,33,29,10,27,0,61,3,0,7,251,1.574,9.7,1.7,4.5,10.2,2.26,
8,Olin Johnson,19,1,0,1,4.96,7,6,,0,0,0,16.1,20,15,9,0,8,0,10,1,0,3,80,1.714,11,0,4.4,5.5,1.25,
9,Matthew Matthijs,20,12,4,0.75,3.72,36,0,,0,0,0,58,49,29,24,5,18,0,56,5,0,2,241,1.155,7.6,0.8,2.8,8.7,3.11,
10,Cameron Padgett,20,1,0,1,5.22,17,2,,0,0,0,29.1,34,19,17,5,10,0,20,2,1,1,128,1.5,10.4,1.5,3.1,6.1,2,
11,Dalton Pence*,21,5,1,0.833,2.45,36,0,,0,0,8,58.2,40,18,16,6,27,0,74,4,0,1,246,1.142,6.1,0.9,4.1,11.4,2.74,
12,Kyle Percival*,20,4,0,1,2.42,22,0,,0,0,0,22.1,20,8,6,1,11,0,20,1,0,2,100,1.388,8.1,0.4,4.4,8.1,1.82,
13,Ben Peterson,22,3,2,0.6,4.7,19,3,,0,0,1,30.2,31,18,16,1,20,2,30,7,1,3,145,1.663,9.1,0.3,5.9,8.8,1.5,
14,Matt Poston,23,5,2,0.714,5.12,29,0,,0,0,4,38.2,34,22,22,5,21,1,52,4,0,3,175,1.422,7.9,1.2,4.9,12.1,2.48,
15,Will Simmons,20,0,0,,0,4,0,,0,0,0,1.2,2,1,0,0,2,0,0,0,0,0,8,2.4,10.8,0,10.8,0,0,
16,Shea Sprague*,21,3,2,0.6,4.25,17,15,,0,0,0,78.1,78,42,37,14,18,1,70,8,0,1,328,1.226,9,1.6,2.1,8,3.89,
,16 Players,20.7,48,16,0.75,4.3,64,64,64,0,2,15,558.2,542,307,267,69,249,6,549,53,3,33,2489,1.416,8.7,1.1,4,8.8,2.2,
