Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andre Antone,--,1,0,1,4.32,13,0,,0,0,0,16.2,14,8,8,1,9,0,20,3,0,4,74,1.38,7.6,0.5,4.9,10.8,2.22,
2,Tanner Brooks,21,2,1,0.667,2.35,18,0,,0,0,0,23,16,8,6,2,11,1,20,9,0,2,103,1.174,6.3,0.8,4.3,7.8,1.82,
3,Trenton Denholm,21,6,2,0.75,4.61,16,16,,0,0,0,82,94,49,42,5,28,0,70,8,1,5,365,1.488,10.3,0.5,3.1,7.7,2.5,
4,Michael Frias,--,9,2,0.818,3.36,17,14,,2,2,0,85.2,65,34,32,3,24,0,91,9,1,10,355,1.039,6.8,0.3,2.5,9.6,3.79,
5,Josh Ibarra,22,2,2,0.5,4.03,20,0,,0,0,2,29,25,16,13,3,9,1,26,7,0,2,130,1.172,7.8,0.9,2.8,8.1,2.89,
6,Gordon Ingebritson,22,6,1,0.857,3.4,28,0,,0,0,1,39.2,41,19,15,1,6,2,36,5,2,0,168,1.185,9.3,0.2,1.4,8.2,6,
7,Jacob King,19,3,1,0.75,1.98,29,0,,0,0,8,41,32,11,9,1,10,3,45,4,0,3,165,1.024,7,0.2,2.2,9.9,4.5,
8,Nick Pinto*,21,7,4,0.636,3.43,17,16,,0,0,0,86.2,83,45,33,7,26,2,79,12,0,4,378,1.258,8.6,0.7,2.7,8.2,3.04,
9,Dylan Riddle*,23,0,1,0,4.32,17,0,,0,0,2,16.2,16,8,8,3,3,0,15,0,0,2,67,1.14,8.6,1.6,1.6,8.1,5,
10,Michael Stanford?,--,1,0,1,4.26,10,0,,0,0,0,12.2,14,7,6,0,13,0,10,0,0,2,66,2.132,9.9,0,9.2,7.1,0.77,
11,Cole van den Helder,23,0,0,,5.68,6,0,,0,0,0,12.2,18,9,8,0,7,0,7,2,0,0,64,1.974,12.8,0,5,5,1,
12,Peter Van Loon,22,5,3,0.625,4.42,15,14,,0,0,0,73.1,77,43,36,5,20,1,87,14,1,2,325,1.323,9.5,0.6,2.5,10.7,4.35,
13,John Vergara?,--,1,0,1,5.06,4,0,,0,0,0,5.1,4,3,3,0,1,0,7,1,0,1,22,0.938,6.8,0,1.7,11.8,7,
14,Troy Wentworth,21,0,1,0,6.48,5,1,,0,0,0,8.1,11,6,6,1,4,0,6,0,0,1,38,1.8,11.9,1.1,4.3,6.5,1.5,
15,Cameron Wheeler,20,0,0,,5.4,6,0,,0,0,0,6.2,8,4,4,0,1,0,5,0,0,0,27,1.35,10.8,0,1.4,6.8,5,
,15 Players,21.2,43,18,0.705,3.8,61,61,59,2,6,13,539.1,518,270,228,32,172,10,524,74,5,38,2347,1.279,8.6,0.5,2.9,8.7,3.05,
