Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Evan Brock?,--,2,1,0.667,2.12,18,2,,,0,0,34,22,9,8,1,11,3,25,3,1,1,136,0.971,5.8,0.3,2.9,6.6,2.27,
2,Phillip Ferragamo,19,3,5,0.375,3.72,19,8,,,0,1,65.1,64,32,27,2,16,0,40,7,0,3,281,1.224,8.8,0.3,2.2,5.5,2.5,
3,Kyle Hooper,21,3,1,0.75,1.3,5,3,,,1,0,27.2,17,4,4,1,3,0,28,0,1,0,102,0.723,5.5,0.3,1,9.1,9.33,
4,Nick Hoover?,--,2,0,1,3.41,16,2,,,0,0,29,28,12,11,0,11,2,15,2,1,1,125,1.345,8.7,0,3.4,4.7,1.36,
5,Andy Lines?,--,0,0,,37.8,3,0,,,0,0,1.2,5,7,7,0,4,0,3,2,0,1,15,5.4,27,0,21.6,16.2,0.75,
6,Jimmy Litchfield*,20,3,2,0.6,3.8,29,2,,,0,1,45,45,23,19,0,13,3,30,2,0,2,194,1.289,9,0,2.6,6,2.31,
7,Mitch Merten,21,1,2,0.333,4.13,22,0,,,0,1,32.2,28,16,15,1,18,2,27,6,0,2,143,1.408,7.7,0.3,5,7.4,1.5,
8,Sam Moore,19,0,0,,6.75,4,0,,,0,0,4,3,3,3,0,0,0,4,3,0,1,18,0.75,6.8,0,0,9,,
9,Race Parmenter,21,1,2,0.333,2.28,22,1,,,0,8,27.2,23,7,7,1,11,2,28,3,0,0,116,1.229,7.5,0.3,3.6,9.1,2.55,
10,Sebastian Santos?,--,0,0,,0,1,0,,,0,0,2,1,0,0,0,2,0,0,0,0,1,8,1.5,4.5,0,9,0,0,
11,Crosby Slaught?,--,7,7,0.5,3.63,18,18,,,0,0,79.1,62,40,32,2,39,6,57,12,1,8,343,1.273,7,0.2,4.4,6.5,1.46,
12,Andrew Thurman,20,8,3,0.727,2.66,15,15,,,3,0,98,68,31,29,2,23,2,69,3,0,2,385,0.929,6.2,0.2,2.1,6.3,3,
13,Mark Trentacosta*,21,1,0,1,3.18,20,2,,,0,0,34,41,13,12,0,5,1,26,2,0,0,146,1.353,10.9,0,1.3,6.9,5.2,
14,Matt Whitehouse*,21,0,2,0,4.15,3,3,,,0,0,13,16,8,6,0,3,0,17,3,0,2,60,1.462,11.1,0,2.1,11.8,5.67,
,14 Players,20.3,,,,3.28,0,0,0,0,8,0,493.1,423,205,180,10,159,21,369,48,4,24,2072,1.18,7.7,0.2,2.9,6.7,2.32,
