Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Michael Agramonte?,--,0,1,0,6.75,4,0,,,0,0,2.2,3,2,2,1,2,0,2,1,0,0,13,1.875,10.1,3.4,6.8,6.8,1,
2,Cameron Bishop*,19,2,0,1,4.55,18,2,,,0,2,31.2,34,16,16,3,16,1,29,4,0,7,142,1.579,9.7,0.9,4.5,8.2,1.81,
3,Kyle Davis,--,0,1,0,6.84,17,0,,,0,3,25,42,19,19,0,5,0,14,2,0,2,124,1.88,15.1,0,1.8,5,2.8,
4,Matt Esparza,20,8,2,0.8,3.56,16,16,,,0,0,98.2,92,46,39,8,35,0,81,4,0,12,420,1.287,8.4,0.7,3.2,7.4,2.31,
5,Matt Fielding?,--,1,1,0.5,12.34,11,0,,,0,0,11.2,22,17,16,3,3,0,5,3,0,0,62,2.143,17,2.3,2.3,3.9,1.67,
6,Alonzo Garcia?,--,3,1,0.75,3.88,22,6,,,0,0,46.1,46,23,20,3,12,0,31,6,0,4,193,1.252,8.9,0.6,2.3,6,2.58,
7,Matt Majors,--,0,1,0,27,4,0,,,0,0,2,11,6,6,0,2,1,3,0,0,0,18,6.5,49.5,0,9,13.5,1.5,
8,Evan Manarino*,22,7,3,0.7,3.8,16,15,,,0,0,94.2,112,47,40,3,25,2,76,2,2,8,422,1.447,10.6,0.3,2.4,7.2,3.04,
9,Sam Moore,22,5,4,0.556,1.5,24,0,,,0,5,36,35,7,6,0,8,1,25,1,0,1,147,1.194,8.8,0,2,6.3,3.13,
10,Sean Sparling,--,0,2,0,3.79,23,0,,,0,2,38,43,19,16,1,13,0,22,5,0,1,167,1.474,10.2,0.2,3.1,5.2,1.69,
11,Elliot Surrey*,21,6,6,0.5,4.02,15,15,,,1,0,103,115,55,46,1,18,0,88,10,1,5,451,1.291,10,0.1,1.6,7.7,4.89,
12,Shaun Vetrovec,--,1,1,0.5,6.75,10,2,,,0,0,17.1,21,16,13,4,14,0,7,1,0,8,87,2.019,10.9,2.1,7.3,3.6,0.5,
,12 Players,20.9,,,,4.24,0,0,0,0,2,0,507,576,273,239,27,153,5,383,39,3,48,2246,1.438,10.2,0.5,2.7,6.8,2.5,
