Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andre Antone,--,5,1,0.833,3.21,23,8,,0,0,0,47.2,38,24,17,4,32,1,50,4,0,13,213,1.469,7.2,0.8,6,9.4,1.56,
2,Tanner Brooks,23,2,4,0.333,4.46,28,2,,0,0,0,34.1,33,24,17,3,11,2,42,7,0,2,158,1.282,8.7,0.8,2.9,11,3.82,
3,Sean Higgins,23,0,0,,7.56,9,1,,0,0,0,8.1,16,7,7,1,2,0,8,1,0,0,43,2.16,17.3,1.1,2.2,8.6,4,
4,Elliot Joslin,19,0,0,,3.24,10,0,,0,0,0,8.1,8,3,3,0,3,0,7,2,0,0,38,1.32,8.6,0,3.2,7.6,2.33,
5,Riley Kelly,19,0,1,0,13.5,3,3,,0,0,0,3.1,6,5,5,0,2,0,7,0,0,0,18,2.4,16.2,0,5.4,18.9,3.5,
6,Jacob King,21,2,0,1,3.41,28,0,,0,0,8,37,21,15,14,4,19,0,55,2,1,4,150,1.081,5.1,1,4.6,13.4,2.89,
7,Max Martin,19,2,0,1,3.81,24,0,,0,0,3,26,29,12,11,1,11,1,25,6,0,3,123,1.538,10,0.3,3.8,8.7,2.27,
8,Nick Pinto*,23,7,2,0.778,5.16,15,12,,0,0,0,66.1,64,40,38,6,15,1,58,8,0,6,284,1.191,8.7,0.8,2,7.9,3.87,
9,Michael Pirrello,19,0,0,,5.4,2,0,,0,0,0,1.2,0,1,1,0,4,0,1,0,0,2,9,2.4,0,0,21.6,5.4,0.25,
10,Nick Rincover*,23,0,0,,3.86,23,0,,0,0,0,18.2,22,8,8,1,6,0,19,6,0,2,88,1.5,10.6,0.5,2.9,9.2,3.17,
11,Cooper Robinson,20,2,1,0.667,6.04,16,1,,0,0,0,28.1,42,22,19,3,8,0,28,1,0,1,133,1.765,13.3,1,2.5,8.9,3.5,
12,Michael Stanford?,--,7,2,0.778,3.06,20,9,,0,0,1,64.2,63,28,22,3,15,1,56,0,0,1,266,1.206,8.8,0.4,2.1,7.8,3.73,
13,Danny Suarez,19,1,0,1,5.4,6,3,,0,0,0,18.1,19,11,11,1,6,0,21,0,0,3,80,1.364,9.3,0.5,2.9,10.3,3.5,
14,David Vizcaino,21,5,2,0.714,5.96,13,11,,0,0,0,51.1,65,35,34,6,14,0,35,7,0,6,231,1.539,11.4,1.1,2.5,6.1,2.5,
15,Finnegan Wall,20,2,2,0.5,4.35,20,5,,0,0,0,41.1,41,21,20,4,12,0,35,5,0,2,178,1.282,8.9,0.9,2.6,7.6,2.92,
16,Cameron Wheeler,22,3,2,0.6,3.22,25,0,,0,0,0,36.1,39,19,13,3,10,0,27,8,0,0,160,1.349,9.7,0.7,2.5,6.7,2.7,
,16 Players,21.2,38,17,0.691,4.39,55,55,55,0,3,12,492,506,275,240,40,170,6,474,57,1,45,2172,1.374,9.3,0.7,3.1,8.7,2.79,
