Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ryder Brooks*,20,2,1,0.667,5.3,22,1,,0,0,0,35.2,45,24,21,4,12,0,32,7,1,5,173,1.598,11.4,1,3,8.1,2.67,
2,David Butler,20,0,0,,4.5,9,0,,0,0,0,10,8,6,5,1,3,0,9,2,0,2,42,1.1,7.2,0.9,2.7,8.1,3,
3,Tim Grack,19,2,1,0.667,5.6,16,8,,0,0,0,35.1,38,23,22,2,21,0,39,2,0,2,164,1.67,9.7,0.5,5.3,9.9,1.86,
4,Trevor Hansen,19,6,4,0.6,5.69,16,16,,0,0,0,74.1,91,54,47,8,34,0,74,4,0,3,346,1.682,11,1,4.1,9,2.18,
5,Elliot Joslin,20,0,0,,11.57,3,0,,0,0,0,2.1,1,3,3,0,4,0,2,0,0,0,12,2.143,3.9,0,15.4,7.7,0.5,
6,Riley Kelly,20,3,0,1,5.29,9,4,,0,0,0,17,14,10,10,2,12,0,18,2,0,7,79,1.529,7.4,1.1,6.4,9.5,1.5,
7,Brandon Luu*,19,5,1,0.833,4.09,14,10,,0,0,0,44,44,23,20,2,19,1,25,8,1,4,197,1.432,9,0.4,3.9,5.1,1.32,
8,Max Martin,20,1,0,1,8.1,15,0,,0,0,2,20,27,19,18,3,15,1,19,1,0,2,102,2.1,12.2,1.4,6.8,8.6,1.27,
9,Ricky Ojeda*,18,6,1,0.857,3.46,25,0,,0,0,1,52,41,22,20,1,25,0,74,8,0,7,226,1.269,7.1,0.2,4.3,12.8,2.96,
10,Nick Pinto*,24,9,2,0.818,3.91,17,16,,0,0,0,94.1,105,46,41,6,23,0,99,6,0,2,410,1.357,10,0.6,2.2,9.4,4.3,
11,Michael Pirrello,20,2,0,1,5.4,5,0,,0,0,0,6.2,7,4,4,0,3,0,8,1,0,0,31,1.5,9.5,0,4.1,10.8,2.67,
12,Nick Rincover*,24,1,0,1,2.6,19,1,,0,0,0,17.1,17,5,5,2,10,1,16,3,0,1,82,1.558,8.8,1,5.2,8.3,1.6,
13,Danny Suarez,20,0,0,,3.18,4,3,,0,0,0,5.2,5,4,2,0,3,0,10,1,1,0,27,1.412,7.9,0,4.8,15.9,3.33,
14,Ricky Tibbett,23,4,1,0.8,3.93,30,0,,0,0,10,50.1,45,23,22,5,24,4,54,3,0,1,221,1.371,8,0.9,4.3,9.7,2.25,
15,David Utagawa,22,3,1,0.75,6.25,27,0,,0,0,1,31.2,29,27,22,4,15,0,36,3,0,4,140,1.389,8.2,1.1,4.3,10.2,2.4,
16,David Vizcaino,22,0,1,0,6.43,15,0,,0,0,1,21,23,19,15,3,10,0,28,7,0,2,102,1.571,9.9,1.3,4.3,12,2.8,
17,Cameron Wheeler,23,1,1,0.5,7.45,14,0,,0,0,0,19.1,28,19,16,4,6,0,17,3,0,2,94,1.759,13,1.9,2.8,7.9,2.83,
18,Dante Zamudio,21,0,0,,13.5,1,0,,0,0,1,0.2,1,1,1,0,1,0,1,1,0,0,4,3,13.5,0,13.5,13.5,1,
,18 Players,21,45,14,0.763,4.9,59,59,59,0,1,16,537.2,569,332,293,47,240,7,561,62,3,44,2452,1.505,9.5,0.8,4,9.4,2.34,
