Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kaz Akamatsu?,--,0,0,,5.68,13,0,,0,0,1,12.2,11,8,8,0,9,1,10,2,0,0,59,1.579,7.8,0,6.4,7.1,1.11,
2,Jordan Bocko,22,4,1,0.8,5.91,23,1,,0,0,1,35,34,24,23,3,12,1,42,2,0,5,155,1.314,8.7,0.8,3.1,10.8,3.5,
3,Tanner Brubaker,21,5,3,0.625,2.99,12,12,,1,0,0,72.1,64,27,24,6,17,0,50,6,1,5,302,1.12,8,0.7,2.1,6.2,2.94,
4,Trenton Denholm,19,9,4,0.692,1.81,15,14,,4,1,0,99.2,61,21,20,1,20,1,93,10,1,4,380,0.813,5.5,0.1,1.8,8.4,4.65,
5,Michael Frias,--,1,1,0.5,6.04,14,1,,0,0,0,28.1,32,21,19,3,10,0,32,3,1,2,133,1.482,10.2,1,3.2,10.2,3.2,
6,Alonzo Garcia?,--,1,2,0.333,8.1,9,2,,0,0,0,10,15,9,9,0,6,0,5,2,0,1,51,2.1,13.5,0,5.4,4.5,0.83,
7,Darius Garcia*,--,0,0,,3.38,8,0,,0,0,0,8,7,3,3,0,1,0,8,2,0,1,34,1,7.9,0,1.1,9,8,
8,Ryan Johnston,21,1,0,1,6,16,1,,0,0,0,18,23,15,12,1,12,0,17,2,0,4,90,1.944,11.5,0.5,6,8.5,1.42,
9,Andre Pallante,20,10,4,0.714,2.68,15,15,,0,0,0,94,73,38,28,7,29,0,89,6,0,5,383,1.085,7,0.7,2.8,8.5,3.07,
10,Taylor Rashi,23,5,1,0.833,2.36,25,4,,0,0,12,45.2,37,14,12,3,7,0,56,0,0,0,177,0.964,7.3,0.6,1.4,11,8,
11,Dylan Riddle*,21,0,1,0,6.33,15,2,,0,0,0,27,27,20,19,1,7,1,26,2,0,1,113,1.259,9,0.3,2.3,8.7,3.71,
12,John Vergara?,--,1,0,1,3.55,20,2,,0,0,0,25.1,24,11,10,1,9,0,28,2,0,0,108,1.303,8.5,0.4,3.2,9.9,3.11,
,12 Players,21.1,37,17,0.685,3.54,54,54,54,0,8,0,476,408,211,187,26,139,4,456,39,3,28,1985,1.149,7.7,0.5,2.6,8.6,3.28,
