Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andre Antone,--,0,0,,27,1,0,,0,0,0,0.1,2,1,1,0,0,0,0,0,0,0,3,6,54,0,0,0,,
2,Trenton Denholm,20,2,2,0.5,2.28,4,4,,0,0,0,23.2,12,6,6,2,10,2,25,3,0,2,95,0.93,4.6,0.8,3.8,9.5,2.5,
3,Michael Frias,--,0,1,0,1.35,4,1,,0,0,0,6.2,3,1,1,0,2,0,5,2,0,0,25,0.75,4.1,0,2.7,6.8,2.5,
4,Brett Garcia,20,0,0,,6.75,2,0,,0,0,0,1.1,1,1,1,1,0,0,2,0,0,0,5,0.75,6.8,6.8,0,13.5,,
5,Josh Ibarra,21,1,0,1,2.03,7,0,,0,0,1,13.1,9,5,3,0,7,1,16,1,0,0,57,1.2,6.1,0,4.7,10.8,2.29,
6,Gordon Ingebritson,21,1,0,1,6,7,0,,0,0,0,9,10,7,6,2,4,0,9,1,0,0,41,1.556,10,2,4,9,2.25,
7,Jacob King,18,0,0,,10.13,4,0,,0,0,0,2.2,4,3,3,0,3,0,4,2,0,0,17,2.625,13.5,0,10.1,13.5,1.33,
8,Nick Pinto*,20,1,2,0.333,4.91,4,3,,0,0,0,14.2,16,8,8,0,6,0,16,1,0,1,67,1.5,9.8,0,3.7,9.8,2.67,
9,Dylan Riddle*,22,0,0,,2,7,0,,0,0,0,9,11,4,2,0,4,1,3,0,0,0,39,1.667,11,0,4,3,0.75,
10,Cole van den Helder,22,1,1,0.5,3.65,4,3,,0,0,0,12.1,17,12,5,1,2,0,12,1,0,1,60,1.541,12.4,0.7,1.5,8.8,6,
11,Peter Van Loon,21,2,0,1,2.78,4,4,,0,0,0,22.2,13,7,7,1,9,0,23,2,0,2,93,0.971,5.2,0.4,3.6,9.1,2.56,
12,John Vergara?,--,0,1,0,2.89,8,0,,0,0,3,9.1,7,3,3,1,3,0,13,0,0,3,37,1.071,6.8,1,2.9,12.5,4.33,
13,Troy Wentworth,20,0,0,,14.4,5,0,,0,0,0,5,10,8,8,2,5,1,6,2,0,2,33,3,18,3.6,9,10.8,1.2,
,13 Players,20.7,8,7,0.533,3.74,15,15,15,0,2,0,130,115,66,54,10,55,5,134,15,0,11,572,1.308,8,0.7,3.8,9.3,2.44,
