Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Hudson Barton,19,1,0,1,12.71,5,0,,0,0,0,5.2,9,8,8,1,8,0,9,3,1,0,36,3,14.3,1.6,12.7,14.3,1.13,
2,Cody Bowker,21,3,5,0.375,4.38,16,16,,0,0,0,72,61,38,35,14,28,0,99,9,0,2,313,1.236,7.6,1.8,3.5,12.4,3.54,
3,Tristan Bristow,19,0,0,,9,3,0,,0,0,0,2,4,2,2,0,0,0,2,0,0,1,10,2,18,0,0,9,,
4,England Bryan,19,0,0,,4.15,15,0,,0,0,0,13,10,10,6,3,12,0,25,5,1,1,67,1.692,6.9,2.1,8.3,17.3,2.08,
5,Connor Fennell,20,6,0,1,2.53,17,7,,1,1,2,53.1,33,16,15,9,11,0,84,3,0,2,206,0.825,5.6,1.5,1.9,14.2,7.64,
6,Ryan Ginther*,22,0,0,,6,6,0,,0,0,1,6,6,4,4,1,4,0,9,0,0,0,27,1.667,9,1.5,6,13.5,2.25,
7,Miller Green*,21,1,2,0.333,3.8,20,0,,0,0,5,23.2,25,11,10,3,11,0,28,2,0,4,107,1.521,9.5,1.1,4.2,10.6,2.55,
8,Luke Guth,21,4,0,1,0.93,19,0,,0,0,0,19.1,9,3,2,0,7,0,22,1,1,4,74,0.828,4.2,0,3.3,10.2,3.14,
9,Sawyer Hawks,22,4,0,1,1.6,18,0,,0,0,8,45,25,8,8,4,11,0,59,3,1,0,166,0.8,5,0.8,2.2,11.8,5.36,
10,Levi Huesman*,21,1,0,1,2.81,18,0,,0,0,0,16,13,5,5,0,4,0,20,4,0,3,67,1.063,7.3,0,2.3,11.3,5,
11,Alex Kranzler,20,6,1,0.857,3.62,18,0,,0,0,3,37.1,34,18,15,5,7,1,40,1,0,2,154,1.098,8.2,1.2,1.7,9.6,5.71,
12,Ethan McElvain*,20,2,3,0.4,7.24,16,5,,0,0,1,27.1,31,27,22,5,28,0,45,5,0,2,145,2.159,10.2,1.6,9.2,14.8,1.61,
13,Austin Nye,19,2,1,0.667,3.55,15,15,,0,0,0,50.2,41,21,20,5,22,0,58,9,0,2,216,1.243,7.3,0.9,3.9,10.3,2.64,
14,Aiden O'Connell*,20,0,0,,9,1,0,,0,0,0,1,2,1,1,0,0,0,2,0,0,0,5,2,18,0,0,18,,
15,Tommy O'Rourke,23,3,0,1,4.02,15,0,,0,0,2,15.2,12,8,7,1,6,0,18,2,0,5,68,1.149,6.9,0.6,3.4,10.3,3,
16,Jakob Schulz*,20,1,0,1,3.18,6,0,,0,0,0,5.2,0,2,2,0,5,0,8,2,0,0,24,0.882,0,0,7.9,12.7,1.6,
17,Brennan Seiber,20,1,1,0.5,2.28,16,2,,0,0,0,23.2,13,10,6,1,13,0,28,9,0,6,100,1.099,4.9,0.4,4.9,10.6,2.15,
18,Matthew Shorey*,19,2,0,1,5.27,14,0,,0,0,0,13.2,10,8,8,2,4,0,12,4,1,0,59,1.024,6.6,1.3,2.6,7.9,3,
19,JD Thompson*,21,6,5,0.545,4,16,16,,0,0,0,90,79,40,40,11,30,0,122,8,0,7,380,1.211,7.9,1.1,3,12.2,4.07,
,19 Players,20.5,43,18,0.705,3.73,61,61,60,1,7,22,521,417,240,216,65,211,1,690,70,5,41,2224,1.205,7.2,1.1,3.6,11.9,3.27,
