Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Joey Abraham,20,0,0,,5.4,7,1,,0,0,1,16.2,13,10,10,0,6,0,22,4,0,1,71,1.14,7,0,3.2,11.9,3.67,
2,Ben Bowden*,21,2,1,0.667,3.51,24,5,,0,0,10,48.2,48,23,19,3,14,0,65,2,0,1,207,1.274,8.9,0.6,2.6,12,4.64,
3,Maddux Conger,20,0,0,,0.79,9,0,,0,0,0,11.1,5,3,1,0,7,0,12,2,0,2,46,1.059,4,0,5.6,9.5,1.71,
4,Chandler Day,19,2,1,0.667,4.26,10,3,,0,0,0,25.1,30,19,12,0,12,0,26,3,0,4,121,1.658,10.7,0,4.3,9.2,2.17,
5,Donny Everett,19,0,1,0,1.5,6,2,,0,0,0,12,11,6,2,3,5,0,13,0,0,0,51,1.333,8.3,2.3,3.8,9.8,2.6,
6,Ryan Johnson*,21,4,0,1,4.26,14,2,,0,0,0,31.2,39,17,15,2,7,0,12,3,0,4,141,1.453,11.1,0.6,2,3.4,1.71,
7,John Kilichowski*,22,1,2,0.333,5.06,10,2,,0,0,2,26.2,29,16,15,1,9,0,21,1,0,4,116,1.425,9.8,0.3,3,7.1,2.33,
8,Matt McGarry,19,1,0,1,3.27,7,2,,0,0,0,11,12,10,4,0,9,0,12,3,0,4,56,1.909,9.8,0,7.4,9.8,1.33,
9,Patrick Raby,19,7,1,0.875,2.61,15,10,,0,0,2,58.2,35,17,17,3,19,0,63,0,2,2,220,0.92,5.4,0.5,2.9,9.7,3.32,
10,Matt Ruppenthal,20,5,2,0.714,2.33,25,0,,0,0,1,46.1,24,13,12,2,27,1,59,6,0,8,196,1.101,4.7,0.4,5.2,11.5,2.19,
11,Jordan Sheffield,21,8,6,0.571,3.01,16,16,,1,1,0,101.2,82,48,34,3,40,0,113,9,0,7,433,1.2,7.3,0.3,3.5,10,2.83,
12,Collin Snider,20,4,0,1,2.57,23,0,,0,0,0,35,37,12,10,1,6,0,30,3,0,3,144,1.229,9.5,0.3,1.5,7.7,5,
13,Evan Steele*,19,1,0,1,4.63,11,0,,0,0,0,11.2,11,6,6,1,5,0,14,1,0,0,50,1.371,8.5,0.8,3.9,10.8,2.8,
14,Hayden Stone,21,0,1,0,4.22,10,3,,0,0,3,21.1,15,11,10,1,13,0,24,3,0,4,94,1.313,6.3,0.4,5.5,10.1,1.85,
15,Kyle Wright,20,8,4,0.667,3.09,16,16,,1,1,0,93.1,82,38,32,6,32,0,107,12,0,8,397,1.221,7.9,0.6,3.1,10.3,3.34,
,15 Players,20.2,,,,3.25,0,0,0,0,9,0,551.1,473,249,199,26,211,1,593,52,2,52,2343,1.241,7.7,0.4,3.4,9.7,2.81,
