Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jarod Bayless,22,7,1,0.875,4.07,25,0,,0,0,1,48.2,34,25,22,4,27,0,57,11,0,6,217,1.253,6.3,0.7,5,10.5,2.11,
2,Burl Carraway*,20,4,2,0.667,2.81,28,1,,0,0,6,41.2,29,15,13,1,22,1,72,0,1,6,173,1.224,6.3,0.2,4.8,15.6,3.27,
3,Luke Eldred,21,0,1,0,4.24,4,4,,0,0,0,17,20,8,8,0,7,0,21,0,0,1,74,1.588,10.6,0,3.7,11.1,3,
4,Jimmy Fouse,22,6,0,1,4.08,20,6,,0,0,0,35.1,31,16,16,3,17,0,24,5,0,3,153,1.358,7.9,0.8,4.3,6.1,1.41,
5,Ray Gaither,21,0,0,,0,6,1,,0,0,0,6.2,3,0,0,0,3,0,8,0,0,1,27,0.9,4.1,0,4.1,10.8,2.67,
6,Zach Heaton,20,1,0,1,5.4,11,8,,0,0,0,31.2,39,20,19,4,8,0,17,6,0,1,147,1.484,11.1,1.1,2.3,4.8,2.13,
7,MacGregor Hines,23,3,1,0.75,3.55,22,1,,0,0,3,33,34,21,13,5,24,2,49,4,1,4,163,1.758,9.3,1.4,6.5,13.4,2.04,
8,M.D. Johnson,21,10,2,0.833,2.76,16,16,,0,0,0,98,71,35,30,10,29,1,110,6,0,10,386,1.02,6.5,0.9,2.7,10.1,3.79,
9,Kragen Kechely,21,0,4,0,6.87,29,1,,0,0,3,38,46,32,29,5,17,3,39,6,0,6,183,1.658,10.9,1.2,4,9.2,2.29,
10,Reagan MacDonald*,22,0,0,,6.75,3,0,,0,0,0,1.1,1,1,1,0,3,0,1,0,0,0,7,3,6.8,0,20.3,6.8,0.33,
11,Jordan Martinson*,22,8,4,0.667,2.61,16,16,,0,0,0,100,79,30,29,5,29,1,115,6,0,1,405,1.08,7.1,0.5,2.6,10.4,3.97,
12,JT Penick?,--,0,0,,27,2,0,,0,0,0,1,2,3,3,0,1,0,0,1,0,1,7,3,18,0,9,0,0,
13,Cole Reeves,19,1,2,0.333,8.71,7,1,,0,0,0,10.1,10,10,10,4,6,0,9,2,0,1,45,1.548,8.7,3.5,5.2,7.8,1.5,
14,Peyton Sherlin*,20,0,1,0,3.95,21,1,,0,0,0,27.1,29,14,12,2,8,1,32,1,0,3,120,1.354,9.5,0.7,2.6,10.5,4,
15,Travis Stone,--,1,0,1,4.02,16,0,,0,0,0,15.2,17,7,7,1,7,0,10,4,0,4,77,1.532,9.8,0.6,4,5.7,1.43,
16,Parker Towns,22,2,2,0.5,6.31,17,4,,0,0,0,25.2,31,18,18,4,11,0,21,2,0,0,115,1.636,10.9,1.4,3.9,7.4,1.91,
17,Luke Trahan,19,0,0,,8.04,12,3,,0,0,0,15.2,21,16,14,1,11,0,15,1,0,2,76,2.043,12.1,0.6,6.3,8.6,1.36,
,17 Players,21.1,43,20,0.683,4.01,63,63,63,0,5,0,547,497,271,244,49,230,9,600,55,2,50,2375,1.329,8.2,0.8,3.8,9.9,2.61,
