Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Charlie Atkinson,19,2,0,1,4.25,20,2,,0,0,1,36,29,17,17,0,18,0,23,11,0,5,155,1.306,7.3,0,4.5,5.8,1.28,
2,Connor Benge,20,1,1,0.5,5.73,22,1,,0,0,0,33,33,24,21,3,22,0,35,11,0,5,158,1.667,9,0.8,6,9.5,1.59,
3,Jaron DeBerry,21,7,1,0.875,3.5,16,15,,0,0,0,90,73,38,35,7,38,4,89,9,1,1,382,1.233,7.3,0.7,3.8,8.9,2.34,
4,James Ellwanger,20,1,1,0.5,6.11,8,8,,0,0,0,17.2,16,15,12,2,11,0,23,5,1,2,85,1.528,8.2,1,5.6,11.7,2.09,
5,Dillon Haines*,20,1,0,1,7.4,15,0,,0,0,0,20.2,20,18,17,4,16,0,18,4,0,3,98,1.742,8.7,1.7,7,7.8,1.13,
6,Jerrod Jenkins,20,6,0,1,3.43,18,6,,0,0,1,60.1,45,31,23,2,26,0,57,9,0,13,257,1.177,6.7,0.3,3.9,8.5,2.19,
7,Ryan Johnson,21,11,3,0.786,2.21,16,16,,2,0,0,106,83,32,26,6,14,0,151,12,0,4,421,0.915,7,0.5,1.2,12.8,10.79,
8,Chayton Krauss,21,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,9,0,0,9,,
9,Conner Mackay,24,3,2,0.6,2.73,23,0,,0,0,8,29.2,24,9,9,3,15,0,33,0,0,1,124,1.315,7.3,0.9,4.6,10,2.2,
10,Myles Martinez?,--,0,0,,13.5,3,0,,0,0,0,2,4,3,3,0,3,0,3,0,0,1,13,3.5,18,0,13.5,13.5,1,
11,Kobe Minchey,21,0,0,,54,2,0,,0,0,0,0.1,1,2,2,0,3,0,1,2,0,0,7,12,27,0,81,27,0.33,
12,Luke Pettitte,19,3,2,0.6,4.17,11,8,,0,0,0,36.2,40,19,17,6,9,0,43,2,0,2,155,1.336,9.8,1.5,2.2,10.6,4.78,
13,River Ridings*,22,1,2,0.333,5.66,22,0,,0,0,0,20.2,23,14,13,2,14,0,20,1,0,5,94,1.79,10,0.9,6.1,8.7,1.43,
14,Jace Russell,21,0,0,,0,5,0,,0,0,0,2,2,1,0,0,3,0,4,2,0,3,14,2.5,9,0,13.5,18,1.33,
15,Tyler Schott*,21,2,0,1,4.41,20,1,,0,0,1,16.1,12,11,8,5,10,1,23,5,0,3,75,1.347,6.6,2.8,5.5,12.7,2.3,
16,Zach Todd,20,1,0,1,4.63,9,0,,0,0,0,11.2,9,6,6,3,6,0,15,0,0,2,49,1.286,6.9,2.3,4.6,11.6,2.5,
17,Cade Weigert?,--,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,,
18,Nick Wilson,22,6,3,0.667,5.44,23,3,,0,0,2,41.1,46,30,25,4,16,1,44,7,0,4,191,1.5,10,0.9,3.5,9.6,2.75,
,18 Players,20.9,45,15,0.75,4.01,60,60,58,2,6,13,525.2,461,270,234,47,224,6,584,80,2,54,2283,1.303,7.9,0.8,3.8,10,2.61,
