Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Sean Boyle,20,0,0,,9,10,1,,0,0,0,9,13,13,9,1,4,0,11,3,0,3,48,1.889,13,1,4,11,2.75,
2,Trevor Conn,22,2,3,0.4,5.71,15,11,,0,0,0,41,54,36,26,4,19,0,27,7,1,1,199,1.78,11.9,0.9,4.2,5.9,1.42,
3,Seth Elledge,21,2,1,0.667,2.59,22,0,,0,0,13,31.1,25,11,9,2,13,0,42,1,0,3,134,1.213,7.2,0.6,3.7,12.1,3.23,
4,Jimmy Fouse,20,5,0,1,3.71,25,0,,0,0,0,43.2,33,21,18,1,24,0,40,6,0,2,187,1.305,6.8,0.2,4.9,8.2,1.67,
5,Gavin Fritz,21,0,1,0,5.19,21,1,,0,0,1,26,13,15,15,1,19,1,33,10,0,9,117,1.231,4.5,0.3,6.6,11.4,1.74,
6,Ray Gaither,19,6,4,0.6,5.11,17,14,,0,0,0,75.2,80,51,43,11,40,0,68,2,0,12,343,1.586,9.5,1.3,4.8,8.1,1.7,
7,Dalton Higgins,21,7,1,0.875,3.15,30,0,,0,0,6,40,38,18,14,4,17,2,40,3,0,4,175,1.375,8.6,0.9,3.8,9,2.35,
8,M.D. Johnson,19,6,2,0.75,4.43,18,15,,1,0,0,69,80,44,34,3,29,0,57,2,0,16,318,1.58,10.4,0.4,3.8,7.4,1.97,
9,Kragen Kechely,19,3,0,1,5.47,17,0,,0,0,0,26.1,35,18,16,2,13,0,31,4,0,0,126,1.823,12,0.7,4.4,10.6,2.38,
10,Jordan Martinson*,20,9,4,0.692,4.78,17,17,,0,0,0,81,77,45,43,8,35,0,76,7,0,1,354,1.383,8.6,0.9,3.9,8.4,2.17,
11,Travis Stone,--,2,3,0.4,3.98,29,0,,0,0,0,52,57,33,23,3,13,2,33,2,0,0,221,1.346,9.9,0.5,2.3,5.7,2.54,
12,Coby Weaver*,20,0,2,0,8.13,12,4,,0,0,0,31,38,29,28,6,16,0,24,4,1,4,150,1.742,11,1.7,4.6,7,1.5,
13,Eric White,21,0,0,,0,2,0,,0,0,0,2,1,0,0,0,1,0,1,0,0,0,9,1,4.5,0,4.5,4.5,1,
14,Landon Wilson?,--,0,0,,5.4,19,0,,0,0,0,15,17,12,9,1,11,1,10,3,0,6,72,1.867,10.2,0.6,6.6,6,0.91,
,14 Players,20.2,,,,4.76,0,0,0,0,6,0,543,561,346,287,47,254,6,493,54,2,61,2453,1.501,9.3,0.8,4.2,8.2,1.94,
