Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Glenn Albanese,20,1,1,0.5,3.72,8,2,,0,0,0,9.2,15,10,4,1,3,0,10,1,0,0,46,1.862,14,0.9,2.8,9.3,3.33,
2,Nick Bennett*,21,7,3,0.7,4.4,16,16,,0,0,0,77.2,77,43,38,10,32,1,76,4,1,2,341,1.403,8.9,1.2,3.7,8.8,2.38,
3,Reid Detmers*,19,13,4,0.765,2.78,19,18,,0,0,0,113.1,71,35,35,12,33,0,167,7,0,1,444,0.918,5.6,1,2.6,13.3,5.06,
4,Austin Dickey,21,0,0,,6.35,5,0,,0,0,0,5.2,4,4,4,1,5,0,5,1,0,0,27,1.588,6.4,1.6,7.9,7.9,1,
5,Adam Elliott*,21,3,2,0.6,2.48,23,0,,0,0,0,32.2,25,10,9,1,18,0,33,1,0,0,137,1.316,6.9,0.3,5,9.1,1.83,
6,Bryan Hoeing,22,3,4,0.429,3,22,5,,0,0,1,63,55,25,21,4,17,0,75,4,4,7,269,1.143,7.9,0.6,2.4,10.7,4.41,
7,Michael Kirian*,20,3,1,0.75,1.69,26,0,,0,0,5,32,26,10,6,2,9,1,42,2,1,4,131,1.094,7.3,0.6,2.5,11.8,4.67,
8,Carter Lohman*,19,0,0,,4.66,11,1,,0,0,0,9.2,5,7,5,0,8,0,8,2,0,2,45,1.345,4.7,0,7.4,7.4,1,
9,Michael McAvene,21,2,0,1,2.73,23,0,,0,0,7,33,23,10,10,3,11,1,50,2,0,3,129,1.03,6.3,0.8,3,13.6,4.55,
10,Bobby Miller,20,7,1,0.875,3.83,20,12,,0,0,2,80,59,36,34,7,38,1,86,8,1,8,340,1.213,6.6,0.8,4.3,9.7,2.26,
11,Jack Perkins,19,3,0,1,4.18,16,4,,0,0,1,32.1,24,20,15,2,18,0,37,3,0,10,140,1.299,6.7,0.6,5,10.3,2.06,
12,Jared Poland,19,2,1,0.667,4.12,16,0,,0,0,0,19.2,13,9,9,0,11,1,25,2,0,4,80,1.22,5.9,0,5,11.4,2.27,
13,Garrett Schmeltz*,19,0,0,,3.55,15,0,,0,0,0,12.2,13,6,5,0,4,0,13,2,0,1,53,1.342,9.2,0,2.8,9.2,3.25,
14,Shay Smiddy,21,1,0,1,2.31,19,0,,0,0,0,23.1,11,9,6,1,18,0,28,0,0,2,100,1.243,4.2,0.4,6.9,10.8,1.56,
15,Luke Smith,21,6,1,0.857,4.24,18,10,,0,0,0,68,56,36,32,4,24,0,53,10,1,4,290,1.176,7.4,0.5,3.2,7,2.21,
16,Kerry Wright,18,0,0,,10.61,10,1,,0,0,0,9.1,8,11,11,0,13,0,8,1,0,2,49,2.25,7.7,0,12.5,7.7,0.62,
,16 Players,20.2,51,18,0.739,3.53,69,69,69,0,8,0,622,485,281,244,48,262,5,716,50,8,50,2621,1.201,7,0.7,3.8,10.4,2.73,
