Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brandon Alphin,23,0,0,,3.86,7,0,,,0,0,4.2,5,4,2,1,4,0,2,1,0,1,24,1.929,9.6,1.9,7.7,3.9,0.5,
2,Butch Baird?,--,1,0,1,3.52,14,0,,,0,0,7.2,3,3,3,0,7,0,8,2,0,0,35,1.304,3.5,0,8.2,9.4,1.14,
3,Zack Burdi,20,6,1,0.857,0.92,20,0,,,0,9,29.1,16,6,3,2,8,1,30,2,0,2,112,0.818,4.9,0.6,2.5,9.2,3.75,
4,Chandler Dale,19,0,0,,9,1,0,,,0,0,1,2,1,1,0,1,0,1,0,0,0,6,3,18,0,9,9,1,
5,Kyle Funkhouser,21,8,5,0.615,3.2,17,17,,,0,0,112.1,97,51,40,2,45,0,104,8,0,5,486,1.264,7.8,0.2,3.6,8.3,2.31,
6,Drew Harrington*,20,3,1,0.75,0.29,18,1,,,0,4,31,11,6,1,1,12,0,42,4,0,4,124,0.742,3.2,0.3,3.5,12.2,3.5,
7,Lincoln Henzman,19,5,2,0.714,2.32,28,2,,,0,2,54.1,45,19,14,0,11,0,47,3,1,9,217,1.031,7.5,0,1.8,7.8,4.27,
8,Anthony Kidston,22,0,4,0,6.48,12,8,,,0,0,41.2,50,37,30,4,28,0,47,5,1,14,205,1.872,10.8,0.9,6,10.2,1.68,
9,Sean Leland,19,4,0,1,2.16,1,4,,,0,0,41.2,32,12,10,2,19,0,34,4,0,5,185,1.224,6.9,0.4,4.1,7.3,1.79,
10,Kade McClure,19,1,1,0.5,4.18,16,4,,,0,2,32.1,28,19,15,2,14,0,37,8,0,2,148,1.299,7.8,0.6,3.9,10.3,2.64,
11,Brendan McKay*,19,9,3,0.75,1.77,20,13,,,0,4,96.2,53,26,19,2,34,0,117,4,0,7,377,0.9,4.9,0.2,3.2,10.9,3.44,
12,Jonah Philley,21,0,0,,0,3,0,,,0,0,3.2,2,1,0,0,6,0,1,1,0,0,18,2.182,4.9,0,14.7,2.5,0.17,
13,Josh Rogers*,20,8,1,0.889,3.36,16,16,,,0,0,93.2,90,39,35,4,25,0,82,5,1,4,396,1.228,8.6,0.4,2.4,7.9,3.28,
14,Jake Sparger,21,1,0,1,2.08,14,0,,,0,0,17.1,15,5,4,0,5,0,9,2,0,2,73,1.154,7.8,0,2.6,4.7,1.8,
15,Robert Strader*,21,1,0,1,1.27,20,0,,,0,0,21.1,9,3,3,0,20,0,21,2,0,0,93,1.359,3.8,0,8.4,8.9,1.05,
,15 Players,20.1,,,,2.74,0,0,0,0,7,0,591,458,232,180,20,239,1,582,51,3,55,2499,1.179,7,0.3,3.6,8.9,2.44,
