Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Nick Bennett*,20,8,2,0.8,2.84,14,11,,0,0,0,73,55,29,23,3,27,0,72,1,1,3,298,1.123,6.8,0.4,3.3,8.9,2.67,
2,Sam Bordner,21,1,2,0.333,3.38,17,0,,0,0,10,18.2,16,7,7,1,4,0,28,0,0,1,77,1.071,7.7,0.5,1.9,13.5,7,
3,Austin Conway,23,3,1,0.75,2.25,20,0,,0,0,2,24,18,8,6,4,17,0,27,2,0,2,107,1.458,6.8,1.5,6.4,10.1,1.59,
4,Stewart Currie,20,0,0,,3.38,3,0,,0,0,0,2.2,4,2,1,0,1,0,3,1,0,0,14,1.875,13.5,0,3.4,10.1,3,
5,Reid Detmers*,18,4,2,0.667,4.85,18,8,,0,0,0,55.2,47,31,30,8,34,0,69,7,2,1,253,1.455,7.6,1.3,5.5,11.2,2.03,
6,Austin Dickey,20,1,0,1,1.23,6,0,,0,0,0,7.1,8,2,1,0,4,0,5,1,0,0,35,1.636,9.8,0,4.9,6.1,1.25,
7,Adam Elliott*,20,0,1,0,0,15,0,,0,0,2,9.1,6,4,0,0,6,0,11,2,1,1,43,1.286,5.8,0,5.8,10.6,1.83,
8,Bryan Hoeing,21,7,2,0.778,2.88,24,5,,0,0,0,68.2,63,35,22,4,25,0,51,5,1,8,298,1.282,8.3,0.5,3.3,6.7,2.04,
9,Liam Jenkins,21,1,1,0.5,6.46,14,2,,0,0,0,15.1,10,15,11,1,20,0,25,2,0,5,78,1.957,5.9,0.6,11.7,14.7,1.25,
10,Michael Kirian*,19,0,0,,12.71,15,1,,0,0,0,11.1,12,18,16,1,14,0,16,5,0,3,65,2.294,9.5,0.8,11.1,12.7,1.14,
11,Rabon Martin*,22,0,0,,2.93,14,1,,0,0,0,15.1,20,6,5,0,10,2,15,0,0,0,76,1.957,11.7,0,5.9,8.8,1.5,
12,Michael McAvene,20,0,1,0,5.23,11,0,,0,0,2,10.1,9,8,6,1,7,0,15,0,0,2,47,1.548,7.8,0.9,6.1,13.1,2.14,
13,Bobby Miller,19,6,1,0.857,2.97,17,9,,0,0,0,66.2,49,30,22,7,21,0,55,7,1,4,278,1.05,6.6,0.9,2.8,7.4,2.62,
14,J.D. Mundt*,21,0,0,,3.86,4,0,,0,0,0,4.2,3,2,2,1,0,0,6,1,0,0,18,0.643,5.8,1.9,0,11.6,,
15,Shay Smiddy,20,5,1,0.833,2.96,23,4,,0,0,3,45.2,37,21,15,4,25,0,56,2,0,3,196,1.358,7.3,0.8,4.9,11,2.24,
16,Gavin Sullivan*,19,0,0,,3,7,0,,0,0,0,6,0,2,2,0,8,0,4,1,1,1,26,1.333,0,0,12,6,0.5,
17,Riley Thompson,21,1,3,0.25,6.82,11,7,,0,0,0,33,32,29,25,1,25,0,35,6,0,3,164,1.727,8.7,0.3,6.8,9.5,1.4,
18,Mac Welsh,22,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
19,Adam Wolf*,21,8,2,0.8,2.63,16,16,,0,0,0,102.2,80,38,30,4,29,0,109,9,1,3,422,1.062,7,0.4,2.5,9.6,3.76,
,19 Players,20.4,45,19,0.703,3.53,0,0,0,0,2,0,570.2,469,287,224,40,277,2,602,52,8,40,2496,1.307,7.4,0.6,4.4,9.5,2.17,
