Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Carter Aldrete,21,0,0,,9,1,0,,0,0,0,1,1,1,1,0,2,0,1,0,0,0,6,3,9,0,18,9,0.5,
2,Blake Burzell,19,5,1,0.833,5.59,30,0,,0,0,1,38.2,38,29,24,3,15,1,35,9,1,3,179,1.371,8.8,0.7,3.5,8.1,2.33,
3,Dom Cacchione,--,0,1,0,11.7,9,1,,0,0,0,10,14,15,13,2,7,0,9,4,0,1,56,2.1,12.6,1.8,6.3,8.1,1.29,
4,Brady Corrigan,20,3,4,0.429,5.61,30,2,,0,0,2,51.1,56,33,32,5,28,0,65,6,0,4,243,1.636,9.8,0.9,4.9,11.4,2.32,
5,R.J. Dabovich,20,7,1,0.875,4.75,16,9,,0,0,3,53,55,33,28,6,26,1,47,5,2,4,245,1.528,9.3,1,4.4,8,1.81,
6,Colby Davis,19,0,0,,16.88,3,0,,0,0,0,2.2,9,8,5,0,3,0,2,0,0,0,21,4.5,30.4,0,10.1,6.8,0.67,
7,Myles Denson,22,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,1,9,0,0,9,,
8,Luke La Flam,19,0,1,0,6.75,11,1,,0,0,0,14.2,19,11,11,2,9,0,11,1,1,1,70,1.909,11.7,1.2,5.5,6.8,1.22,
9,Will Levine,19,0,0,,7.02,12,0,,0,0,0,16.2,22,14,13,2,14,0,11,1,1,4,87,2.16,11.9,1.1,7.6,5.9,0.79,
10,Marc Lidd,18,1,0,1,7.43,7,0,,0,0,0,13.1,12,11,11,2,10,0,9,0,0,2,61,1.65,8.1,1.4,6.8,6.1,0.9,
11,Alec Marsh,21,9,4,0.692,3.46,17,16,,1,0,0,101.1,91,45,39,11,36,1,99,8,0,5,422,1.253,8.1,1,3.2,8.8,2.75,
12,Chaz Montoya*,22,3,0,1,2.81,28,0,,0,0,2,25.2,20,9,8,3,14,2,22,1,0,2,108,1.325,7,1.1,4.9,7.7,1.57,
13,Sam Romero,22,3,2,0.6,4.23,25,8,,0,0,2,44.2,58,22,21,5,21,2,39,5,1,5,214,1.769,11.7,1,4.2,7.9,1.86,
14,Erik Tolman*,20,3,1,0.75,3.38,24,4,,0,0,2,48,35,21,18,1,36,1,49,10,0,8,220,1.479,6.6,0.2,6.8,9.2,1.36,
15,Boyd Vander Kooi,20,4,4,0.5,5.26,15,15,,1,0,0,87.1,100,56,51,9,36,4,80,8,0,9,393,1.557,10.3,0.9,3.7,8.2,2.22,
,15 Players,20.3,38,19,0.667,4.93,57,57,57,0,3,0,517,542,316,283,52,260,13,485,59,6,49,2366,1.551,9.4,0.9,4.5,8.4,1.87,
