Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jordan Aboites,20,3,3,0.5,5.81,18,2,,,0,0,31,45,23,20,3,13,3,27,3,0,3,149,1.871,13.1,0.9,3.8,7.8,2.08,
2,Tucker Baca*,19,1,0,1,3.38,11,0,,,0,0,8,11,3,3,0,5,0,4,2,0,1,39,2,12.4,0,5.6,4.5,0.8,
3,Hever Bueno,20,0,0,,7.88,14,1,,,0,0,16,26,15,14,1,12,0,16,0,1,4,87,2.375,14.6,0.6,6.8,9,1.33,
4,Ryan Burr,21,8,2,0.8,2.91,33,0,,,0,14,46.1,44,19,15,2,25,4,74,4,3,3,214,1.489,8.5,0.4,4.9,14.4,2.96,
5,Eder Erives,20,1,1,0.5,3.56,18,0,,,0,0,30.1,26,14,12,1,15,1,28,5,0,1,136,1.352,7.7,0.3,4.5,8.3,1.87,
6,Darin Gillies,22,3,6,0.333,3.83,28,3,,,0,0,49.1,44,26,21,3,21,2,58,4,0,6,213,1.318,8,0.5,3.8,10.6,2.76,
7,David Graybill,22,0,0,,4.32,9,2,,,0,1,8.1,4,5,4,0,9,0,9,3,0,2,41,1.56,4.3,0,9.7,9.7,1,
8,Ryan Hingst,19,3,3,0.5,5.79,12,4,,,0,0,23.1,29,16,15,1,10,0,16,2,0,3,108,1.671,11.2,0.4,3.9,6.2,1.6,
9,Ryan Kellogg*,21,9,2,0.818,3.6,16,16,,,1,0,115,121,48,46,10,23,2,92,2,1,15,478,1.252,9.5,0.8,1.8,7.2,4,
10,Brett Lilek*,21,4,2,0.667,3.2,17,15,,,0,0,78.2,58,32,28,4,41,2,66,9,1,5,331,1.258,6.6,0.5,4.7,7.6,1.61,
11,Eli Lingos*,19,1,1,0.5,5.03,15,0,,,0,0,19.2,17,16,11,1,8,0,18,2,1,1,85,1.271,7.8,0.5,3.7,8.2,2.25,
12,Seth Martinez,20,2,2,0.5,4.03,16,15,,,0,0,82.2,84,48,37,10,28,1,58,2,1,8,355,1.355,9.1,1.1,3,6.3,2.07,
13,Eric Melbostad,21,0,1,0,4,15,0,,,0,3,18,21,8,8,0,4,0,7,3,0,2,80,1.389,10.5,0,2,3.5,1.75,
14,Grant Schneider,19,0,0,,12,3,0,,,0,0,3,2,4,4,2,4,0,3,1,0,0,15,2,6,6,12,9,0.75,
15,Andrew Shaps*,19,0,0,,3.86,7,0,,,0,0,4.2,1,3,2,0,3,0,11,2,0,3,22,0.857,1.9,0,5.8,21.2,3.67,
,15 Players,20.5,,,,4.03,0,0,0,0,1,0,534.1,533,280,239,38,221,15,487,44,8,57,2353,1.411,9,0.6,3.7,8.2,2.2,
