Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jordan Aboites,18,0,0,,9,1,0,,,0,0,1,0,1,1,0,3,0,1,0,0,0,6,3,0,0,27,9,0.33,
2,Alex Blackford,22,5,1,0.833,4.93,24,3,,,0,1,34.2,29,26,19,0,24,0,36,7,0,8,164,1.529,7.5,0,6.2,9.3,1.5,
3,Ryan Burr,19,4,2,0.667,2.2,31,0,,,0,12,45,21,12,11,0,23,0,60,3,0,3,181,0.978,4.2,0,4.6,12,2.61,
4,Matt Dunbar*,23,1,1,0.5,1.96,36,0,,,0,1,41.1,36,17,9,0,25,1,30,5,0,2,182,1.476,7.8,0,5.4,6.5,1.2,
5,Darin Gillies,20,2,2,0.5,4.67,28,1,,,0,1,34.2,28,20,18,0,17,0,28,9,0,4,154,1.298,7.3,0,4.4,7.3,1.65,
6,Ryan Kellogg*,19,11,1,0.917,3.15,16,15,,,1,0,103,96,39,36,3,17,0,54,6,2,3,423,1.097,8.4,0.3,1.5,4.7,3.18,
7,Mark Lambson?,--,0,0,,7.94,7,0,,,0,0,11.1,15,11,10,1,5,0,4,2,1,1,54,1.765,11.9,0.8,4,3.2,0.8,
8,Brett Lilek*,19,2,1,0.667,4.05,11,1,,,0,0,20,18,10,9,0,8,0,17,5,2,4,89,1.3,8.1,0,3.6,7.7,2.13,
9,Josh McAlister?,--,0,1,0,0.89,13,0,,,0,0,20.1,15,2,2,0,10,0,12,3,1,0,87,1.23,6.6,0,4.4,5.3,1.2,
10,Adam McCreery*,20,1,4,0.2,6.93,15,8,,,0,0,37.2,38,40,29,1,40,0,31,14,0,6,197,2.071,9.1,0.2,9.6,7.4,0.78,
11,Eric Melbostad,19,0,1,0,17.18,7,2,,,0,0,7.1,19,15,14,0,4,0,0,4,2,1,48,3.136,23.3,0,4.9,0,0,
12,Zak Miller,21,4,0,1,4.85,13,11,,,0,0,52,65,35,28,2,27,0,24,9,1,2,247,1.769,11.3,0.3,4.7,4.2,0.89,
13,Trevor Williams,21,6,6,0.5,4.12,16,16,,,1,0,111.1,124,61,51,2,26,0,81,10,1,1,485,1.347,10,0.2,2.1,6.5,3.12,
14,Billy Young,22,0,2,0,6.75,10,3,,,0,0,22.2,32,18,17,3,10,0,10,2,0,2,109,1.853,12.7,1.2,4,4,1,
,14 Players,20.5,,,,4.2,0,0,0,0,4,0,542.1,536,307,253,12,239,1,388,79,10,37,2426,1.429,8.9,0.2,4,6.4,1.62,
