Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jeb Bargfeldt*,22,4,5,0.444,3.29,15,15,,2,1,0,101.1,83,38,37,8,30,0,76,7,1,2,412,1.115,7.4,0.7,2.7,6.8,2.53,
2,Frankie Bartow,21,5,0,1,3.12,23,0,,0,0,4,40.1,36,15,14,3,14,2,32,3,0,4,169,1.24,8,0.7,3.1,7.1,2.29,
3,Andrew Cabezas,21,6,4,0.6,3.96,19,10,,2,1,2,75,53,37,33,1,43,1,79,8,1,10,325,1.28,6.4,0.1,5.2,9.5,1.84,
4,Dylan Cloonan*,19,0,0,,6.23,4,0,,0,0,0,4.1,6,7,3,0,5,0,2,0,0,0,24,2.538,12.5,0,10.4,4.2,0.4,
5,Jeremy Cook*,19,0,0,,4.58,22,0,,0,0,0,19.2,21,11,10,2,20,0,18,7,0,4,105,2.085,9.6,0.9,9.2,8.2,0.9,
6,Daniel Epstein*,22,1,0,1,14.54,7,0,,0,0,0,4.1,8,7,7,1,1,0,1,1,0,2,22,2.077,16.6,2.1,2.1,2.1,1,
7,Daniel Federman,19,2,4,0.333,2.25,23,4,,1,0,0,60,45,27,15,4,22,1,54,0,0,3,251,1.117,6.8,0.6,3.3,8.1,2.45,
8,Cooper Hammond,23,2,2,0.5,2.36,27,0,,0,0,4,26.2,36,16,7,3,4,1,20,2,0,0,118,1.5,12.2,1,1.4,6.8,5,
9,Evan McKendry,20,7,6,0.538,3.52,14,14,,1,0,0,87,79,44,34,2,33,0,114,7,0,11,377,1.287,8.2,0.2,3.4,11.8,3.45,
10,Chris McMahon,19,1,1,0.5,4.44,6,4,,0,0,0,26.1,25,15,13,2,9,0,18,1,0,3,113,1.291,8.5,0.7,3.1,6.2,2,
11,Michael Mediavilla*,22,0,3,0,7.52,16,3,,0,0,0,26.1,35,30,22,5,15,0,31,1,0,5,130,1.899,12,1.7,5.1,10.6,2.07,
12,Daniel Rivero,20,0,0,,27,1,0,,0,0,0,0.1,0,1,1,0,2,0,1,1,0,0,4,6,0,0,54,27,0.5,
13,Greg Veliz,21,0,1,0,3.12,5,4,,0,0,0,17.1,12,11,6,1,14,0,26,3,1,4,83,1.5,6.2,0.5,7.3,13.5,1.86,
,13 Players,20.8,28,26,0.519,3.72,0,0,0,0,6,0,489,439,259,202,32,212,5,472,41,3,48,2133,1.331,8.1,0.6,3.9,8.7,2.23,
