Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Myles Caba*,22,1,1,0.5,5.08,27,0,,0,0,5,33.2,30,19,19,8,13,1,46,3,0,4,139,1.277,8,2.1,3.5,12.3,3.54,
2,JT Caruso*,19,1,1,0.5,13.5,10,0,,0,0,0,6.2,7,11,10,2,10,0,7,4,0,1,41,2.55,9.5,2.7,13.5,9.5,0.7,
3,Ben Chestnutt,23,0,2,0,8.1,20,3,,0,0,0,30,34,28,27,5,15,0,27,3,0,1,139,1.633,10.2,1.5,4.5,8.1,1.8,
4,Ashton Crowther*,20,1,4,0.2,7.36,15,7,,0,0,0,36.2,46,35,30,4,29,2,28,7,1,3,186,2.045,11.3,1,7.1,6.9,0.97,
5,Chris Diaz,19,1,1,0.5,5.89,12,2,,0,0,0,18.1,25,12,12,4,5,0,20,2,1,1,84,1.636,12.3,2,2.5,9.8,4,
6,Drew Dwyer,25,1,1,0.5,10.8,4,1,,0,0,0,3.1,4,4,4,1,3,0,3,0,0,2,18,2.1,10.8,2.7,8.1,8.1,1,
7,Herick Hernandez*,20,3,7,0.3,6.14,15,14,,0,0,0,70.1,75,60,48,13,36,0,95,7,0,4,330,1.578,9.6,1.7,4.6,12.2,2.64,
8,Julian Hernandez,20,0,0,,0,2,0,,0,0,0,3,0,1,0,0,3,0,3,0,0,0,12,1,0,0,9,9,1,
9,Slaide Naturman,21,0,0,,5.79,12,0,,0,0,0,14,12,9,9,0,10,0,8,2,0,2,63,1.571,7.7,0,6.4,5.1,0.8,
10,Brandon Olivera,19,2,0,1,6.85,24,0,,0,0,0,23.2,28,22,18,6,17,0,33,4,0,5,120,1.901,10.6,2.3,6.5,12.5,1.94,
11,Nick Robert,19,5,4,0.556,4.79,29,0,,0,0,4,41.1,39,23,22,3,22,4,30,4,0,7,184,1.476,8.5,0.7,4.8,6.5,1.36,
12,Rafe Schlesinger*,21,5,5,0.5,5.83,15,15,,0,0,0,78.2,107,55,51,8,25,0,73,21,0,7,371,1.678,12.2,0.9,2.9,8.4,2.92,
13,Chris Scinta*,20,1,0,1,7.23,24,0,,0,0,0,18.2,22,17,15,3,19,1,22,6,0,3,99,2.196,10.6,1.4,9.2,10.6,1.16,
14,Jordan Vargas,18,1,0,1,7.45,6,0,,0,0,0,9.2,6,8,8,2,6,0,6,4,0,1,45,1.241,5.6,1.9,5.6,5.6,1,
15,Brian Walters,21,0,1,0,3.29,15,0,,0,0,1,13.2,12,5,5,3,2,0,22,2,0,0,58,1.024,7.9,2,1.3,14.5,11,
16,Gage Ziehl,21,5,3,0.625,3.87,15,15,,2,0,0,100,92,54,43,11,28,0,89,7,0,8,422,1.2,8.3,1,2.5,8,3.18,
,16 Players,20.5,27,30,0.474,5.76,57,57,55,2,1,10,501.2,539,363,321,73,243,8,512,76,2,49,2311,1.559,9.7,1.3,4.4,9.2,2.11,
