Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Chris Diaz*,19,2,1,0.667,4.18,23,2,,,0,0,32.1,35,17,15,0,13,0,20,2,0,3,149,1.485,9.7,0,3.6,5.6,1.54,
2,E.J. Encinosa,20,3,3,0.5,2.79,24,0,,,0,8,29,12,9,9,0,17,0,39,8,0,7,125,1,3.7,0,5.3,12.1,2.29,
3,Eric Erickson*,24,8,6,0.571,2.88,16,16,,,0,0,97,99,39,31,2,11,1,66,6,2,4,404,1.134,9.2,0.2,1,6.1,6,
4,Steven Ewing*,20,6,3,0.667,3.84,17,16,,,0,0,91.1,92,52,39,4,34,0,88,8,1,7,406,1.38,9.1,0.4,3.4,8.7,2.59,
5,Alex Fernandez,19,2,0,1,2.84,9,0,,,0,0,6.1,7,2,2,0,5,0,4,1,0,0,29,1.895,9.9,0,7.1,5.7,0.8,
6,Vince Kossak?,--,0,0,,7.71,8,0,,,0,0,11.2,12,10,10,3,5,0,7,2,0,0,54,1.457,9.3,2.3,3.9,5.4,1.4,
7,Eric Nedeljkovic,22,0,1,0,1.78,29,0,,,0,4,25.1,27,10,5,0,6,1,18,1,1,1,107,1.303,9.6,0,2.1,6.4,3,
8,Bryan Radziewski*,20,2,0,1,3.08,5,5,,,0,0,26.1,24,10,9,3,14,0,21,0,1,3,113,1.443,8.2,1,4.8,7.2,1.5,
9,Javi Salas,20,6,3,0.667,3.21,19,5,,,0,0,47.2,48,26,17,1,16,0,48,3,1,3,210,1.343,9.1,0.2,3,9.1,3,
10,AJ Salcines*,20,3,0,1,1.4,39,0,,,0,7,38.2,26,10,6,2,11,2,44,5,0,3,152,0.957,6.1,0.5,2.6,10.2,4,
11,Alex San Juan,21,0,0,,9.64,5,0,,,0,0,4.2,5,5,5,1,2,0,5,1,1,2,19,1.5,9.6,1.9,3.9,9.6,2.5,
12,Adam Sargent,--,0,2,0,2.81,27,0,,,0,0,25.2,28,11,8,0,13,1,24,5,0,1,125,1.597,9.8,0,4.6,8.4,1.85,
13,Andrew Suárez*,19,0,0,,19.29,3,1,,,0,0,2.1,6,5,5,1,1,0,1,0,0,0,15,3,23.1,3.9,3.9,3.9,1,
14,Eric Whaley,21,4,4,0.5,2.68,15,14,,,0,0,90.2,95,37,27,7,20,1,63,3,3,1,383,1.268,9.4,0.7,2,6.3,3.15,
,14 Players,20.7,,,,3.2,0,0,0,0,5,0,529,516,243,188,24,168,6,448,45,10,35,2291,1.293,8.8,0.4,2.9,7.6,2.67,
