Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Sam Abrams,23,2,0,1,2.38,16,0,,,0,0,22.2,19,6,6,0,11,4,19,3,0,0,98,1.324,7.5,0,4.4,7.5,1.73,
2,Derik Beauprez,20,3,2,0.6,5.12,18,4,,,0,0,31.2,24,18,18,0,20,0,28,1,1,6,138,1.389,6.8,0,5.7,8,1.4,
3,Daniel Briggi?,--,1,0,1,1.76,22,0,,,0,0,30.2,13,6,6,1,15,0,26,1,0,1,117,0.913,3.8,0.3,4.4,7.6,1.73,
4,Bryan Garcia,20,6,2,0.75,2.56,34,0,,,0,10,38.2,28,12,11,0,20,5,36,3,0,5,162,1.241,6.5,0,4.7,8.4,1.8,
5,Danny Garcia*,21,7,1,0.875,3.56,22,11,,,0,0,81,85,35,32,5,17,0,79,6,0,4,338,1.259,9.4,0.6,1.9,8.8,4.65,
6,Cooper Hammond,20,5,1,0.833,2.25,37,0,,,0,2,40,40,12,10,0,9,1,30,5,0,1,172,1.225,9,0,2,6.8,3.33,
7,Andy Honiotes,20,0,0,,0,7,0,,,0,0,8.1,4,0,0,0,6,0,8,1,0,0,33,1.2,4.3,0,6.5,8.6,1.33,
8,Jesse Lepore,19,0,0,,1.93,10,0,,,0,0,14,13,5,3,0,7,0,10,0,1,1,62,1.429,8.4,0,4.5,6.4,1.43,
9,Michael Mediavilla*,19,3,2,0.6,2.03,36,0,,,0,0,40,25,13,9,0,19,1,52,3,0,5,165,1.1,5.6,0,4.3,11.7,2.74,
10,Ryan Otero,22,0,0,,4.7,14,2,,,0,1,23,19,13,12,0,7,0,12,4,0,2,100,1.13,7.4,0,2.7,4.7,1.71,
11,Dan Sayles*,23,0,0,,4.5,7,1,,,0,0,4,5,3,2,0,1,0,1,0,0,0,17,1.5,11.3,0,2.3,2.3,1,
12,Enrique Sosa,--,7,4,0.636,4.07,16,16,,,0,0,79.2,76,40,36,5,32,0,71,7,0,8,350,1.356,8.6,0.6,3.6,8,2.22,
13,Andrew Suárez*,22,9,2,0.818,3.28,15,15,,,0,0,82.1,82,41,30,4,21,0,75,4,1,2,347,1.251,9,0.4,2.3,8.2,3.57,
14,Thomas Woodrey*,20,7,2,0.778,2.88,17,17,,,1,0,103,89,50,33,11,24,0,62,9,2,0,429,1.097,7.8,1,2.1,5.4,2.58,
,14 Players,20.5,,,,3.05,0,0,0,0,8,0,599,522,254,203,26,209,11,509,47,5,35,2528,1.22,7.8,0.4,3.1,7.6,2.44,
