Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Carson Baranik,19,0,0,,0,3,0,,,0,0,3.2,3,0,0,0,2,0,5,0,0,1,16,1.364,7.4,0,4.9,12.3,2.5,
2,Kevin Berry,22,0,0,,3.09,16,0,,,0,0,11.2,8,6,4,1,9,0,10,3,0,1,54,1.457,6.2,0.8,6.9,7.7,1.11,
3,Brent Bonvillain*,21,4,0,1,3.49,22,0,,,0,0,28.1,27,13,11,2,12,0,26,5,2,3,125,1.376,8.6,0.6,3.8,8.3,2.17,
4,Joey Bourgeois,22,3,2,0.6,2.38,26,0,,,0,0,34,22,9,9,0,14,3,37,1,0,7,136,1.059,5.8,0,3.7,9.8,2.64,
5,Joe Broussard,21,4,1,0.8,3.73,19,6,,,0,0,41,37,19,17,2,12,0,45,2,0,7,173,1.195,8.1,0.4,2.6,9.9,3.75,
6,Chris Cotton*,21,7,0,1,1.59,36,0,,,0,1,45.1,31,10,8,2,7,1,39,3,1,1,175,0.838,6.2,0.4,1.4,7.7,5.57,
7,Ryan Eades,20,5,3,0.625,3.83,17,17,,,0,0,94,107,45,40,8,28,0,63,15,6,5,418,1.436,10.2,0.8,2.7,6,2.25,
8,Kevin Gausman,21,12,2,0.857,2.77,18,17,,,0,0,123.2,106,42,38,3,28,3,135,2,0,18,499,1.084,7.7,0.2,2,9.8,4.82,
9,Cody Glenn*,19,1,0,1,5.63,11,3,,,0,0,16,24,15,10,0,6,1,16,3,1,1,82,1.875,13.5,0,3.4,9,2.67,
10,Nick Goody,20,1,2,0.333,2.67,35,0,,,0,11,33.2,28,11,10,2,4,1,45,1,0,2,136,0.95,7.5,0.5,1.1,12,11.25,
11,Aaron Johnson?,--,0,0,,0,3,0,,,0,0,2.1,1,0,0,0,2,0,2,0,0,1,10,1.286,3.9,0,7.7,7.7,1,
12,Kurt McCune,20,3,4,0.429,4.04,21,6,,,0,1,42.1,42,21,19,2,14,0,24,1,0,0,179,1.323,8.9,0.4,3,5.1,1.71,
13,Aaron Nola,19,7,4,0.636,3.61,19,16,,,0,0,89.2,88,39,36,9,7,2,88,9,0,1,371,1.059,8.8,0.9,0.7,8.8,12.57,
14,Michael Reed?,--,0,0,,10.8,3,0,,,0,0,1.2,2,2,2,0,1,0,2,0,0,0,8,1.8,10.8,0,5.4,10.8,2,
15,Nick Rumbelow,20,0,0,,3.65,29,0,,,0,0,24.2,22,10,10,2,14,1,34,2,0,1,113,1.459,8,0.7,5.1,12.4,2.43,
,15 Players,20.4,,,,3.25,0,0,0,0,7,0,592,548,242,214,33,160,12,571,47,10,49,2495,1.196,8.3,0.5,2.4,8.7,3.57,
