Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Matthew Beck,22,1,0,1,0,7,0,,0,0,0,12,5,1,0,0,7,0,11,1,0,0,48,1,3.8,0,5.3,8.3,1.57,
2,Chase Costello,20,0,0,,7.71,3,0,,0,0,0,2.1,5,2,2,0,1,0,1,0,0,0,13,2.571,19.3,0,3.9,3.9,1,
3,Devin Fontenot,21,1,0,1,0.9,7,0,,0,0,4,10,5,1,1,0,4,0,17,0,0,1,39,0.9,4.5,0,3.6,15.3,4.25,
4,Aaron George,23,0,0,,5.14,7,0,,0,0,0,7,5,4,4,0,3,0,11,2,0,2,30,1.143,6.4,0,3.9,14.1,3.67,
5,Rye Gunter,20,0,0,,11.57,2,0,,0,0,0,2.1,1,3,3,1,4,0,2,0,0,0,12,2.143,3.9,3.9,15.4,7.7,0.5,
6,Jacob Hasty*,19,0,0,,0,7,0,,0,0,0,4.2,1,0,0,0,7,1,4,1,0,1,24,1.714,1.9,0,13.5,7.7,0.57,
7,Cole Henry,20,2,1,0.667,1.89,4,4,,0,0,0,19,15,6,4,1,6,0,23,2,1,0,77,1.105,7.1,0.5,2.8,10.9,3.83,
8,Jaden Hill,20,0,0,,0,4,0,,0,0,2,11.2,1,0,0,0,5,0,17,0,0,1,41,0.514,0.8,0,3.9,13.1,3.4,
9,Ma'Khail Hilliard,21,1,0,1,0,1,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,9,9,1,
10,Brandon Kaminer*,21,3,1,0.75,2.84,7,4,,0,0,0,12.2,12,8,4,1,5,1,12,3,0,0,60,1.342,8.5,0.7,3.6,8.5,2.4,
11,A.J. Labas,21,1,2,0.333,3.55,4,4,,0,0,0,25.1,16,10,10,3,3,0,20,2,0,0,96,0.75,5.7,1.1,1.1,7.1,6.67,
12,Michael Lagarrigue*,21,0,0,,,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,,,,,,0,
13,Landon Marceaux,20,2,0,1,2.7,4,4,,0,0,0,23.1,19,7,7,2,7,0,22,1,0,2,96,1.114,7.3,0.8,2.7,8.5,3.14,
14,Nick Storz,22,0,0,,1.04,6,0,,0,0,0,8.2,5,1,1,1,3,0,9,1,0,1,34,0.923,5.2,1,3.1,9.3,3,
15,Trent Vietmeier,21,1,0,1,3.38,4,0,,0,0,0,5.1,5,3,2,2,2,1,3,0,0,2,23,1.313,8.4,3.4,3.4,5.1,1.5,
16,Eric Walker,22,0,1,0,3.18,5,1,,0,0,0,5.2,3,3,2,0,4,0,4,3,0,0,26,1.235,4.8,0,6.4,6.4,1,
,16 Players,20.9,12,5,0.706,2.38,17,17,17,0,0,0,151,99,49,40,11,63,3,157,16,1,10,625,1.073,5.9,0.7,3.8,9.4,2.49,
