Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kyle Bouman*,21,5,2,0.714,2.12,17,11,,,0,0,63.2,49,15,15,2,16,0,32,5,1,1,254,1.021,6.9,0.3,2.3,4.5,2,
2,Joe Broussard,23,3,2,0.6,1.05,32,0,,,0,8,34.1,19,5,4,1,17,3,37,1,0,2,136,1.049,5,0.3,4.5,9.7,2.18,
3,Parker Bugg,19,2,2,0.5,2.75,26,1,,,0,2,36,27,13,11,2,5,0,29,6,0,2,146,0.889,6.8,0.5,1.3,7.3,5.8,
4,Alden Cartwright,19,1,1,0.5,2.31,21,7,,,0,0,35,29,12,9,3,14,0,28,4,0,2,148,1.229,7.5,0.8,3.6,7.2,2,
5,Hunter Devall*,21,1,0,1,3.1,18,0,,,0,0,20.1,16,8,7,0,8,0,16,2,0,1,86,1.18,7.1,0,3.5,7.1,2,
6,Brady Domangue,22,2,0,1,5.59,19,2,,,0,1,19.1,21,12,12,2,12,1,11,2,0,3,93,1.707,9.8,0.9,5.6,5.1,0.92,
7,Henri Faucheux*,21,3,0,1,4.5,15,1,,,0,0,20,15,10,10,0,10,1,11,2,0,3,85,1.25,6.8,0,4.5,5,1.1,
8,Nate Fury,23,3,1,0.75,2.15,26,0,,,0,0,29.1,22,7,7,0,11,0,22,3,0,1,117,1.125,6.8,0,3.4,6.8,2,
9,Cody Glenn*,21,1,1,0.5,5.51,13,7,,,0,0,32.2,42,24,20,2,9,0,18,6,0,0,152,1.561,11.6,0.6,2.5,5,2,
10,Kurt McCune,22,2,2,0.5,3.86,30,1,,,0,5,35,30,17,15,0,11,2,24,2,0,1,147,1.171,7.7,0,2.8,6.2,2.18,
11,Aaron Nola,21,11,1,0.917,1.47,16,16,,,1,0,116.1,69,19,19,4,27,1,134,9,0,0,444,0.825,5.3,0.3,2.1,10.4,4.96,
12,Zac Person*,21,3,1,0.75,2.57,31,1,,,0,0,28,25,8,8,1,12,1,29,2,0,0,123,1.321,8,0.3,3.9,9.3,2.42,
13,Jared Poche*,19,9,3,0.75,2.45,16,16,,,0,0,91.2,72,30,25,5,26,3,52,3,0,5,369,1.069,7.1,0.5,2.6,5.1,2,
,13 Players,21,,,,2.6,63,63,63,0,17,0,561.2,436,180,162,22,178,12,443,47,1,21,2300,1.093,7,0.4,2.9,7.1,2.49,
