Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ryan Bogusz,21,3,1,0.75,3.86,20,3,,0,0,1,37.1,32,19,16,1,16,0,34,4,0,4,162,1.286,7.7,0.2,3.9,8.2,2.13,
2,Colton Bowman*,21,0,0,,10.8,4,0,,0,0,0,1.2,1,2,2,0,3,0,1,0,0,0,9,2.4,5.4,0,16.2,5.4,0.33,
3,Justin Campbell,21,9,2,0.818,3.82,17,16,,2,0,0,101.1,83,45,43,15,25,1,141,4,1,4,406,1.066,7.4,1.3,2.2,12.5,5.64,
4,Kale Davis,22,1,1,0.5,4.25,26,2,,0,0,0,42.1,32,23,20,4,20,1,56,6,0,6,184,1.228,6.8,0.9,4.3,11.9,2.8,
5,Landry Kyle,20,1,0,1,0,4,0,,0,0,0,2.2,0,0,0,0,2,0,5,1,0,0,11,0.75,0,0,6.8,16.9,2.5,
6,Dillon Marsh*,22,1,0,1,4.62,14,4,,0,0,0,25.1,30,19,13,4,15,1,25,2,1,0,120,1.776,10.7,1.4,5.3,8.9,1.67,
7,Trevor Martin,21,4,3,0.571,4.75,30,5,,0,0,9,47.1,40,26,25,11,22,3,79,4,0,7,207,1.31,7.6,2.1,4.2,15,3.59,
8,Nolan McLean,20,2,1,0.667,4.97,23,0,,0,0,5,25.1,20,17,14,3,13,0,39,1,0,2,111,1.303,7.1,1.1,4.6,13.9,3,
9,Victor Mederos,21,4,4,0.5,5.59,14,13,,0,0,0,66,69,44,41,13,21,2,62,7,2,8,290,1.364,9.4,1.8,2.9,8.5,2.95,
10,Huey Morrill,22,1,3,0.25,5.87,14,1,,0,0,1,23,25,20,15,6,9,1,26,5,0,4,108,1.478,9.8,2.3,3.5,10.2,2.89,
11,Bryce Osmond,21,4,2,0.667,4.75,12,12,,0,0,0,60.2,52,33,32,8,31,0,77,5,2,9,261,1.368,7.7,1.2,4.6,11.4,2.48,
12,Roman Phansalkar,24,6,3,0.667,3.46,29,0,,0,0,0,54.2,45,29,21,5,22,0,45,5,1,5,234,1.226,7.4,0.8,3.6,7.4,2.05,
13,Jimmy Ramsey,23,1,0,1,1.8,6,0,,0,0,0,5,1,1,1,0,5,0,5,2,0,5,21,1.2,1.8,0,9,9,1,
14,Bayden Root,23,3,1,0.75,7.96,21,0,,0,0,0,26,25,24,23,2,13,0,30,7,0,12,118,1.462,8.7,0.7,4.5,10.4,2.31,
15,Mitchell Stone*,24,2,0,1,6.1,15,8,,0,0,0,41.1,58,30,28,6,13,0,39,0,1,1,192,1.718,12.6,1.3,2.8,8.5,3,
16,Ryan Ure*,19,0,1,0,7.36,13,0,,0,0,0,11,10,10,9,4,11,0,15,1,0,3,56,1.909,8.2,3.3,9,12.3,1.36,
,16 Players,21.6,42,22,0.656,4.76,64,64,62,2,2,16,571,523,342,302,82,241,9,679,54,8,70,2490,1.338,8.2,1.3,3.8,10.7,2.82,
