Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kyle Bagnell*,22,0,0,,10.13,4,0,,,0,0,2.2,3,3,3,0,1,0,3,2,0,0,14,1.5,10.1,0,3.4,10.1,3,
2,Blake Battenfield,19,4,0,1,1.69,27,0,,,0,0,53.1,42,11,10,0,20,1,38,1,0,5,217,1.163,7.1,0,3.4,6.4,1.9,
3,Tyler Buffett,19,2,1,0.667,2.95,14,10,,,0,0,55,52,21,18,1,24,1,36,5,2,2,240,1.382,8.5,0.2,3.9,5.9,1.5,
4,Trey Cobb,20,0,0,,3.12,18,1,,,0,0,34.2,37,19,12,1,18,0,28,3,1,0,164,1.587,9.6,0.3,4.7,7.3,1.56,
5,Conor Costello,21,0,1,0,6.43,2,2,,,0,0,7,10,6,5,0,5,0,4,2,0,0,36,2.143,12.9,0,6.4,5.1,0.8,
6,Michael Freeman*,22,2,1,0.667,6.28,10,1,,,0,0,14.1,16,12,10,0,9,0,17,1,0,2,71,1.744,10,0,5.7,10.7,1.89,
7,Alex Hackerott*,20,4,1,0.8,3,28,0,,,0,0,27,19,14,9,2,9,0,26,2,0,0,112,1.037,6.3,0.7,3,8.7,2.89,
8,Corey Hassel,20,0,0,,9,1,0,,,0,0,1,1,1,1,0,1,0,1,0,0,0,5,2,9,0,9,9,1,
9,Thomas Hatch,19,2,2,0.5,5.28,13,9,,,0,0,46,50,33,27,1,19,0,36,2,0,5,209,1.5,9.8,0.2,3.7,7,1.89,
10,Brendan McCurry,22,5,0,1,0.38,35,0,,,0,19,47.1,29,2,2,0,8,0,54,3,0,1,177,0.782,5.5,0,1.5,10.3,6.75,
11,Tyler Nurdin*,22,4,3,0.571,6.54,17,14,,,0,0,52.1,70,41,38,4,39,1,31,1,1,3,264,2.083,12,0.7,6.7,5.3,0.79,
12,Jon Perrin,21,8,5,0.615,2.38,21,13,,,2,0,102,94,34,27,1,29,1,81,9,1,6,430,1.206,8.3,0.1,2.6,7.1,2.79,
13,Mark Robinette?,--,3,2,0.6,3.58,12,6,,,0,0,27.2,32,22,11,3,13,0,25,4,0,3,138,1.627,10.4,1,4.2,8.1,1.92,
14,Vince Wheeland,22,10,1,0.909,1.52,31,3,,,0,0,83,65,16,14,1,16,0,45,10,3,5,325,0.976,7,0.1,1.7,4.9,2.81,
15,Garrett Williams*,19,4,1,0.8,5.4,18,7,,,0,2,41.2,39,34,25,2,31,0,50,8,1,4,200,1.68,8.4,0.4,6.7,10.8,1.61,
16,Matt Wilson*,19,0,0,,27,2,0,,,0,0,2,7,6,6,0,0,0,4,1,0,1,15,3.5,31.5,0,0,18,,
,16 Players,20.6,,,,3.29,66,66,66,0,7,0,597,566,275,218,16,242,4,479,54,9,37,2617,1.353,8.5,0.2,3.6,7.2,1.98,
