Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Blake Battenfield,21,1,1,0.5,3.68,24,0,,0,0,2,29.1,32,18,12,1,16,0,16,3,0,0,136,1.636,9.8,0.3,4.9,4.9,1,
2,Tyler Buffett,21,9,3,0.75,2.81,37,5,,0,0,9,83.1,70,32,26,0,32,3,76,7,0,5,353,1.224,7.6,0,3.5,8.2,2.38,
3,Trey Cobb,22,4,7,0.364,3.09,24,12,,0,0,6,81.2,81,34,28,6,32,0,100,6,1,4,358,1.384,8.9,0.7,3.5,11,3.13,
4,Conor Costello,23,1,0,1,5.68,3,0,,0,0,0,6.1,9,5,4,0,1,0,6,0,1,0,28,1.579,12.8,0,1.4,8.5,6,
5,Jake Cowan,20,0,0,,3.72,7,0,,0,0,0,9.2,6,4,4,0,8,0,12,0,1,0,43,1.448,5.6,0,7.4,11.2,1.5,
6,Jensen Elliott,19,9,3,0.75,3.5,17,17,,1,0,0,87.1,83,37,34,4,35,1,71,8,0,10,385,1.351,8.6,0.4,3.6,7.3,2.03,
7,Alex Hackerott*,22,1,0,1,4.05,12,0,,0,0,0,6.2,7,3,3,2,3,1,7,0,0,0,29,1.5,9.5,2.7,4.1,9.5,2.33,
8,Thomas Hatch,21,9,3,0.75,2.14,19,19,,4,4,0,130.1,108,34,31,2,33,0,112,8,1,6,518,1.082,7.5,0.1,2.3,7.7,3.39,
9,Ben Leeper,19,0,0,,3.18,2,2,,0,0,0,5.2,3,2,2,0,4,0,8,1,0,2,25,1.235,4.8,0,6.4,12.7,2,
10,Joe Lienhard,19,1,0,1,3.38,15,2,,0,0,0,18.2,14,10,7,0,12,0,18,0,0,0,80,1.393,6.8,0,5.8,8.7,1.5,
11,Michael Mertz,22,1,3,0.25,4.33,23,7,,0,0,3,52,42,27,25,2,39,0,58,6,1,8,234,1.558,7.3,0.3,6.8,10,1.49,
12,Remey Reed,21,4,1,0.8,3.66,24,0,,0,0,1,39.1,29,17,16,1,18,0,51,4,0,5,165,1.195,6.6,0.2,4.1,11.7,2.83,
13,Max Simpson?,--,0,0,,9,3,0,,0,0,0,2,3,2,2,0,1,0,2,1,0,0,11,2,13.5,0,4.5,9,2,
14,Carson Teel*,20,1,0,1,2.7,17,0,,0,0,0,16.2,15,11,5,2,10,0,17,1,0,4,76,1.5,8.1,1.1,5.4,9.2,1.7,
15,Garrett Williams*,21,2,0,1,6.08,14,1,,0,0,0,13.1,12,11,9,1,11,0,20,5,0,1,65,1.725,8.1,0.7,7.4,13.5,1.82,
16,Matt Wilson*,21,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,,
,16 Players,20.9,,,,3.21,0,0,0,0,10,0,583.1,515,247,208,21,255,5,574,50,5,45,2509,1.32,7.9,0.3,3.9,8.9,2.25,
