Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jaxon Appelman,19,0,1,0,10.8,3,1,,0,0,0,5,6,6,6,1,1,0,8,0,0,0,22,1.4,10.8,1.8,1.8,14.4,8,
2,Tadan Bell*,21,0,0,,8.22,6,0,,0,0,0,7.2,10,7,7,2,5,0,7,2,0,0,39,1.957,11.7,2.3,5.9,8.2,1.4,
3,Andrew Bowers,20,0,0,,10.8,3,0,,0,0,0,1.2,5,3,2,1,3,0,1,0,0,1,13,4.8,27,5.4,16.2,5.4,0.33,
4,Dominick Carbone*,19,6,0,1,2.36,28,0,,0,0,6,42,37,13,11,3,9,0,52,6,0,6,174,1.095,7.9,0.6,1.9,11.1,5.78,
5,Scott Doran,20,1,0,1,4.15,18,0,,0,0,2,17.1,12,9,8,0,13,1,25,3,1,2,81,1.442,6.2,0,6.8,13,1.92,
6,Riley Eikhoff,23,7,2,0.778,3.1,17,17,,1,0,0,90,91,35,31,7,11,0,71,8,0,4,370,1.133,9.1,0.7,1.1,7.1,6.45,
7,Oliver Ellison,19,1,1,0.5,9.39,6,2,,0,0,0,7.2,14,10,8,2,5,0,7,1,1,1,44,2.478,16.4,2.3,5.9,8.2,1.4,
8,Cameron Flukey,20,8,2,0.8,3.19,18,17,,1,1,0,101.2,78,40,36,6,24,0,118,11,1,8,414,1.003,6.9,0.5,2.1,10.4,4.92,
9,Dylan Hansen,19,0,0,,40.5,3,0,,0,0,0,1.1,1,7,6,0,6,0,1,1,0,0,12,5.25,6.8,0,40.5,6.8,0.17,
10,Darin Horn,22,5,1,0.833,2.73,19,0,,0,0,0,26.1,18,9,8,2,19,0,34,3,0,0,114,1.405,6.2,0.7,6.5,11.6,1.79,
11,Hayden Johnson*,20,5,0,1,2.82,24,0,,0,0,1,38.1,28,17,12,5,18,0,55,6,0,5,167,1.2,6.6,1.2,4.2,12.9,3.06,
12,Luke Jones,19,4,2,0.667,3.51,17,10,,0,0,1,48.2,39,20,19,5,22,0,38,12,0,1,213,1.253,7.2,0.9,4.1,7,1.73,
13,Matt Joyce,24,0,0,,4.05,7,0,,0,0,0,6.2,6,3,3,1,1,0,2,5,0,0,31,1.05,8.1,1.4,1.4,2.7,2,
14,Hudson Lance,19,0,0,,15.43,5,0,,0,0,0,4.2,10,10,8,0,3,0,2,2,0,1,31,2.786,19.3,0,5.8,3.9,0.67,
15,Ryan Lynch,22,2,1,0.667,0.56,28,0,,0,0,9,32,23,8,2,1,10,0,36,4,0,0,134,1.031,6.5,0.3,2.8,10.1,3.6,
16,Chance Mako,20,0,0,,3,4,0,,0,0,0,6,5,2,2,0,6,0,9,1,0,1,30,1.833,7.5,0,9,13.5,1.5,
17,Cullen McKay,21,1,1,0.5,1.46,3,3,,0,0,0,12.1,7,3,2,0,10,0,18,1,0,2,54,1.378,5.1,0,7.3,13.1,1.8,
18,Jacob Morrison,21,12,1,0.923,2.42,19,18,,0,0,0,107.2,79,29,29,7,23,0,104,5,1,4,425,0.947,6.6,0.6,1.9,8.7,4.52,
19,Dawson Newman*,19,0,0,,13.5,1,0,,0,0,0,0.2,0,1,1,0,4,0,1,0,0,0,6,6,0,0,54,13.5,0.25,
20,Matt Potok,22,4,1,0.8,2.52,21,1,,0,0,1,35.2,33,10,10,4,8,1,33,10,0,1,151,1.15,8.3,1,2,8.3,4.13,
,20 Players,20.7,56,13,0.812,3.2,69,69,67,2,6,20,593.1,502,242,211,47,201,2,622,81,4,37,2525,1.185,7.6,0.7,3,9.4,3.09,
