Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Bowers,19,2,0,1,10.38,13,0,,0,0,0,13,24,16,15,2,4,0,6,4,0,1,69,2.154,16.6,1.4,2.8,4.2,1.5,
2,Dominick Carbone*,18,5,1,0.833,5.06,24,0,,0,0,0,37.1,36,24,21,5,16,1,35,6,0,3,166,1.393,8.7,1.2,3.9,8.4,2.19,
3,Parker Cassell?,--,1,1,0.5,4.91,20,1,,0,0,0,18.1,19,16,10,0,6,0,9,5,0,1,86,1.364,9.3,0,2.9,4.4,1.5,
4,Riley Eikhoff,22,6,1,0.857,5,16,16,,0,0,0,75.2,91,45,42,16,15,0,56,5,0,2,328,1.401,10.8,1.9,1.8,6.7,3.73,
5,Oliver Ellison,18,3,1,0.75,4.46,17,5,,0,0,0,38.1,51,19,19,11,10,1,21,6,0,3,177,1.591,12,2.6,2.3,4.9,2.1,
6,Cameron Flukey,19,3,3,0.5,5.73,19,10,,0,0,1,55,50,37,35,9,27,1,83,8,1,7,247,1.4,8.2,1.5,4.4,13.6,3.07,
7,Trevor Hinkel,23,1,3,0.25,6.67,21,1,,0,0,1,29.2,21,25,22,3,23,1,34,9,0,1,141,1.483,6.4,0.9,7,10.3,1.48,
8,Elias Holbert,21,0,0,,36,2,0,,0,0,0,1,4,4,4,1,0,0,2,0,0,1,7,4,36,9,0,18,,
9,Hayden Johnson*,19,3,2,0.6,6.54,19,0,,0,0,1,31.2,34,26,23,6,21,2,32,3,0,2,154,1.737,9.7,1.7,6,9.1,1.52,
10,Ryan Lynch,21,0,1,0,18.9,3,3,,0,0,0,3.1,9,7,7,3,4,0,0,0,0,0,22,3.9,24.3,8.1,10.8,0,0,
11,Jake Manderson,22,0,0,,6.23,8,0,,0,0,0,8.2,10,6,6,3,3,0,6,1,1,1,41,1.5,10.4,3.1,3.1,6.2,2,
12,Alexander Meckley,20,4,4,0.5,7.52,21,9,,1,0,1,52.2,54,46,44,12,27,1,57,5,1,10,241,1.538,9.2,2.1,4.6,9.7,2.11,
13,Josh O'Neill,23,1,1,0.5,7.58,14,7,,0,0,0,29.2,27,26,25,7,27,0,26,1,0,2,141,1.82,8.2,2.1,8.2,7.9,0.96,
14,Bryce Shaffer*,22,3,6,0.333,5.28,25,2,,0,0,1,59.2,68,40,35,8,24,3,58,6,0,6,275,1.542,10.3,1.2,3.6,8.7,2.42,
15,Will Smith,23,1,0,1,5.12,28,0,,0,0,0,19.1,12,12,11,6,6,0,27,5,0,4,78,0.931,5.6,2.8,2.8,12.6,4.5,
16,Chase Stryker,19,0,0,,13.5,7,0,,0,0,0,5.1,11,8,8,5,6,0,6,0,0,0,33,3.188,18.6,8.4,10.1,10.1,1,
17,Henry Weycker*,23,3,1,0.75,3.23,25,7,,0,0,2,55.2,41,23,20,4,16,0,52,11,0,1,228,1.024,6.6,0.6,2.6,8.4,3.25,
,17 Players,20.9,36,25,0.59,5.83,61,61,60,1,4,7,534.1,562,380,346,101,235,10,510,75,3,45,2434,1.492,9.5,1.7,4,8.6,2.17,
