Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Alaska Abney,20,2,0,1,2.79,7,0,,0,0,0,19.1,12,6,6,2,4,0,22,3,0,0,76,0.828,5.6,0.9,1.9,10.2,5.5,
2,Chase Antle,23,0,0,,0,3,0,,0,0,1,3,0,0,0,0,1,0,4,0,0,0,9,0.333,0,0,3,12,4,
3,Jonathan Blackwell*,19,0,1,0,27,3,1,,0,0,0,2.2,5,8,8,1,5,0,3,1,0,1,19,3.75,16.9,3.4,16.9,10.1,0.6,
4,Jay Causey*,23,1,0,1,5.06,3,0,,0,0,0,5.1,4,3,3,1,2,0,2,1,0,0,21,1.125,6.8,1.7,3.4,3.4,1,
5,Casey Green,20,1,0,1,3.78,6,3,,0,0,0,16.2,18,10,7,0,7,0,13,3,0,0,78,1.5,9.7,0,3.8,7,1.86,
6,Griffin Holcombe?,--,0,0,,20.86,4,0,,0,0,0,7.1,21,17,17,2,5,0,8,0,0,1,48,3.545,25.8,2.5,6.1,9.8,1.6,
7,Morgan Hyde,22,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,2,0,0,0,4,1,9,0,0,18,,
8,Josh Jarman?,--,0,0,,3.24,6,0,,0,0,1,8.1,9,6,3,1,8,1,9,3,0,0,43,2.04,9.7,1.1,8.6,9.7,1.13,
9,Connor Kirkley,19,0,0,,9,2,0,,0,0,0,2,3,2,2,0,0,0,1,0,0,0,9,1.5,13.5,0,0,4.5,,
10,Scott Kobos*,22,1,3,0.25,5.59,5,4,,0,0,0,19.1,24,15,12,3,4,0,20,1,0,3,85,1.448,11.2,1.4,1.9,9.3,5,
11,Zach McCambley,21,3,1,0.75,1.8,4,4,,0,0,0,25,20,9,5,2,7,0,32,0,0,5,103,1.08,7.2,0.7,2.5,11.5,4.57,
12,Nick Parker,20,2,0,1,2.25,4,4,,0,0,0,20,17,7,5,1,7,0,19,4,0,0,82,1.2,7.7,0.5,3.2,8.6,2.71,
13,Shaddon Peavyhouse,21,1,0,1,0,5,0,,0,0,0,11,9,1,0,0,0,0,10,0,0,0,40,0.818,7.4,0,0,8.2,,
,13 Players,20.8,11,5,0.688,4.34,16,16,16,0,1,0,141,143,84,68,13,50,1,145,16,0,10,617,1.369,9.1,0.8,3.2,9.3,2.9,
