Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Beckwith,22,8,2,0.8,4.34,20,11,,0,0,1,91.1,108,61,44,9,28,0,68,15,2,2,420,1.489,10.6,0.9,2.8,6.7,2.43,
2,Jason Bilous,19,3,2,0.6,4.61,13,10,,1,1,0,52.2,45,31,27,8,42,1,60,7,0,6,246,1.652,7.7,1.4,7.2,10.3,1.43,
3,Alex Cunningham,23,7,2,0.778,2.63,15,14,,2,2,0,106,75,33,31,12,24,1,117,3,1,5,420,0.934,6.4,1,2,9.9,4.88,
4,Bobby Holmes,21,5,3,0.625,2.51,23,0,,0,0,3,43,43,16,12,2,21,2,38,6,0,2,195,1.488,9,0.4,4.4,8,1.81,
5,Zack Hopeck?,--,5,2,0.714,3.79,13,12,,0,0,0,61.2,62,29,26,5,15,0,50,5,0,4,257,1.249,9,0.7,2.2,7.3,3.33,
6,Austin Kitchen*,20,2,2,0.5,4.04,24,0,,0,0,6,35.2,36,20,16,1,19,1,30,1,1,2,156,1.542,9.1,0.3,4.8,7.6,1.58,
7,Will Latcham,21,3,0,1,1.05,14,0,,0,0,4,25.2,16,3,3,1,6,0,29,1,0,1,96,0.857,5.6,0.4,2.1,10.2,4.83,
8,Mitchell Mikes*,--,0,0,,63,1,0,,0,0,0,1,7,8,7,3,0,0,1,0,0,1,11,7,63,27,0,9,,
9,Patrick Orlando,--,1,1,0.5,4.26,11,0,,0,0,0,12.2,18,9,6,2,6,0,16,1,1,0,64,1.895,12.8,1.4,4.3,11.4,2.67,
10,Cole Schaefer,--,1,1,0.5,5.16,16,0,,0,0,0,29.2,45,18,17,5,12,0,27,2,0,3,144,1.921,13.7,1.5,3.6,8.2,2.25,
11,Rafi Vazquez,19,0,2,0,9.19,6,1,,0,0,2,15.2,24,18,16,3,13,0,11,3,0,3,83,2.362,13.8,1.7,7.5,6.3,0.85,
12,Anthony Veneziano*,19,2,2,0.5,7.49,13,9,,0,0,0,39.2,48,37,33,9,23,0,41,6,0,0,195,1.79,10.9,2,5.2,9.3,1.78,
,12 Players,20.7,,,,4.16,0,0,0,0,8,0,514.2,527,283,238,60,209,5,488,50,5,29,2287,1.43,9.2,1,3.7,8.5,2.33,
