Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ben Ancheff,20,0,0,,9,3,0,,,0,0,2,1,2,2,0,1,0,2,3,0,0,11,1,4.5,0,4.5,9,2,
2,Bryan Benzor?,--,5,4,0.556,4.95,26,0,,,0,2,36.1,47,21,20,3,11,1,35,3,0,9,168,1.596,11.6,0.7,2.7,8.7,3.18,
3,Jarrett Brown*,19,0,0,,3.65,15,0,,,0,0,12.1,14,5,5,0,7,0,9,0,0,1,57,1.703,10.2,0,5.1,6.6,1.29,
4,Luke Crumley,20,3,2,0.6,3.86,21,5,,,0,0,37.1,31,17,16,4,18,0,21,5,1,5,162,1.313,7.5,1,4.3,5.1,1.17,
5,Earl Daniels?,--,1,1,0.5,4.02,18,0,,,0,1,15.2,13,9,7,0,15,0,20,0,2,4,71,1.787,7.5,0,8.6,11.5,1.33,
6,Blake Dieterich?,--,3,4,0.429,3.52,27,2,,,0,7,46,43,23,18,2,13,0,32,4,0,2,194,1.217,8.4,0.4,2.5,6.3,2.46,
7,Chase Hawkins?,--,2,0,1,2.52,26,0,,,0,0,35.2,33,10,10,0,5,0,23,4,0,1,143,1.065,8.3,0,1.3,5.8,4.6,
8,Taylor Hicks,20,2,2,0.5,6,7,6,,,0,0,18,24,13,12,1,5,0,12,3,0,5,84,1.611,12,0.5,2.5,6,2.4,
9,Pete Nagel?,--,1,1,0.5,3.78,23,7,,,0,3,52.1,41,26,22,3,19,1,41,4,1,10,220,1.146,7.1,0.5,3.3,7.1,2.16,
10,Mike Palazzone,23,2,7,0.222,4.96,16,14,,,0,0,85.1,101,52,47,10,15,1,70,4,0,5,367,1.359,10.7,1.1,1.6,7.4,4.67,
11,Ross Ripple?,--,2,0,1,5,16,0,,,0,0,18,28,11,10,2,3,0,10,3,0,3,84,1.722,14,1,1.5,5,3.33,
12,Jesse Scott?,--,0,0,,6.75,4,0,,,0,0,2.2,2,3,2,0,5,0,4,1,0,1,14,2.625,6.8,0,16.9,13.5,0.8,
13,David Sosebee,18,2,1,0.667,5.82,9,8,,,0,0,17,22,11,11,1,7,0,2,1,1,1,77,1.706,11.6,0.5,3.7,1.1,0.29,
14,Jay Swinford?,--,1,1,0.5,2.01,22,0,,,0,0,31.1,26,8,7,2,10,1,14,2,0,1,121,1.149,7.5,0.6,2.9,4,1.4,
15,Alex Wood*,21,7,3,0.7,2.73,16,15,,,0,0,102.1,95,32,31,4,21,1,100,9,1,4,415,1.134,8.4,0.4,1.8,8.8,4.76,
,15 Players,20.5,,,,3.86,0,0,0,0,5,0,512.1,521,243,220,32,155,5,395,46,6,52,2188,1.319,9.2,0.6,2.7,6.9,2.55,
