Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Bryan Benzor?,--,3,2,0.6,5.67,18,7,,,0,0,46,56,33,29,1,15,0,21,8,0,3,205,1.543,11,0.2,2.9,4.1,1.4,
2,Palmer Betts,19,0,0,,9.72,10,0,,,0,0,8.1,15,10,9,0,6,0,1,1,0,4,47,2.52,16.2,0,6.5,1.1,0.17,
3,Pat Boling*,22,3,7,0.3,4.17,22,11,,,0,0,82,85,47,38,6,35,0,81,5,1,5,365,1.463,9.3,0.7,3.8,8.9,2.31,
4,Jarrett Brown*,20,0,0,,2.89,26,0,,,0,3,28,23,13,9,1,16,0,18,3,1,2,125,1.393,7.4,0.3,5.1,5.8,1.13,
5,Dylan Cole?,--,0,0,,1.96,22,0,,,0,4,23,17,6,5,0,2,0,15,0,0,1,88,0.826,6.7,0,0.8,5.9,7.5,
6,Luke Crumley,21,1,4,0.2,8.23,12,6,,,0,0,27.1,41,25,25,5,7,0,14,4,0,1,131,1.756,13.5,1.6,2.3,4.6,2,
7,Blake Dieterich?,--,2,3,0.4,3.51,20,2,,,0,1,41,32,18,16,0,14,2,32,8,0,3,176,1.122,7,0,3.1,7,2.29,
8,Grant Earls?,--,0,0,,13.5,4,0,,,0,0,3.1,5,5,5,0,6,0,1,3,0,5,22,3.3,13.5,0,16.2,2.7,0.17,
9,David Gonzalez,19,1,2,0.333,7.58,9,8,,,0,0,19,25,17,16,0,18,0,9,1,0,3,95,2.263,11.8,0,8.5,4.3,0.5,
10,Heath Holder,20,0,1,0,10.66,12,0,,,0,0,12.2,20,16,15,0,7,0,6,3,0,4,64,2.132,14.2,0,5,4.3,0.86,
11,Mike Mancuso,20,1,1,0.5,3.14,17,0,,,0,0,28.2,18,10,10,4,7,0,16,2,0,1,110,0.872,5.7,1.3,2.2,5,2.29,
12,Sean McLaughlin,19,5,6,0.455,3.28,13,13,,,0,0,74,70,31,27,2,23,0,49,6,0,8,309,1.257,8.5,0.2,2.8,6,2.13,
13,J.T. Phillips,19,0,0,,27,2,0,,,0,0,1,3,3,3,0,4,1,1,0,1,3,9,7,27,0,36,9,0.25,
14,Jess Posey,19,0,0,,9,1,0,,,0,0,1,1,1,1,0,0,0,0,0,0,0,4,1,9,0,0,0,,
15,Ross Ripple?,--,3,1,0.75,3.53,23,0,,,0,0,35.2,32,15,14,1,14,0,27,4,0,3,147,1.29,8.1,0.3,3.5,6.8,1.93,
16,Austin Wallace,19,0,1,0,8.1,3,1,,,0,0,3.1,8,3,3,1,2,0,3,0,1,2,19,3,21.6,2.7,5.4,8.1,1.5,
17,Jared Walsh*,19,2,4,0.333,3.35,17,5,,,0,3,37.2,31,18,14,0,29,0,41,4,1,10,170,1.593,7.4,0,6.9,9.8,1.41,
,17 Players,20,,,,4.54,0,0,0,0,2,0,472,482,271,238,21,205,3,335,52,5,58,2086,1.456,9.2,0.4,3.9,6.4,1.63,
