Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Max DeJong,22,0,0,,7.2,10,0,,0,0,0,10,11,8,8,3,4,0,7,0,0,0,44,1.5,9.9,2.7,3.6,6.3,1.75,
2,Zach DeVito,22,2,0,1,2.79,11,1,,0,0,0,9.2,7,3,3,2,7,0,6,0,0,0,43,1.448,6.5,1.9,6.5,5.6,0.86,
3,Jarvis Evans*,21,3,2,0.6,5.49,16,8,,0,0,0,39.1,38,25,24,7,27,0,47,2,1,8,183,1.653,8.7,1.6,6.2,10.8,1.74,
4,Leighton Finley,20,6,1,0.857,4.14,17,16,,0,0,1,76,74,40,35,15,28,0,76,5,0,6,330,1.342,8.8,1.8,3.3,9,2.71,
5,Blake Gillespie,20,0,0,,12.27,9,1,,0,0,0,7.1,14,12,10,2,5,0,8,0,0,1,43,2.591,17.2,2.5,6.1,9.8,1.6,
6,Ryan Gold*,19,0,0,,4.5,2,0,,0,0,0,2,1,1,1,0,1,0,1,0,0,1,8,1,4.5,0,4.5,4.5,1,
7,Charlie Goldstein*,23,4,1,0.8,3.72,11,7,,0,0,0,36.1,35,18,15,3,14,0,43,1,0,7,157,1.349,8.7,0.7,3.5,10.7,3.07,
8,Zach Harris,20,5,2,0.714,6.87,20,7,,0,0,0,38,45,37,29,9,18,0,45,3,0,2,182,1.658,10.7,2.1,4.3,10.7,2.5,
9,James Hays,20,0,0,,21,2,0,,0,0,0,3,10,7,7,1,1,0,3,0,0,1,17,3.667,30,3,3,9,3,
10,Matthew Hoskins,20,0,0,,19.64,5,2,,0,0,0,3.2,4,8,8,1,7,0,4,2,0,1,24,3,9.8,2.5,17.2,9.8,0.57,
11,Wyatt Land,18,0,0,,6.75,3,0,,0,0,0,2.2,2,2,2,0,4,0,4,0,0,1,14,2.25,6.8,0,13.5,13.5,1,
12,Chandler Marsh,21,2,0,1,7.2,12,1,,0,0,1,15,15,14,12,1,8,0,21,2,0,1,70,1.533,9,0.6,4.8,12.6,2.63,
13,Tyler McLoughlin,21,0,0,,6,6,0,,0,0,0,6,4,5,4,0,8,0,7,2,1,2,31,2,6,0,12,10.5,0.88,
14,Christian Mracna,24,4,2,0.667,5.32,20,10,,0,0,1,45.2,48,30,27,6,25,0,73,10,0,2,217,1.599,9.5,1.2,4.9,14.4,2.92,
15,Daniel Padysak,23,1,0,1,7.66,15,2,,0,0,0,22.1,23,20,19,7,15,0,21,3,0,1,105,1.701,9.3,2.8,6,8.5,1.4,
16,Brandt Pancer,22,0,0,,10.8,10,1,,0,0,0,10,9,12,12,2,10,0,11,1,0,1,49,1.9,8.1,1.8,9,9.9,1.1,
17,DJ Radtke,22,1,0,1,3.45,17,0,,0,0,0,15.2,11,6,6,0,11,0,20,5,0,1,70,1.404,6.3,0,6.3,11.5,1.82,
18,Josh Roberge,25,3,1,0.75,7,22,0,,0,0,1,36,44,30,28,6,19,1,37,3,1,3,174,1.75,11,1.5,4.8,9.3,1.95,
19,Kolten Smith,20,9,3,0.75,5.56,20,4,,0,0,0,69.2,73,51,43,16,20,1,105,7,0,3,310,1.335,9.4,2.1,2.6,13.6,5.25,
20,Ethan Sutton,19,0,1,0,3.38,3,0,,0,0,0,2.2,2,4,1,0,2,0,2,0,0,1,12,1.5,6.8,0,6.8,6.8,1,
21,Coleman Willis,21,0,0,,0,6,0,,0,0,0,4,1,0,0,0,4,0,5,1,1,1,17,1.25,2.3,0,9,11.3,1.25,
22,Luke Wiltrakis,19,0,1,0,1.93,5,0,,0,0,0,4.2,4,1,1,0,3,0,9,1,0,0,21,1.5,7.7,0,5.8,17.4,3,
23,Brian Zeldin,23,3,3,0.5,5.66,23,0,,0,0,6,55.2,55,36,35,13,30,1,51,3,0,1,246,1.527,8.9,2.1,4.9,8.2,1.7,
,23 Players,21.7,43,17,0.717,5.71,60,60,60,0,3,10,515.1,530,370,327,94,271,3,606,51,4,45,2367,1.554,9.3,1.6,4.7,10.6,2.24,
