Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jake Agnos*,20,4,4,0.5,4.1,22,14,,0,0,1,63.2,61,32,29,4,38,2,86,7,0,8,285,1.555,8.6,0.6,5.4,12.2,2.26,
2,Zach Barnes,21,2,0,1,4.21,24,0,,0,0,2,25.2,26,12,12,2,7,0,20,4,0,0,113,1.286,9.1,0.7,2.5,7,2.86,
3,Cole Beavin,19,0,0,,21.6,3,0,,0,0,0,1.2,4,4,4,1,2,0,2,0,0,2,11,3.6,21.6,5.4,10.8,10.8,1,
4,Trey Benton,20,4,5,0.444,3.13,22,9,,0,0,0,69,69,30,24,3,13,0,68,3,0,5,285,1.188,9,0.4,1.7,8.9,5.23,
5,Matt Bridges,20,1,0,1,4,9,0,,0,0,0,9,5,5,4,1,5,0,6,3,0,2,38,1.111,5,1,5,6,1.2,
6,Alec Burleson*,19,5,2,0.714,3.33,19,8,,0,0,4,54,50,28,20,3,16,0,49,3,2,3,231,1.222,8.3,0.5,2.7,8.2,3.06,
7,Cam Colmore,21,0,0,,5.68,6,0,,0,0,0,6.1,8,4,4,0,2,0,7,1,0,3,30,1.579,11.4,0,2.8,9.9,3.5,
8,Austin Covers*,22,0,0,,10.38,9,0,,0,0,0,4.1,5,5,5,0,4,0,4,1,0,3,22,2.077,10.4,0,8.3,8.3,1,
9,West Covington?,--,0,0,,3.27,17,2,,0,0,0,22,20,10,8,1,7,0,10,3,0,0,97,1.227,8.2,0.4,2.9,4.1,1.43,
10,Chris Holba,21,9,1,0.9,2.99,15,15,,0,0,0,81.1,86,30,27,5,20,0,60,8,1,8,351,1.303,9.5,0.6,2.2,6.6,3,
11,Davis Kirkpatrick,23,2,0,1,0.95,29,0,,0,0,3,38,29,5,4,2,14,0,34,4,0,3,155,1.132,6.9,0.5,3.3,8.1,2.43,
12,Jake Kuchmaner*,19,4,0,1,4.62,10,5,,1,0,0,25.1,25,13,13,2,6,0,18,3,1,3,103,1.224,8.9,0.7,2.1,6.4,3,
13,Sam Lanier,20,0,0,,9.9,13,0,,0,0,0,10,16,13,11,5,6,0,11,0,0,4,51,2.2,14.4,4.5,5.4,9.9,1.83,
14,Ryan Ross*,22,4,5,0.444,3.35,33,0,,0,0,6,51,41,20,19,4,6,0,52,3,3,2,204,0.922,7.2,0.7,1.1,9.2,8.67,
15,Tyler Smith,20,7,1,0.875,1.78,14,9,,0,0,1,60.2,47,14,12,0,12,0,34,7,0,2,240,0.973,7,0,1.8,5,2.83,
16,Willy Strong?,--,0,0,,12.86,7,0,,0,0,0,7,12,13,10,0,5,0,9,1,0,3,42,2.429,15.4,0,6.4,11.6,1.8,
17,Evan Voliva,22,2,0,1,0,4,0,,0,0,0,4.1,1,0,0,0,0,0,2,1,0,1,14,0.231,2.1,0,0,4.2,,
18,Gavin Williams,18,0,0,,1.15,15,0,,0,0,0,15.2,9,2,2,1,7,1,9,2,0,1,63,1.021,5.2,0.6,4,5.2,1.29,
,18 Players,20.6,44,18,0.71,3.41,0,0,0,0,6,0,549,514,240,208,34,170,3,481,54,7,53,2335,1.246,8.4,0.6,2.8,7.9,2.83,
