Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Luke Bolka*,21,0,0,,inf,1,0,,0,0,0,0,2,4,4,0,1,0,0,1,0,0,4,,,,,,0,
2,Jimmy Boyd?,--,7,5,0.583,2.83,18,16,,0,0,0,101.2,84,38,32,5,21,0,61,18,1,10,422,1.033,7.4,0.4,1.9,5.4,2.9,
3,Denny Brady,19,0,0,,8.76,11,1,,0,0,0,12.1,16,12,12,0,7,1,13,2,0,4,64,1.865,11.7,0,5.1,9.5,1.86,
4,Matt Bridges,18,2,1,0.667,2.98,28,0,,0,0,1,42.1,29,15,14,5,18,0,45,5,0,6,173,1.11,6.2,1.1,3.8,9.6,2.5,
5,Cam Colmore,19,2,0,1,1.64,8,1,,0,0,0,11,5,3,2,0,4,0,9,3,0,1,43,0.818,4.1,0,3.3,7.4,2.25,
6,Nick Durazo*,22,1,1,0.5,4.35,14,4,,0,0,1,20.2,25,13,10,1,10,0,24,1,0,2,99,1.694,10.9,0.4,4.4,10.5,2.4,
7,Chris Holba,19,3,1,0.75,6.23,25,1,,0,0,1,30.1,36,21,21,2,10,1,19,4,0,4,138,1.516,10.7,0.6,3,5.6,1.9,
8,Joe Ingle,19,6,3,0.667,3.59,32,0,,0,0,12,52.2,36,25,21,4,40,1,75,11,0,8,240,1.443,6.2,0.7,6.8,12.8,1.88,
9,Davis Kirkpatrick,21,0,3,0,6.48,14,3,,0,0,1,25,37,21,18,1,12,0,14,1,0,3,122,1.96,13.3,0.4,4.3,5,1.17,
10,Evan Kruczynski*,21,8,1,0.889,2.01,17,17,,0,0,0,116.2,107,32,26,4,27,0,94,6,1,5,478,1.149,8.3,0.3,2.1,7.3,3.48,
11,Sam Lanier,18,2,2,0.5,4.15,34,0,,0,0,0,34.2,33,18,16,3,15,0,40,2,0,7,153,1.385,8.6,0.8,3.9,10.4,2.67,
12,Kirk Morgan,21,1,0,1,6,1,1,,0,0,0,3,4,2,2,0,0,0,3,1,0,0,13,1.333,12,0,0,9,,
13,Zack Mozingo,22,0,0,,5.4,3,0,,0,0,0,1.2,4,2,1,0,2,0,1,0,0,0,11,3.6,21.6,0,10.8,5.4,0.5,
14,Evan Voliva,20,0,2,0,5.63,12,1,,0,0,0,16,19,12,10,1,7,1,9,8,0,0,79,1.625,10.7,0.6,3.9,5.1,1.29,
15,Jacob Wolfe?,--,6,4,0.6,2.95,17,17,,1,0,0,88.1,81,40,29,4,32,0,57,14,0,3,382,1.279,8.3,0.4,3.3,5.8,1.78,
,15 Players,19.5,,,,3.53,0,0,0,0,2,0,556.1,518,258,218,30,206,4,464,77,2,53,2421,1.301,8.4,0.5,3.3,7.5,2.25,
