Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Mike Anderson,23,,,,5.23,,0,,,0,,10.1,12,6,6,,7,,8,,,,,1.839,10.5,,6.1,7,1.14,
2,Shawn Armstrong,20,,,,4.47,,6,,,0,,46.1,47,27,23,,22,,50,,,,,1.489,9.1,,4.3,9.7,2.27,
3,Kevin Brandt*,21,,,,2.22,,11,,,0,,93.1,78,33,23,,27,,63,,,,,1.125,7.5,,2.6,6.1,2.33,
4,Austin Chrismon,18,,,,1.77,,2,,,0,,20.1,14,0,4,,8,,11,,,,,1.082,6.2,,3.5,4.9,1.38,
5,Jake Harris?,--,,,,1.04,,0,,,0,,17.1,7,3,2,,6,,21,,,,,0.75,3.6,,3.1,10.9,3.5,
6,Lance Honeycutt?,--,,,,0,,0,,,0,,1,0,0,0,,2,,2,,,,,2,0,,18,18,1,
7,Joseph Hughes,21,,,,4.09,,1,,,0,,22,22,12,10,,11,,21,,,,,1.5,9,,4.5,8.6,1.91,
8,Seth Maness,22,,,,1.71,,15,,,2,,105,84,31,20,,17,,80,,,,,0.962,7.2,,1.5,6.9,4.71,
9,Tanner Merritt?,--,,,,5.63,,0,,,0,,8,9,10,5,,1,,5,,,,,1.25,10.1,,1.1,5.6,5,
10,Brad Mincey,22,,,,1.54,,1,,,0,,70.1,61,20,12,,18,,55,,,,,1.123,7.8,,2.3,7,3.06,
11,Drew Reynolds?,--,,,,9,,0,,,0,,2,4,2,2,,2,,0,,,,,3,18,,9,0,0,
12,Seth Simmons,23,,,,2.65,,0,,,0,,37.1,32,13,11,,23,,50,,,,,1.473,7.7,,5.5,12.1,2.17,
13,Patrick Somers?,--,,,,0,,0,,,0,,1,0,0,0,,0,,2,,,,,0,0,,0,18,,
14,Zach Woods,23,,,,4.28,,10,,,0,,40,44,22,19,,14,,38,,,,,1.45,9.9,,3.2,8.6,2.71,
15,Mike Wright Jr.,21,,,,2.79,,16,,,0,,100,81,37,31,,30,,75,,,,,1.11,7.3,,2.7,6.8,2.5,
,15 Players,21.4,,,,2.67,62,62,,,9,,562,495,222,167,,188,,481,,,,,1.215,7.9,,3,7.7,2.56,
