Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Alec Bettinger,18,6,0,1,1.23,11,6,,,0,0,36.2,24,5,5,0,15,0,32,3,0,1,149,1.064,5.9,0,3.7,7.9,2.13,
2,Adam Bleday*,19,0,0,,9,1,0,,,0,0,2,4,2,2,0,1,0,2,0,0,0,10,2.5,18,0,4.5,9,2,
3,Kevin Doherty*,--,0,0,,3.09,10,0,,,0,0,11.2,7,6,4,0,7,0,6,1,0,0,49,1.2,5.4,0,5.4,4.6,0.86,
4,Nick Howard,21,2,2,0.5,1.91,31,0,,,0,20,37.2,23,9,8,3,14,2,60,0,0,4,148,0.982,5.5,0.7,3.3,14.3,4.29,
5,Connor Jones,19,4,1,0.8,3.13,25,1,,,0,1,54.2,42,19,19,0,23,5,40,2,1,2,222,1.189,6.9,0,3.8,6.6,1.74,
6,Nathan Kirby*,20,9,3,0.75,2.06,18,18,,,1,0,113.1,68,34,26,1,33,1,112,4,0,11,440,0.891,5.4,0.1,2.6,8.9,3.39,
7,Artie Lewicki,22,8,1,0.889,1.31,16,9,,,0,1,68.2,37,15,10,3,13,0,57,5,1,2,260,0.728,4.8,0.4,1.7,7.5,4.38,
8,Brett Lisle?,--,0,0,,10.8,4,0,,,0,0,1.2,0,2,2,0,3,0,2,2,0,0,10,1.8,0,0,16.2,10.8,0.67,
9,Whit Mayberry,24,6,1,0.857,1.6,30,1,,,0,2,56.1,38,14,10,3,12,1,59,2,0,3,224,0.888,6.1,0.5,1.9,9.4,4.92,
10,David Rosenberger*,20,1,1,0.5,2.82,16,1,,,0,0,22.1,20,11,7,4,8,0,16,3,0,0,98,1.254,8.1,1.6,3.2,6.4,2,
11,Josh Sborz,20,6,4,0.6,2.92,17,15,,,0,0,77,57,27,25,4,44,0,72,7,0,5,329,1.312,6.7,0.5,5.1,8.4,1.64,
12,Cameron Tekker,20,0,0,,4.15,5,0,,,0,0,4.1,7,2,2,0,4,0,3,0,0,3,23,2.538,14.5,0,8.3,6.2,0.75,
13,Brandon Waddell*,20,10,3,0.769,2.45,18,18,,,0,0,114,98,35,31,5,19,0,73,7,0,1,452,1.026,7.7,0.4,1.5,5.8,3.84,
14,Austin Young,22,1,0,1,1.75,19,0,,,0,0,25.2,18,5,5,0,4,0,27,5,0,1,101,0.857,6.3,0,1.4,9.5,6.75,
,14 Players,20.7,,,,2.23,69,69,69,0,8,0,626,443,186,155,23,200,9,561,41,2,33,2515,1.027,6.4,0.3,2.9,8.1,2.81,
