Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Matt Augustin,19,2,0,1,4.13,22,1,,0,0,0,28.1,29,14,13,2,13,0,25,4,0,0,127,1.482,9.2,0.6,4.1,7.9,1.92,
2,Blake Barker*,21,2,1,0.667,7.31,27,0,,0,0,1,28.1,37,24,23,4,18,0,26,1,0,2,138,1.941,11.8,1.3,5.7,8.3,1.44,
3,Freddy Beruvides*,19,0,0,,11,9,3,,0,0,0,9,13,11,11,3,7,0,11,0,0,4,47,2.222,13,3,7,11,1.57,
4,Evan Blanco*,20,8,3,0.727,3.62,18,18,,0,0,0,99.1,101,49,40,11,27,1,99,8,0,1,427,1.289,9.2,1,2.4,9,3.67,
5,Matthew Buchanan*,21,0,0,,4.76,9,1,,0,0,0,11.1,13,8,6,1,6,0,10,1,0,0,55,1.676,10.3,0.8,4.8,7.9,1.67,
6,Owen Coady*,23,1,1,0.5,5.94,15,7,,0,0,1,33.1,36,24,22,2,22,1,29,2,0,4,158,1.74,9.7,0.5,5.9,7.8,1.32,
7,Bradley Hodges*,20,0,0,,9,1,0,,0,0,0,2,3,2,2,0,1,0,2,0,0,0,10,2,13.5,0,4.5,9,2,
8,Chase Hungate,21,7,2,0.778,3.74,30,0,,0,0,2,53,49,22,22,3,13,1,37,7,0,1,221,1.17,8.3,0.5,2.2,6.3,2.85,
9,Kevin Jaxel,19,4,1,0.8,10.38,13,4,,0,0,0,26,36,30,30,7,18,0,21,2,0,5,131,2.077,12.5,2.4,6.2,7.3,1.17,
10,Dean Kampschror*,21,2,0,1,3.48,18,0,,0,0,0,10.1,7,4,4,0,8,1,10,2,0,3,45,1.452,6.1,0,7,8.7,1.25,
11,Cullen McKay,20,2,1,0.667,8.45,13,7,,0,0,0,33,33,36,31,3,28,0,39,7,0,5,167,1.848,9,0.8,7.6,10.6,1.39,
12,Patric Menk*,20,0,0,,0,2,0,,0,0,0,2,0,0,0,0,1,0,1,0,0,0,7,0.5,0,0,4.5,4.5,1,
13,Bryson Moore,19,2,0,1,1.38,7,4,,0,0,0,13,16,4,2,2,8,0,10,0,0,3,62,1.846,11.1,1.4,5.5,6.9,1.25,
14,Jack O'Connor,20,0,1,0,7.5,9,3,,0,0,2,18,26,18,15,2,7,0,24,4,0,2,92,1.833,13,1,3.5,12,3.43,
15,Charlie Oschell,19,0,0,,21,6,0,,0,0,0,3,7,8,7,0,5,0,3,1,0,2,19,4,21,0,15,9,0.6,
16,Ryan Osinski,20,4,1,0.8,4.8,27,0,,0,0,0,30,34,18,16,1,14,1,13,0,0,5,132,1.6,10.2,0.3,4.2,3.9,0.93,
17,Joe Savino,23,3,2,0.6,4.5,9,8,,0,0,0,30,28,19,15,2,11,1,24,3,0,0,128,1.3,8.4,0.6,3.3,7.2,2.18,
18,Aidan Teel,19,2,2,0.5,7.88,20,0,,0,0,6,24,27,21,21,5,16,1,32,1,0,2,117,1.792,10.1,1.9,6,12,2,
19,Angelo Tonas*,24,3,0,1,3.76,33,0,,0,0,1,38.1,39,22,16,4,10,3,30,3,0,1,164,1.278,9.2,0.9,2.3,7,3,
20,Jay Woolfolk,21,4,2,0.667,5.92,24,7,,0,0,0,62.1,65,47,41,10,40,1,67,5,0,3,290,1.684,9.4,1.4,5.8,9.7,1.68,
,20 Players,20.7,46,17,0.73,5.39,63,63,63,0,5,13,554.2,599,381,332,62,273,11,513,51,0,43,2537,1.572,9.7,1,4.4,8.3,1.88,
