Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Wes Arrington,23,1,0,1,4.6,25,0,,0,0,0,31.1,24,18,16,4,19,1,27,9,0,2,142,1.372,6.9,1.1,5.5,7.8,1.42,
2,Chris Arroyo*,20,0,0,,4.97,7,3,,0,0,0,12.2,16,12,7,0,13,0,9,2,0,0,67,2.289,11.4,0,9.2,6.4,0.69,
3,Blake Barker*,22,0,0,,6.75,12,0,,0,0,0,8,11,6,6,0,10,0,11,2,1,2,47,2.625,12.4,0,11.3,12.4,1.1,
4,Evan Blanco*,21,3,5,0.375,6.23,14,8,,0,0,0,39,58,35,27,6,9,0,36,3,0,1,181,1.718,13.4,1.4,2.1,8.3,4,
5,Matthew Buchanan*,22,3,0,1,2.63,20,0,,0,0,0,13.2,10,4,4,1,8,1,17,1,0,0,56,1.317,6.6,0.7,5.3,11.2,2.13,
6,Joe Colucci,21,0,3,0,9.17,15,1,,0,0,0,17.2,30,19,18,3,7,0,17,1,0,1,90,2.094,15.3,1.5,3.6,8.7,2.43,
7,Bradley Hodges*,21,2,1,0.667,4.88,8,8,,0,0,0,27.2,21,20,15,2,17,0,36,2,0,4,121,1.373,6.8,0.7,5.5,11.7,2.12,
8,Kevin Jaxel,20,3,1,0.75,2.66,13,1,,0,0,0,23.2,17,8,7,1,16,0,24,2,0,2,100,1.394,6.5,0.4,6.1,9.1,1.5,
9,Dean Kampschror*,22,0,0,,6.23,14,0,,0,0,0,4.1,9,4,3,0,3,0,2,0,0,0,26,2.769,18.7,0,6.2,4.2,0.67,
10,Drew Koenen,20,4,0,1,2.7,17,0,,0,0,0,23.1,21,13,7,1,14,1,12,1,0,1,98,1.5,8.1,0.4,5.4,4.6,0.86,
11,Matt Lanzendorfer*,23,4,2,0.667,2.9,22,0,,0,0,5,31,23,15,10,2,13,0,40,3,0,2,130,1.161,6.7,0.6,3.8,11.6,3.08,
12,Alex Markus,23,0,0,,3.38,18,0,,0,0,1,18.2,17,8,7,3,16,0,27,3,0,4,89,1.768,8.2,1.4,7.7,13,1.69,
13,Bryson Moore,20,0,0,,3.44,7,4,,0,0,0,18.1,14,9,7,0,8,0,21,1,1,2,77,1.2,6.9,0,3.9,10.3,2.63,
14,Jack O'Connor,21,0,0,,7.84,8,0,,0,0,1,10.1,11,11,9,3,8,1,13,1,1,2,51,1.839,9.6,2.6,7,11.3,1.63,
15,Charlie Oschell,20,0,0,,12.27,5,0,,0,0,0,3.2,5,5,5,1,2,0,6,1,0,0,19,1.909,12.3,2.5,4.9,14.7,3,
16,Ryan Osinski,21,2,2,0.5,5.57,15,0,,0,0,2,21,25,14,13,2,14,1,22,0,0,1,100,1.857,10.7,0.9,6,9.4,1.57,
17,August Richie,19,0,0,,0,2,0,,0,0,0,1.2,2,1,0,0,1,0,1,0,0,0,7,1.8,10.8,0,5.4,5.4,1,
18,Tomas Valincius*,19,5,1,0.833,4.59,13,12,,0,0,0,64.2,64,36,33,5,17,0,70,5,0,4,275,1.253,8.9,0.7,2.4,9.7,4.12,
19,Jay Woolfolk,22,4,3,0.571,4.73,13,13,,0,0,0,64.2,63,44,34,5,24,0,75,3,1,3,279,1.345,8.8,0.7,3.3,10.4,3.13,
20,Michael Yeager,19,0,0,,0,4,0,,0,0,0,3.1,1,2,0,0,4,0,4,0,0,1,15,1.5,2.7,0,10.8,10.8,1,
,20 Players,21.3,32,18,0.64,4.68,50,50,50,0,3,9,438.2,442,284,228,39,223,5,470,40,4,32,1970,1.516,9.1,0.8,4.6,9.6,2.11,
