Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brett Antolick,19,0,0,,9.64,4,1,,0,0,0,4.2,9,6,5,1,2,0,1,0,0,0,25,2.357,17.4,1.9,3.9,1.9,0.5,
2,Eldridge Armstrong,21,0,0,,7.71,4,0,,0,0,0,4.2,6,4,4,1,2,0,7,0,0,0,22,1.714,11.6,1.9,3.9,13.5,3.5,
3,Evan Aschenbeck*,23,6,1,0.857,1.78,32,0,,0,0,10,75.2,55,17,15,7,12,1,87,1,0,4,296,0.885,6.5,0.8,1.4,10.3,7.25,
4,Zane Badmaev,24,3,0,1,2.59,17,1,,0,0,1,24.1,18,7,7,0,5,0,29,3,0,0,101,0.945,6.7,0,1.8,10.7,5.8,
5,Jason Bodin,19,0,0,,0,2,0,,0,0,0,1,1,2,0,0,3,0,1,0,0,0,8,4,9,0,27,9,0.33,
6,Chris Cortez,21,10,3,0.769,2.78,25,3,,0,0,0,64.2,43,28,20,7,37,0,102,10,0,5,278,1.237,6,1,5.1,14.2,2.76,
7,Luke Jackson,20,0,0,,5.4,8,2,,0,0,0,8.1,8,5,5,2,6,0,4,2,0,1,40,1.68,8.6,2.2,6.5,4.3,0.67,
8,Jett Johnston,19,0,0,,27,2,0,,0,0,0,2,5,6,6,2,2,0,2,1,0,0,13,3.5,22.5,9,9,9,1,
9,Tanner Jones,21,3,1,0.75,6.33,15,12,,0,0,0,48.1,61,36,34,8,19,0,47,8,0,2,227,1.655,11.4,1.5,3.5,8.8,2.47,
10,Justin Lamkin*,20,3,3,0.5,5.21,19,16,,0,0,0,65.2,64,38,38,11,22,0,88,11,1,3,289,1.31,8.8,1.5,3,12.1,4,
11,Braden Montgomery,21,0,0,,18,2,1,,0,0,0,2,1,4,4,1,4,0,2,0,0,1,11,2.5,4.5,4.5,18,9,0.5,
12,Isaac Morton,19,1,0,1,2.87,10,4,,0,0,0,15.2,6,10,5,0,17,0,22,9,0,4,82,1.468,3.4,0,9.8,12.6,1.29,
13,Weston Moss,20,3,0,1,4.56,20,2,,0,0,0,23.2,22,13,12,4,10,0,26,6,0,3,109,1.352,8.4,1.5,3.8,9.9,2.6,
14,Brock Peery,22,2,1,0.667,3.54,24,0,,0,0,0,20.1,6,10,8,1,17,0,22,7,0,2,89,1.131,2.7,0.4,7.5,9.7,1.29,
15,Ryan Prager*,21,9,1,0.9,2.95,19,19,,1,1,0,97.2,83,36,32,12,20,0,124,5,0,1,398,1.055,7.6,1.1,1.8,11.4,6.2,
16,Brad Rudis,21,6,0,1,2.55,24,2,,0,0,0,35.1,35,10,10,6,12,2,35,3,0,3,150,1.33,8.9,1.5,3.1,8.9,2.92,
17,Shane Sdao*,20,5,1,0.833,2.96,20,5,,0,0,2,48.2,42,17,16,7,9,1,55,1,0,4,194,1.048,7.8,1.3,1.7,10.2,6.11,
18,Peyton Smith,21,0,0,,12,7,0,,0,0,0,6,13,8,8,2,4,1,7,2,0,2,37,2.833,19.5,3,6,10.5,1.75,
19,Josh Stewart,21,2,2,0.5,4.26,25,0,,0,0,0,31.2,31,15,15,7,9,0,39,1,0,3,134,1.263,8.8,2,2.6,11.1,4.33,
20,Troy Wansing*,21,0,0,,13.5,1,0,,0,0,0,0.2,1,1,1,0,0,0,0,1,0,0,4,1.5,13.5,0,0,0,,
21,Kaiden Wilson*,20,0,2,0,9.82,10,0,,0,0,0,11,17,13,12,4,7,0,15,4,0,0,58,2.182,13.9,3.3,5.7,12.3,2.14,
,21 Players,21,53,15,0.779,3.86,68,68,67,1,12,13,592,527,286,254,83,219,5,715,75,1,38,2565,1.26,8,1.3,3.3,10.9,3.26,
