Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kaylor Chafin*,21,1,0,1,6.75,8,0,,0,0,0,4,3,3,3,1,2,0,6,0,0,0,17,1.25,6.8,2.3,4.5,13.5,3,
2,Mark Ecker,21,4,2,0.667,0.39,25,0,,0,0,8,46.2,24,5,2,1,7,0,56,2,0,3,171,0.664,4.6,0.2,1.4,10.8,8,
3,Ryan Hendrix,21,0,1,0,6.39,20,0,,0,0,5,25.1,20,19,18,3,20,0,36,2,0,7,122,1.579,7.1,1.1,7.1,12.8,1.8,
4,Brigham Hill,20,9,2,0.818,2.51,24,13,,0,0,1,97,86,34,27,6,28,0,99,8,0,8,411,1.175,8,0.6,2.6,9.2,3.54,
5,Tyler Ivey,20,2,3,0.4,3.56,11,10,,0,0,0,43,41,21,17,1,15,0,48,3,1,4,186,1.302,8.6,0.2,3.1,10,3.2,
6,Mitchell Kilkenny,19,2,0,1,1.67,15,1,,0,0,0,27,24,6,5,0,10,0,29,2,0,0,113,1.259,8,0,3.3,9.7,2.9,
7,Stephen Kolek,19,3,0,1,3.3,12,3,,0,0,0,30,28,12,11,1,13,1,21,0,0,5,127,1.367,8.4,0.3,3.9,6.3,1.62,
8,Turner Larkins,20,3,0,1,2.51,19,6,,0,0,1,43,34,15,12,1,16,0,39,4,0,7,176,1.163,7.1,0.2,3.3,8.2,2.44,
9,Corbin Martin,20,2,1,0.667,5.47,16,3,,0,0,0,26.1,29,17,16,3,21,0,33,3,0,2,130,1.899,9.9,1,7.2,11.3,1.57,
10,Ty Schlottmann*,--,1,0,1,2.25,14,0,,0,0,0,8,12,2,2,1,4,0,13,1,0,1,41,2,13.5,1.1,4.5,14.6,3.25,
11,Cason Sherrod,20,1,0,1,4.5,16,0,,0,0,1,18,15,9,9,0,10,0,17,5,0,3,80,1.389,7.5,0,5,8.5,1.7,
12,Kyle Simonds,23,11,3,0.786,2.61,17,17,,3,1,0,100,81,36,29,8,26,1,80,7,0,9,406,1.07,7.3,0.7,2.3,7.2,3.08,
13,Jace Vines,21,6,1,0.857,4.76,17,11,,0,0,1,62.1,74,35,33,3,18,0,60,3,1,3,277,1.476,10.7,0.4,2.6,8.7,3.33,
14,Andrew Vinson,22,4,3,0.571,2.32,22,1,,0,0,2,50.1,33,19,13,3,10,0,57,4,0,5,201,0.854,5.9,0.5,1.8,10.2,5.7,
,14 Players,20.7,,,,3.05,0,0,0,0,9,0,581,504,233,197,32,200,2,594,44,2,57,2458,1.212,7.8,0.5,3.1,9.2,2.97,
