Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Corey Brooks?,--,0,0,,0,3,0,,,0,0,2.2,0,0,0,0,1,0,4,0,0,0,9,0.375,0,0,3.4,13.5,4,
2,Denny Clement,22,0,0,,0,1,0,,,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,18,,
3,Jason Freeman,20,1,1,0.5,4.13,28,1,,,0,0,28.1,26,17,13,0,11,0,22,1,0,0,120,1.306,8.3,0,3.5,7,2,
4,Derrick Hadley,20,1,1,0.5,5.4,4,2,,,0,0,10,14,13,6,2,5,0,3,0,0,1,50,1.9,12.6,1.8,4.5,2.7,0.6,
5,Kyle Martin,21,6,5,0.545,3.2,38,0,,,0,7,56.1,57,26,20,2,21,5,52,5,0,4,253,1.385,9.1,0.3,3.4,8.3,2.48,
6,Daniel Mengden,19,3,4,0.429,3.83,22,4,,,0,3,47,48,21,20,3,8,0,41,4,0,4,201,1.191,9.2,0.6,1.5,7.9,5.13,
7,Rafael Pineda,21,5,1,0.833,2.71,15,15,,,0,0,83,75,33,25,5,16,1,44,6,2,3,348,1.096,8.1,0.5,1.7,4.8,2.75,
8,Corey Ray,19,2,0,1,3.52,12,3,,,0,0,30.2,27,13,12,0,10,0,17,2,0,8,125,1.207,7.9,0,2.9,5,1.7,
9,Parker Ray,21,2,1,0.667,1.29,16,0,,,0,0,14,9,2,2,0,6,0,16,2,0,3,57,1.071,5.8,0,3.9,10.3,2.67,
10,Ross Stripling,22,10,4,0.714,3.08,16,16,,,1,0,125.2,105,46,43,7,19,2,120,5,1,7,498,0.987,7.5,0.5,1.4,8.6,6.32,
11,Gandy Stubblefield,19,0,0,,3.86,10,4,,,0,0,21,19,9,9,1,15,0,15,2,0,0,96,1.619,8.1,0.4,6.4,6.4,1,
12,Estevan Uriegas*,22,4,0,1,1.69,39,0,,,0,0,21.1,15,5,4,1,8,0,17,0,0,1,85,1.078,6.3,0.4,3.4,7.2,2.13,
13,Michael Wacha,20,9,1,0.9,2.06,16,16,,,2,0,113.1,95,31,26,4,20,1,116,3,1,4,453,1.015,7.5,0.3,1.6,9.2,5.8,
,13 Players,20.6,,,,2.92,0,0,0,0,7,0,554.1,490,216,180,25,140,9,469,30,4,35,2298,1.137,8,0.4,2.3,7.6,3.35,
