Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Evan Aschenbeck*,22,8,1,0.889,3.46,26,0,,0,0,3,65,59,27,25,4,20,1,75,4,1,3,273,1.215,8.2,0.6,2.8,10.4,3.75,
2,Chris Cortez,20,3,1,0.75,7.34,19,6,,0,0,1,41.2,46,39,34,2,40,1,39,4,0,4,214,2.064,9.9,0.4,8.6,8.4,0.98,
3,Nathan Dettmer,21,1,4,0.2,6.32,17,17,,0,0,0,72.2,78,55,51,10,42,0,65,5,0,11,338,1.651,9.7,1.2,5.2,8.1,1.55,
4,Matt Dillard*,23,1,3,0.25,4.6,19,2,,0,0,2,29.1,34,17,15,2,11,0,31,2,0,1,133,1.534,10.4,0.6,3.4,9.5,2.82,
5,Brandyn Garcia*,23,3,3,0.5,5.56,27,0,,0,0,1,43.2,33,29,27,5,23,0,56,9,0,5,189,1.282,6.8,1,4.7,11.5,2.43,
6,Robert Hogan,21,1,0,1,14.63,15,0,,0,0,0,8,14,13,13,0,11,0,15,2,0,4,51,3.125,15.8,0,12.4,16.9,1.36,
7,Will Johnston*,22,3,3,0.5,5.89,27,6,,0,0,4,47.1,46,33,31,9,31,2,70,6,1,17,225,1.627,8.7,1.7,5.9,13.3,2.26,
8,Carson Lambert,23,2,1,0.667,7.84,16,1,,0,0,0,20.2,20,18,18,6,11,0,19,4,0,2,96,1.5,8.7,2.6,4.8,8.3,1.73,
9,Justin Lamkin*,19,3,3,0.5,5.92,19,10,,0,0,1,59.1,48,41,39,7,32,0,74,7,1,1,266,1.348,7.3,1.1,4.9,11.2,2.31,
10,Brad Rudis,20,5,0,1,4.32,17,0,,0,0,0,25,37,15,12,2,14,1,23,3,0,5,124,2.04,13.3,0.7,5,8.3,1.64,
11,Shane Sdao*,19,4,1,0.8,4.78,22,2,,0,0,0,43.1,54,27,23,2,15,0,46,3,0,4,198,1.592,11.2,0.4,3.1,9.6,3.07,
12,Ty Sexton,21,1,3,0.25,6.39,14,2,,0,0,1,25.1,31,19,18,3,15,0,14,4,0,3,124,1.816,11,1.1,5.3,5,0.93,
13,Josh Stewart,20,0,0,,6.75,11,1,,0,0,0,16,20,13,12,3,10,0,22,2,0,4,77,1.875,11.3,1.7,5.6,12.4,2.2,
14,Wyatt Tucker,21,0,0,,3.75,4,4,,0,0,0,12,13,9,5,3,10,0,6,2,0,1,60,1.917,9.8,2.3,7.5,4.5,0.6,
15,Troy Wansing*,20,3,4,0.429,5.5,18,14,,0,0,2,52.1,53,33,32,5,33,1,72,6,0,4,246,1.643,9.1,0.9,5.7,12.4,2.18,
16,Jaren Warwick,21,0,0,,0,4,0,,0,0,0,4.2,5,0,0,0,2,0,6,2,0,2,22,1.5,9.6,0,3.9,11.6,3,
,16 Players,21,38,27,0.585,5.63,65,65,65,0,3,15,566.1,591,388,354,63,320,6,633,65,3,71,2636,1.609,9.4,1,5.1,10.1,1.98,
