Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ty Baker,20,0,0,,40.5,1,0,,0,0,0,0.2,3,3,3,0,2,0,1,0,0,1,7,7.5,40.5,0,27,13.5,0.5,
2,Jackson Brasseux*,20,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,2,0,0,0,4,1,9,0,0,18,,
3,Grant Cunningham,21,1,0,1,3.18,7,0,,0,0,0,11.1,9,6,4,2,3,0,5,2,0,1,48,1.059,7.1,1.6,2.4,4,1.67,
4,Clayton Freshcorn,20,2,2,0.5,4.67,23,0,,0,0,2,27,24,15,14,1,9,0,33,4,1,1,118,1.222,8,0.3,3,11,3.67,
5,Luke Jackson,21,1,0,1,5.89,18,0,,0,0,1,18.1,21,14,12,2,12,0,24,6,0,0,96,1.8,10.3,1,5.9,11.8,2,
6,Justin Lamkin*,21,5,7,0.417,3.42,15,15,,1,1,0,84.1,74,37,32,10,19,0,98,9,0,1,350,1.103,7.9,1.1,2,10.5,5.16,
7,Blayne Lyne,19,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,27,0,0,
8,Gavin Lyons,19,2,0,1,2.52,10,5,,0,0,0,25,19,7,7,2,7,0,21,8,0,0,103,1.04,6.8,0.7,2.5,7.6,3,
9,Caden McCoy*,19,3,2,0.6,4.91,14,0,,0,0,2,22,18,13,12,4,9,0,29,0,0,3,97,1.227,7.4,1.6,3.7,11.9,3.22,
10,Isaac Morton,20,1,0,1,2.45,3,0,,0,0,0,3.2,4,1,1,0,4,0,4,2,0,0,20,2.182,9.8,0,9.8,9.8,1,
11,Weston Moss,21,6,3,0.667,3.19,22,2,,0,0,1,48,39,19,17,3,18,0,50,5,0,0,206,1.188,7.3,0.6,3.4,9.4,2.78,
12,Myles Patton*,21,3,5,0.375,5.26,15,15,,0,0,0,77,81,45,45,9,17,0,82,11,1,2,332,1.273,9.5,1.1,2,9.6,4.82,
13,Ryan Prager*,22,4,4,0.5,4.21,15,15,,1,1,0,83.1,84,45,39,16,21,0,73,5,0,1,350,1.26,9.1,1.7,2.3,7.9,3.48,
14,Brad Rudis,22,1,1,0.5,2.84,20,1,,0,0,0,31.2,26,10,10,4,11,2,35,5,0,0,135,1.168,7.4,1.1,3.1,9.9,3.18,
15,Aiden Sims,19,1,0,1,7.62,6,3,,0,0,0,13,16,15,11,4,5,0,13,2,0,1,62,1.615,11.1,2.8,3.5,9,2.6,
16,Peyton Smith,22,0,0,,31.5,5,0,,0,0,0,2,7,9,7,1,3,0,2,2,0,1,19,5,31.5,4.5,13.5,9,0.67,
17,Josh Stewart,22,0,0,,,1,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,,,,,,,
18,Kaiden Wilson*,21,0,2,0,4.43,22,0,,0,0,1,22.1,18,16,11,3,10,1,28,3,0,1,95,1.254,7.3,1.2,4,11.3,2.8,
,18 Players,20.8,30,26,0.536,4.3,56,56,54,2,5,7,471,445,256,225,61,151,3,500,64,2,14,2045,1.265,8.5,1.2,2.9,9.6,3.31,
