Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tristen Bayless*,20,0,0,,3,2,0,,0,0,1,3,1,1,1,0,2,0,4,2,0,2,14,1,3,0,6,12,2,
2,Kaylor Chafin*,22,7,2,0.778,2.33,33,1,,0,0,3,77.1,57,27,20,5,16,3,72,7,0,3,310,0.944,6.6,0.6,1.9,8.4,4.5,
3,Mason Cole,19,1,0,1,0,2,0,,0,0,0,3,2,0,0,0,1,0,2,0,0,0,12,1,6,0,3,6,2,
4,John Doxakis*,18,4,3,0.571,5.44,25,7,,0,0,0,49.2,45,40,30,7,23,0,51,4,3,5,223,1.369,8.2,1.3,4.2,9.2,2.22,
5,Lee May Gonzalez,22,1,0,1,4.5,6,0,,0,0,0,8,7,4,4,1,5,0,11,2,0,0,38,1.5,7.9,1.1,5.6,12.4,2.2,
6,Brigham Hill,21,8,3,0.727,3.15,17,16,,0,0,0,100,88,38,35,5,31,0,111,10,0,4,416,1.19,7.9,0.5,2.8,10,3.58,
7,Mitchell Kilkenny,20,3,3,0.5,3.67,26,5,,0,0,7,56.1,67,27,23,3,18,0,56,3,0,4,254,1.509,10.7,0.5,2.9,8.9,3.11,
8,Stephen Kolek,20,4,5,0.444,3.79,16,16,,0,0,0,90.1,85,43,38,7,24,1,82,8,0,8,380,1.207,8.5,0.7,2.4,8.2,3.42,
9,Turner Larkins,21,1,2,0.333,3.38,9,5,,0,0,0,26.2,24,13,10,1,11,0,20,4,0,4,115,1.313,8.1,0.3,3.7,6.8,1.82,
10,Corbin Martin,21,7,4,0.636,3.8,24,13,,0,0,0,87.2,89,41,37,5,38,3,95,2,0,9,391,1.449,9.1,0.5,3.9,9.8,2.5,
11,Landon Miner,--,1,0,1,2.55,17,0,,0,0,1,24.2,16,8,7,4,6,0,16,3,0,0,95,0.892,5.8,1.5,2.2,5.8,2.67,
12,Kyle Richardson*,19,0,0,,8.53,6,1,,0,0,0,6.1,8,9,6,1,7,0,6,0,0,3,35,2.368,11.4,1.4,9.9,8.5,0.86,
13,Jason Ruffcorn,18,0,0,,2.61,12,0,,0,0,0,10.1,6,3,3,1,5,0,10,0,0,0,41,1.065,5.2,0.9,4.4,8.7,2,
14,Cason Sherrod,21,4,1,0.8,2.89,30,0,,0,0,4,43.2,30,15,14,1,26,1,38,5,0,7,187,1.282,6.2,0.2,5.4,7.8,1.46,
,14 Players,20.4,,,,3.48,0,0,0,0,3,0,587,525,269,227,41,213,8,574,50,3,49,2511,1.257,8,0.6,3.3,8.8,2.69,
