Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Chris Aldrich,22,1,0,1,7.2,3,0,,0,0,0,5,5,4,4,0,2,0,4,4,0,1,25,1.4,9,0,3.6,7.2,2,
2,Michael Barnett,20,5,3,0.625,5.47,14,14,,0,0,0,79,98,54,48,8,25,0,55,11,1,4,370,1.557,11.2,0.9,2.8,6.3,2.2,
3,Cody Delvecchio,20,1,1,0.5,2.42,16,0,,0,0,0,26,19,12,7,4,11,0,27,1,0,2,110,1.154,6.6,1.4,3.8,9.3,2.45,
4,Owen Egan,19,0,1,0,4.5,4,0,,0,0,0,6,8,3,3,1,0,0,5,1,0,1,26,1.333,12,1.5,0,7.5,,
5,Matthew Gobel,19,0,1,0,14.4,6,0,,0,0,0,5,4,9,8,2,8,0,7,7,2,1,34,2.4,7.2,3.6,14.4,12.6,0.88,
6,Will Goldberg*,20,0,0,,10.38,8,0,,0,0,0,8.2,13,12,10,3,6,0,9,3,0,2,47,2.192,13.5,3.1,6.2,9.3,1.5,
7,Luke Jewett,21,2,5,0.286,4.35,14,14,,0,0,0,82.2,87,50,40,11,34,0,72,9,2,11,370,1.464,9.5,1.2,3.7,7.8,2.12,
8,Kaena Kiakona*,20,0,0,,9,2,0,,0,0,0,1,0,1,1,0,3,0,1,1,0,0,7,3,0,0,27,9,0.33,
9,Caedon Kottinger,21,0,2,0,8.64,15,0,,0,0,0,16.2,14,17,16,1,15,0,7,6,0,2,81,1.74,7.6,0.5,8.1,3.8,0.47,
10,Justin Lee,19,2,2,0.5,7.55,24,0,,0,0,1,39.1,41,35,33,6,27,0,40,5,0,12,186,1.729,9.4,1.4,6.2,9.2,1.48,
11,Nate Leibold,20,1,0,1,7,10,0,,0,0,0,9,12,11,7,2,6,0,8,2,0,2,50,2,12,2,6,8,1.33,
12,Finn McIlroy,20,1,1,0.5,2.25,4,3,,0,0,0,12,14,4,3,0,2,0,8,1,1,1,54,1.333,10.5,0,1.5,6,4,
13,Cal Randall,19,0,0,,6.35,4,0,,0,0,1,5.2,4,4,4,0,4,0,9,3,0,0,28,1.412,6.4,0,6.4,14.3,2.25,
14,Luke Rodriguez,20,2,5,0.286,5.92,24,10,,0,0,0,51.2,50,43,34,10,29,0,53,7,1,3,243,1.529,8.7,1.7,5.1,9.2,1.83,
15,Rashad Ruff,22,2,6,0.25,4.02,27,0,,0,0,7,47,41,24,21,4,16,3,54,4,0,3,207,1.213,7.9,0.8,3.1,10.3,3.38,
16,Landon Stump,19,0,5,0,6.8,16,11,,0,0,0,49,60,44,37,5,27,0,38,8,2,5,239,1.776,11,0.9,5,7,1.41,
17,JonJon Vaughns,23,2,1,0.667,3.26,10,0,,0,0,0,19.1,13,8,7,1,14,0,16,5,0,3,87,1.397,6.1,0.5,6.5,7.4,1.14,
,17 Players,20.3,19,33,0.365,5.5,52,52,52,0,1,9,463,483,335,283,58,229,3,413,78,9,53,2164,1.538,9.4,1.1,4.5,8,1.8,
