Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jesse Bergin,21,6,4,0.6,4.18,16,16,,0,0,0,79.2,85,50,37,7,23,0,65,5,0,4,342,1.356,9.6,0.8,2.6,7.3,2.83,
2,Jake Brooks,19,2,0,1,5.31,16,3,,0,0,0,20.1,22,13,12,4,6,0,18,2,0,1,91,1.377,9.7,1.8,2.7,8,3,
3,Adrian Chaidez,22,3,0,1,2.2,30,0,,0,0,0,32.2,14,8,8,2,17,0,48,1,0,4,127,0.949,3.9,0.6,4.7,13.2,2.82,
4,Daniel Colwell*,21,2,1,0.667,4.33,26,0,,0,0,0,27,29,16,13,1,8,0,23,4,0,3,115,1.37,9.7,0.3,2.7,7.7,2.88,
5,Jack Filby,21,0,0,,9,7,0,,0,0,0,7,10,7,7,2,4,0,4,1,0,0,35,2,12.9,2.6,5.1,5.1,1,
6,Josh Hahn*,20,0,0,,6.75,2,0,,0,0,0,1.1,2,1,1,1,0,0,2,0,0,0,6,1.5,13.5,6.8,0,13.5,,
7,Charles Harrison,19,0,0,,3.55,16,0,,0,0,0,12.2,13,5,5,1,3,0,12,0,0,1,53,1.263,9.2,0.7,2.1,8.5,4,
8,Jared Karros,20,2,1,0.667,3.33,7,3,,0,0,0,27,21,11,10,2,5,0,32,2,0,2,108,0.963,7,0.7,1.7,10.7,6.4,
9,Kyle Mora,22,2,2,0.5,4.81,21,1,,0,0,1,24.1,27,17,13,0,12,0,21,1,0,1,114,1.603,10,0,4.4,7.8,1.75,
10,Sean Mullen,21,9,1,0.9,3.39,23,13,,0,0,2,77,65,33,29,7,38,1,89,7,2,1,332,1.338,7.6,0.8,4.4,10.4,2.34,
11,Nick Nastrini,21,2,2,0.5,6.89,12,7,,0,0,0,31.1,19,25,24,3,38,0,48,2,2,9,154,1.819,5.5,0.9,10.9,13.8,1.26,
12,Zach Pettway,22,3,5,0.375,4.56,15,14,,1,0,0,79,76,43,40,8,16,0,74,5,0,2,326,1.165,8.7,0.9,1.8,8.4,4.63,
13,Max Rajcic,19,2,1,0.667,1.65,24,0,,0,0,7,32.2,23,10,6,1,8,3,36,2,0,0,136,0.949,6.3,0.3,2.2,9.9,4.5,
14,Jake Saum*,20,2,2,0.5,3.15,17,0,,0,0,1,20,16,9,7,0,3,0,23,3,0,0,80,0.95,7.2,0,1.4,10.4,7.67,
15,Mike Townsend,22,2,1,0.667,3.75,36,0,,0,0,0,36,38,16,15,2,9,3,35,4,0,4,158,1.306,9.5,0.5,2.3,8.8,3.89,
,15 Players,20.9,37,20,0.649,3.95,57,57,56,1,4,11,508,460,264,223,41,190,7,530,39,4,32,2177,1.28,8.1,0.7,3.4,9.4,2.79,
