Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Trevor Bauer,20,,,,1.24,,16,,,3,,138.1,73,22,19,,36,,203,,,,,0.788,4.7,,2.3,13.2,5.64,
2,Mitchell Beacom*,21,,,,2.1,,0,,,0,,34.1,27,9,8,,9,,38,,,,,1.049,7.1,,2.4,10,4.22,
3,Chase Brewer,21,,,,2.25,,0,,,0,,4,2,1,1,,3,,2,,,,,1.25,4.5,,6.8,4.5,0.67,
4,Gerrit Cole,20,,,,3.29,,16,,,1,,115,103,46,42,,24,,119,,,,,1.104,8.1,,1.9,9.3,4.96,
5,Ryan Deeter,19,,,,6.43,,0,,,0,,7,8,5,5,,3,,7,,,,,1.571,10.3,,3.9,9,2.33,
6,Scott Griggs,20,,,,5.12,,3,,,0,,19.1,13,13,11,,21,,21,,,,,1.759,6.1,,9.8,9.8,1,
7,Dennis Holt?,--,,,,0,,0,,,0,,1,0,0,0,,4,,1,,,,,4,0,,36,9,0.25,
8,Brandon Lodge,22,,,,1.5,,0,,,0,,12,16,4,2,,3,,5,,,,,1.583,12,,2.3,3.8,1.67,
9,Adam Plutko,19,,,,1.98,,15,,,1,,109.1,73,28,24,,24,,92,,,,,0.887,6,,2,7.6,3.83,
10,Nick Vander Tuig,19,,,,2.9,,0,,,0,,31,29,13,10,,8,,31,,,,,1.194,8.4,,2.3,9,3.88,
11,Zack Weiss,19,,,,2.86,,9,,,0,,66,44,24,21,,22,,53,,,,,1,6,,3,7.2,2.41,
,11 Players,19.6,,,,2.44,59,59,,,10,,528,388,165,143,,157,,572,,,,,1.032,6.6,,2.7,9.8,3.64,
