Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Logan Bailey*,22,6,5,0.545,5.86,17,14,,0,0,0,73.2,99,54,48,9,22,1,63,8,2,1,344,1.643,12.1,1.1,2.7,7.7,2.86,
2,Beau Billings?,--,2,0,1,4.7,14,0,,0,0,0,15.1,17,9,8,1,4,1,7,2,1,1,71,1.37,10,0.6,2.3,4.1,1.75,
3,Bryce Fagan?,--,0,0,,6.88,14,1,,0,0,0,17,12,13,13,3,10,1,9,4,0,4,75,1.294,6.4,1.6,5.3,4.8,0.9,
4,Jonathan Fincher*,20,1,2,0.333,2.78,26,0,,0,0,3,32.1,21,11,10,3,13,0,51,1,0,3,133,1.052,5.8,0.8,3.6,14.2,3.92,
5,Tyler Follis,20,2,2,0.5,3.94,27,2,,0,0,0,45.2,40,22,20,4,18,3,45,8,0,6,207,1.27,7.9,0.8,3.5,8.9,2.5,
6,Kyle Griffen*,--,7,4,0.636,4.19,34,4,,0,0,0,58,67,29,27,2,20,2,36,9,0,1,259,1.5,10.4,0.3,3.1,5.6,1.8,
7,Graham Hackbarth,--,0,0,,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,,
8,Tanner Huddleston,22,0,0,,inf,1,0,,0,0,0,0,2,2,2,0,1,0,0,0,0,1,3,,,,,,0,
9,Dane Kapande,21,0,0,,0,2,0,,0,0,0,3,2,0,0,0,1,1,3,0,0,0,12,1,6,0,3,9,3,
10,David Leal*,22,4,2,0.667,3.42,14,8,,3,0,1,55.1,47,21,21,5,6,1,54,8,0,2,222,0.958,7.6,0.8,1,8.8,9,
11,Quinton Logan*,22,1,0,1,4.86,13,0,,0,0,0,16.2,24,10,9,1,8,1,8,3,1,4,81,1.92,13,0.5,4.3,4.3,1,
12,Matt Miller,24,6,1,0.857,3.4,18,15,,1,0,1,84.2,71,38,32,10,34,1,99,13,1,8,364,1.24,7.5,1.1,3.6,10.5,2.91,
13,Tanner Propst*,21,0,0,,13.5,3,0,,0,0,0,2,2,3,3,0,4,0,3,0,0,3,12,3,9,0,18,13.5,0.75,
14,Logan Robbins*,24,4,4,0.5,5.23,15,14,,0,0,0,65.1,76,44,38,5,28,0,48,11,0,8,300,1.592,10.5,0.7,3.9,6.6,1.71,
15,Braxton Smith,23,1,4,0.2,2.66,27,0,,0,0,10,40.2,34,19,12,5,18,1,56,1,0,9,178,1.279,7.5,1.1,4,12.4,3.11,
,15 Players,22.2,34,24,0.586,4.28,58,58,58,0,3,0,510.2,514,275,243,48,187,13,482,69,5,51,2264,1.373,9.1,0.8,3.3,8.5,2.58,
